Artist,Title,Air Time
Billy Joel,We Didn't Start The Fire,2020-12-11 14:42:00
Radiohead,Street Spirit (Fade Out),2020-12-11 14:37:00
Marshall Tucker Band,Can't You See,2020-12-11 14:30:00
Indigo Girls,Kid Fears,2020-12-11 14:25:00
Citizen Cope,Sideways,2020-12-11 14:20:00
The Strokes,Last Nite,2020-12-11 14:17:00
David Bowie,Scary Monsters (And Super Creeps),2020-12-11 14:09:00
Grateful Dead,U.S. Blues,2020-12-11 14:04:00
Ani DiFranco,Little Plastic Castle,2020-12-11 14:00:00
Elvis Presley,If I Can Dream,2020-12-11 13:56:00
Steve Miller Band,Fly Like An Eagle,2020-12-11 13:53:00
Abba,Dancing Queen,2020-12-11 13:49:00
Outkast,Ms. Jackson,2020-12-11 13:45:00
Pink Floyd,On The Turning Away,2020-12-11 13:39:00
Ben Vaughn,I Dig Your Wig,2020-12-11 13:36:00
Jackson Browne,Doctor My Eyes,2020-12-11 13:32:00
The Beatles,The End,2020-12-11 13:30:00
Ella Fitzgerald & Louis Armstrong,Summertime,2020-12-11 13:23:00
The Band,Rag Mama Rag,2020-12-11 13:20:00
Hugh Masakela,Grazing In The Grass,2020-12-11 13:18:00
Bing Crosby,White Christmas,2020-12-11 13:15:00
U2,Bullet The Blue Sky,2020-12-11 13:08:00
The White Stripes,We're Going To Be Friends,2020-12-11 13:06:00
Bram Tchaikovsky,Girl Of My Dreams,2020-12-11 13:02:00
Blondie,The Tide Is High,2020-12-11 12:57:00
The Animals,We Gotta Get Out Of This Place,2020-12-11 12:52:00
Carl Perkins,Blue Suede Shoes,2020-12-11 12:50:00
Alison Krauss,"Baby, Now That I've Found You",2020-12-11 12:46:00
Led Zeppelin,Custard Pie,2020-12-11 12:42:00
Jo Stafford,You Belong To Me,2020-12-11 12:39:00
K. T. Tunstall,Suddenly I See,2020-12-11 12:34:00
Starland Vocal Band,Afternoon Delight,2020-12-11 12:31:00
Aerosmith,Walk This Way,2020-12-11 12:27:00
Elvis Costello,Everyday I Write The Book,2020-12-11 12:23:00
Janis Joplin,Ball And Chain,2020-12-11 12:13:00
Jeff Buckley,Forget Her,2020-12-11 12:08:00
Steely Dan,Josie,2020-12-11 12:03:00
Cat Stevens,Peace Train,2020-12-11 11:59:00
Blue Oyster Cult,(Don't Fear) The Reaper,2020-12-11 11:51:00
Talking Heads,Road to Nowhere,2020-12-11 11:47:00
Van Halen,Ain't Talkin' 'bout Love,2020-12-11 11:41:00
Simon & Garfunkel,The Only Living Boy In New York,2020-12-11 11:37:00
Luciano Pavarotti,"Turandot, Act Iii, Nessun Dorma!",2020-12-11 11:34:00
Phish,Bouncing Around The Room,2020-12-11 11:30:00
Little Feat,Easy To Slip,2020-12-11 11:25:00
Electric Light Orchestra,Fire On High,2020-12-11 11:20:00
U2,Mysterious Ways,2020-12-11 11:14:00
The Rolling Stones,Bitch,2020-12-11 11:11:00
The Rolling Stones,Happy,2020-12-11 11:07:00
Melissa Etheridge,Yes I Am,2020-12-11 11:03:00
The Rolling Stones,Tumbling Dice,2020-12-11 10:59:00
Fleet Foxes,Blue Ridge Mountains,2020-12-11 10:53:00
Neil Young,Harvest,2020-12-11 10:50:00
Emerson Lake & Palmer,Still... You Turn Me On,2020-12-11 10:47:00
War,Slippin' Into Darkness,2020-12-11 10:38:00
Radiohead,Black Star,2020-12-11 10:34:00
Charlie Rich,Feel Like Going Home,2020-12-11 10:29:00
Neil Diamond,America,2020-12-11 10:23:00
Dan Fogelberg,Nether Lands,2020-12-11 10:18:00
Darlingside,White Horses,2020-12-11 10:13:00
Radiohead,Just,2020-12-11 10:08:00
Deep Purple,Lazy,2020-12-11 10:00:00
Traffic,Freedom Rider,2020-12-11 09:54:00
Eric Burdon & War,Spill The Wine,2020-12-11 09:50:00
Josh Ritter,Thin Blue Flame,2020-12-11 09:40:00
John Prine,Please Don't Bury Me,2020-12-11 09:36:00
Paul Simon,Born At The Right Time,2020-12-11 09:32:00
Genesis,Your Own Special Way,2020-12-11 09:26:00
Tame Impala,Let it Happen,2020-12-11 09:20:00
Nina Simone,My Baby Just Cares For Me,2020-12-11 09:17:00
John Lee Hooker,Boom Boom,2020-12-11 09:12:00
Otis Redding,Hard to Handle,2020-12-11 09:09:00
Fleetwood Mac,Hypnotized,2020-12-11 09:04:00
Lloyd Cole,Are You Ready To Be Heartbroken,2020-12-11 09:01:00
Shawn Colvin,Shotgun Down The Avalanche,2020-12-11 08:55:00
Wilco,One Sunday Morning (Song For Jane Smiley's Boyfriend),2020-12-11 08:41:00
Yaz,Don't Go,2020-12-11 08:36:00
Modest Mouse,Dashboard,2020-12-11 08:32:00
Jerry Lee Lewis,Whole Lotta Shakin' Goin' On,2020-12-11 08:29:00
Horace Silver,Song For My Father,2020-12-11 08:21:00
Pearl Jam,Just Breathe,2020-12-11 08:15:00
The Beatles,Getting Better,2020-12-11 08:12:00
The Carpenters,(They Long To Be) Close To You,2020-12-11 08:05:00
Alabama Shakes,Don't Wanna Fight,2020-12-11 08:02:00
Natalie Prass,Sisters,2020-12-11 07:57:00
The Beatles,Hello Goodbye,2020-12-11 07:50:00
Elvis Presley,Blue Suede Shoes,2020-12-11 07:48:00
Hozier,Nina Cried Power,2020-12-11 07:44:00
Blood Sweat & Tears,You've Made Me So Very Happy,2020-12-11 07:40:00
The Beatles,It's Only Love,2020-12-11 07:36:00
Jimi Hendrix,Crosstown Traffic,2020-12-11 07:33:00
The Who,Slip Kid,2020-12-11 07:29:00
General Public,Tenderness,2020-12-11 07:25:00
Jefferson Airplane,Volunteers,2020-12-11 07:23:00
Adele,Skyfall,2020-12-11 07:15:00
B-52's,Dance This Mess Around,2020-12-11 07:11:00
Rage Against The Machine,Bulls on Parade,2020-12-11 07:05:00
The Stooges,I Wanna Be Your Dog,2020-12-11 07:02:00
Darlene Love,Christmas (Baby Please Come Home),2020-12-11 06:58:00
Bruce Springsteen,Lost In The Flood,2020-12-11 06:53:00
The Who,Sea and Sand,2020-12-11 06:45:00
Aretha Franklin,Day Dreaming,2020-12-11 06:41:00
Grandmaster Flash & The Furious 5,The Message,2020-12-11 06:32:00
Bruce Springsteen,It's Hard To Be A Saint In The City,2020-12-11 06:29:00
Low Cut Connie,Boozophilia,2020-12-11 06:25:00
Frank Sinatra,It Was A Very Good Year,2020-12-11 06:15:00
Little Richard,Good Golly Miss Molly,2020-12-11 06:13:00
Bruce Springsteen,Sherry Darling,2020-12-11 06:07:00
Jeff Beck,Going Down,2020-12-11 06:00:00
Van Morrison,Wavelength,2020-12-11 05:55:00
Leon Russell,Tight Rope,2020-12-11 05:52:00
AC/DC,It's A Long Way To The Top (If You Wanna Rock 'n' Roll),2020-12-11 05:47:00
Ella Fitzgerald,Mack The Knife,2020-12-11 05:43:00
Frank Ocean,Pink + White,2020-12-11 05:39:00
Heart,Alone,2020-12-11 05:36:00
Bob Seger,Roll Me Away,2020-12-11 05:31:00
Toots & The Maytals,Funky Kingston,2020-12-11 05:26:00
Chicago Transit Authority,Questions 67 & 68,2020-12-11 05:21:00
Bob Marley & The Wailers,So Much Trouble In The World,2020-12-11 05:17:00
Steppenwolf,Born To Be Wild,2020-12-11 05:14:00
The Beach Boys,Long Promised Road,2020-12-11 05:10:00
Deep Purple,Hush,2020-12-11 05:05:00
Golden Smog,Until You Came Along,2020-12-11 05:00:00
Gov't Mule,Soulshine,2020-12-11 04:56:00
The Who,The Kids Are Alright,2020-12-11 04:51:00
Van Morrison,Real Real Gone,2020-12-11 04:47:00
Wings,Mull of Kintyre,2020-12-11 04:43:00
The Clash,Rudie Can't Fail,2020-12-11 04:38:00
The Temptations,I Can't Get Next To You,2020-12-11 04:35:00
Van Morrison,Fair Play,2020-12-11 04:29:00
Leonard Cohen,Bird On A Wire,2020-12-11 04:25:00
Focus,Hocus Pocus,2020-12-11 04:17:00
My Morning Jacket,Wordless Chorus,2020-12-11 04:13:00
The Rolling Stones,Under My Thumb,2020-12-11 04:09:00
Nico,These Days,2020-12-11 04:05:00
The Chameleons UK,Swamp Thing,2020-12-11 03:59:00
The Kinks,Shangri-La,2020-12-11 03:53:00
Dave Matthews Band,Crush,2020-12-11 03:48:00
Wham!,Freedom,2020-12-11 03:43:00
Frank Zappa,Dancin' Fool,2020-12-11 03:39:00
Special AKA,Free Nelson Mandela,2020-12-11 03:34:00
Willie Nelson,Funny How Time Slips Away,2020-12-11 03:31:00
Beth Orton,Stolen Car,2020-12-11 03:27:00
Talk Talk,Life's What You Make It,2020-12-11 03:23:00
Stevie Ray Vaughan,Change It,2020-12-11 03:19:00
Bob Marley & The Wailers,Lively Up Yourself,2020-12-11 03:14:00
Gang Of Four,Damaged Goods,2020-12-11 03:10:00
T Rex,Jeepster,2020-12-11 03:06:00
Toots & The Maytals,54-46 (Thats My Number),2020-12-11 03:03:00
Sergio Mendes & Brasil '66,Mais Que Nada,2020-12-11 03:00:00
Neil Young,Tonight's The Night,2020-12-11 02:55:00
James Gang,Funk #49,2020-12-11 02:51:00
The Jam,A Town Called Malice,2020-12-11 02:48:00
Gregory Alan Isakov,The Stable Song,2020-12-11 02:42:00
John Hiatt,Riding With The King,2020-12-11 02:37:00
R. E. M.,These Days,2020-12-11 02:34:00
America,Sister Golden Hair,2020-12-11 02:30:00
The Clash,Safe European Home,2020-12-11 02:27:00
Eminem,Lose Yourself,2020-12-11 02:21:00
The Killers,Mr. Brightside,2020-12-11 02:17:00
Tom Rush,Urge For Going,2020-12-11 02:11:00
Bruce Springsteen,Born In The USA,2020-12-11 02:06:00
Donna Summer,State Of Independence,2020-12-11 02:00:00
Tom Petty & The Heartbreakers,Don't Do Me Like That,2020-12-11 01:57:00
Maggie Rogers,Light On,2020-12-11 01:52:00
LCD Soundsystem,Home,2020-12-11 01:45:00
Guy Clark,L.A. Freeway,2020-12-11 01:40:00
Elvis Costello & The Attractions,Oliver's Army,2020-12-11 01:36:00
The Beach Boys,Heroes and Villains,2020-12-11 01:33:00
Duran Duran,Ordinary World,2020-12-11 01:28:00
Ant̫nio Carlos Jobim,The Girl From Ipanema,2020-12-11 01:26:00
Annie Lennox,Why,2020-12-11 01:20:00
Men At Work,Overkill,2020-12-11 01:17:00
Neil Young,The Needle And The Damage Done,2020-12-11 01:15:00
Screamin' Jay Hawkins,I Put A Spell On You,2020-12-11 01:12:00
Depeche Mode,Never Let Me Down Again,2020-12-11 01:07:00
Hall & Oates,Private Eyes,2020-12-11 01:04:00
The Temptations,Just My Imagination (Running Away With Me),2020-12-11 01:00:00
Oasis,Don't Look Back In Anger,2020-12-11 00:55:00
The Waitresses,Christmas Wrapping,2020-12-11 00:49:00
Small Faces,Itchycoo Park,2020-12-11 00:47:00
The War On Drugs,Up All Night,2020-12-11 00:40:00
Fiona Apple,Criminal,2020-12-11 00:34:00
Sonic Youth,Teenage Riot,2020-12-11 00:27:00
Traveling Wilburys,Handle With Care,2020-12-11 00:23:00
The Band,Up On Cripple Creek,2020-12-11 00:19:00
Crosby Stills Nash & Young,Almost Cut My Hair,2020-12-11 00:14:00
The Rolling Stones,Sweet Virginia,2020-12-11 00:09:00
The Byrds,Wasn't Born To Follow,2020-12-11 00:07:00
Fleet Foxes,White Winter Hymnal,2020-12-11 00:05:00
Joni Mitchell,Conversation,2020-12-11 00:00:00
