Artist,Title,Air Time
Paula Abdul,Opposites Attract,2018-12-04 19:00:00
Pet Shop Boys,Opportunities (Let's Make Lots of Money),2018-12-04 18:56:00
Neil Young & Crazy Horse,Opera Star,2018-12-04 18:53:00
Madonna,Open Your Heart,2018-12-04 18:48:00
Journey,Open Arms,2018-12-04 18:44:00
Bruce Springsteen,Open All Night,2018-12-04 18:41:00
Yaz,Only You,2018-12-04 18:38:00
Yaz,Only You,2018-12-04 18:37:00
Paul McCartney,Only Love Remains,2018-12-04 18:33:00
Bodeans,Only Love,2018-12-04 18:30:00
Kajagoogoo,"Only For Love 12""",2018-12-04 18:22:00
The Smithereens,Only A Memory,2018-12-04 18:19:00
Oingo Boingo,Only A Lad,2018-12-04 18:15:00
Paul Simon,One-trick Pony,2018-12-04 18:11:00
The Police,One World,2018-12-04 18:05:00
U2,One Tree Hill,2018-12-04 18:00:00
Los Lobos,"One Time, One Night",2018-12-04 17:55:00
The Fixx,One Thing Leads To Another,2018-12-04 17:52:00
Bruce Springsteen,One Step Up,2018-12-04 17:45:00
Split Enz,One Step Ahead,2018-12-04 17:42:00
Ultravox,One Small Day,2018-12-04 17:38:00
Hall & Oates,One On One,2018-12-04 17:31:00
A.C. Marias,One Of Our Girls Has Gone Missing,2018-12-04 17:26:00
Murray Head,One Night In Bangkok,2018-12-04 17:22:00
George Michael,One More Try,2018-12-04 17:14:00
The Clash,One More Time,2018-12-04 17:11:00
Phil Collins,One More Night,2018-12-04 17:06:00
UB40,One In Ten,2018-12-04 17:00:00
Larry Graham,One In A Million You,2018-12-04 16:56:00
The Cure,One Hundred Years,2018-12-04 16:49:00
The Rolling Stones,One Hit To The Body,2018-12-04 16:43:00
Rita Marley,One Draw,2018-12-04 16:38:00
Tonio K.,One Big Happy Family,2018-12-04 16:36:00
Metallica,One,2018-12-04 16:26:00
Lyle Lovett & His Large Band,Once Is Enough,2018-12-04 16:22:00
Talking Heads,Once In A Lifetime,2018-12-04 16:16:00
Great White,Once Bitten Twice Shy,2018-12-04 16:11:00
Jeffrey Osborne,On The Wings Of Love,2018-12-04 16:05:00
Pink Floyd,On The Turning Away,2018-12-04 15:59:00
The Jungle Brothers,On The Run,2018-12-04 15:54:00
Willie Nelson,On The Road Again,2018-12-04 15:51:00
Grateful Dead,On The Road Again,2018-12-04 15:48:00
Paul Collins Beat,On the Highway,2018-12-04 15:42:00
Ian Matthews,On Squirrel Hill,2018-12-04 15:39:00
Patti LaBelle,On My Own,2018-12-04 15:32:00
Buckwheat Zydeco,On A Night Like This,2018-12-04 15:30:00
The Plimsouls,Oldest Story In The World,2018-12-04 15:26:00
Ian Hunter,Old Records Never Die,2018-12-04 15:19:00
R. E. M.,Old Man Kinsey,2018-12-04 15:15:00
Peter Case,Old Blue Car,2018-12-04 15:11:00
Ready For the World,Oh Sheila,2018-12-04 15:06:00
Adrian Belew,Oh Daddy,2018-12-04 15:03:00
Jackson Browne,Of Missing Persons,2018-12-04 14:56:00
Young Marble Giants,Ode To Booker T.,2018-12-04 14:53:00
U2,October,2018-12-04 14:49:00
Animotion,Obsession,2018-12-04 14:44:00
Galaxie 500,Oblivious,2018-12-04 14:38:00
Aztec Camera,Oblivious,2018-12-04 14:35:00
The Mekons,Oblivion,2018-12-04 14:32:00
Laurie Anderson,O Superman,2018-12-04 14:21:00
Camper Van Beethoven,O Death,2018-12-04 14:18:00
The Bongos,Numbers With Wings,2018-12-04 14:14:00
Kraftwerk,Numbers,2018-12-04 14:07:00
B Movie,"Nowhere Girl 12""",2018-12-04 14:00:00
Duran Duran,Notorious,2018-12-04 13:55:00
Missing Persons,Noticeable One,2018-12-04 13:50:00
Starship,Nothing's Gonna Stop Us Now,2018-12-04 13:46:00
Tall Dwarfs,Nothing's Going To Happen,2018-12-04 13:42:00
Oingo Boingo,Nothing To Fear (But Fear Itself),2018-12-04 13:37:00
The Pastels,Nothing To Be Done,2018-12-04 13:33:00
My Bloody Valentine,Nothing Much To Lose,2018-12-04 13:30:00
The Wipers,Nothing Left To Lose,2018-12-04 13:25:00
Minutemen,Nothing Indeed,2018-12-04 13:22:00
Poison,Nothing But A Good Time,2018-12-04 13:18:00
Oingo Boingo,Nothing Bad Ever Happens,2018-12-04 13:14:00
Oingo Boingo,Not My Slave,2018-12-04 13:10:00
Lyres,Not Looking Back,2018-12-04 13:04:00
Joe Jackson,"Not Here, Not Now",2018-12-04 12:58:00
Opal,Northern Line,2018-12-04 12:53:00
The Church,"North, South, East And West",2018-12-04 12:47:00
Klaus Nomi,Nomi Song,2018-12-04 12:44:00
John Lennon,Nobody Told Me,2018-12-04 12:39:00
Split Enz,Nobody Takes Me Seriously,2018-12-04 12:36:00
Paul McCartney,Nobody Knows,2018-12-04 12:33:00
Black Flag,No Values,2018-12-04 12:31:00
XTC,No Thugs In Our House,2018-12-04 12:24:00
Tuxedomoon,No Tears,2018-12-04 12:19:00
Bruce Springsteen,No Surrender,2018-12-04 12:15:00
Oingo Boingo,No Spill Blood,2018-12-04 12:09:00
Beastie Boys,No Sleep Till Brooklyn,2018-12-04 12:04:00
Genesis,No Reply,2018-12-04 11:59:00
I Love Ethyl,No Quarter,2018-12-04 11:53:00
Midnight Star,No Parking (on The Dance Floor),2018-12-04 11:48:00
Duran Duran,No Ordinary World,2018-12-04 11:43:00
Oingo Boingo,No One Lives Forever,2018-12-04 11:36:00
Howard Jones,No One Is To Blame,2018-12-04 11:33:00
Love And Rockets,No New Tale To Tell,2018-12-04 11:29:00
Michael Penn,No Myth,2018-12-04 11:24:00
Paul McCartney,No More Lonely Nights,2018-12-04 11:19:00
The Stranglers,No Mercy,2018-12-04 11:16:00
Robert Earl Keen,No Kinda Dancer,2018-12-04 11:13:00
Graham Parker & The Rumor,No Holding Back,2018-12-04 11:07:00
The Waitresses,No Guilt,2018-12-04 11:03:00
Mary Black,No Frontiers,2018-12-04 11:00:00
Falco,No Answer (Hallo Deutschland),2018-12-04 10:55:00
The Commodores,Nightshift,2018-12-04 10:48:00
The Replacements,Nightclub Jitters,2018-12-04 10:45:00
Suzanne Vega,Night Vision,2018-12-04 10:42:00
Steve Winwood,Night Train,2018-12-04 10:33:00
The J. Geils Band,Night Time,2018-12-04 10:29:00
Gregory Isaacs,Night Nurse,2018-12-04 10:25:00
The Birthday Party,Nick The Stripper,2018-12-04 10:19:00
Bonnie Raitt,Nick Of Time,2018-12-04 10:16:00
Any Trouble,Nice Girls,2018-12-04 10:12:00
Cheap Trick,Next Position Please,2018-12-04 10:06:00
Grandmaster Flash & The Furious 5,New York New York,2018-12-04 09:59:00
John Lennon,New York City,2018-12-04 09:56:00
U2,New Years Day,2018-12-04 09:50:00
Rush,New World Man,2018-12-04 09:45:00
Lene Lovich,New Toy,2018-12-04 09:42:00
Howard Jones,New Song,2018-12-04 09:36:00
Lou Reed,New Sensations,2018-12-04 09:31:00
INXS,New Sensation,2018-12-04 09:27:00
Randy Newman,New Orleans Wins the War,2018-12-04 09:22:00
The Tragically Hip,New Orleans is Sinking,2018-12-04 09:18:00
Duran Duran,New Moon On Monday,2018-12-04 09:14:00
Simple Minds,New Gold Dream,2018-12-04 09:08:00
Donald Fagen,New Frontier,2018-12-04 09:01:00
Reba McEntire,New Fool at an Old Game,2018-12-04 08:57:00
Lords Of The New Church,New Church,2018-12-04 08:54:00
Patti LaBelle,New Attitude,2018-12-04 08:46:00
General Public,Never You Done That,2018-12-04 08:42:00
The Jesus And Mary Chain,Never Understand,2018-12-04 08:37:00
The Jesus And Mary Chain,Never Understand,2018-12-04 08:36:00
Luther Vandross,Never Too Much,2018-12-04 08:33:00
INXS,Never Tear Us Apart,2018-12-04 08:30:00
Husker Du,Never Talking To You Again,2018-12-04 08:28:00
Echo & The Bunnymen,Never Stop,2018-12-04 08:23:00
Romeo Void,Never Say Never,2018-12-04 08:17:00
Depeche Mode,Never Let Me Down Again,2018-12-04 08:11:00
David Bowie,Never Let Me Down,2018-12-04 08:06:00
Stephanie Mills,Never Knew Love Like This Before,2018-12-04 08:01:00
Rick Astley,Never Gonna Give You Up,2018-12-04 07:57:00
James Taylor,Never Die Young,2018-12-04 07:53:00
Heart,Never,2018-12-04 07:45:00
The Hooters,Nervous Night,2018-12-04 07:41:00
Shriekback,Nemesis,2018-12-04 07:36:00
The Rolling Stones,Neighbours,2018-12-04 07:32:00
Mantronix,Needle To The Groove,2018-12-04 07:28:00
INXS,Need You Tonight,2018-12-04 07:25:00
The Subdudes,Need Somebody,2018-12-04 07:18:00
Bruce Springsteen,Nebraska,2018-12-04 07:14:00
That Petrol Emotion,Natural Kind of Joy,2018-12-04 07:11:00
Timbuk 3,National Holiday,2018-12-04 07:06:00
Janet Jackson,Nasty,2018-12-04 07:02:00
Royal Crescent Mob,Nanana,2018-12-04 06:58:00
Joan Jett And The Blackhearts,Nag,2018-12-04 06:55:00
The Pretenders,Mystery Achievement,2018-12-04 06:46:00
Romeo Void,Myself To Myself,2018-12-04 06:42:00
Scruffy The Cat,Mybabyshe'sallright,2018-12-04 06:36:00
Robyn Hitchcock,My Wife And My Dead Wife,2018-12-04 06:31:00
Nina Hagen,My Way,2018-12-04 06:27:00
Joni Mitchell,My Secret Place,2018-12-04 06:17:00
Vicious Pink,My Private Tokyo,2018-12-04 06:11:00
Bobby Brown,My Prerogative,2018-12-04 06:04:00
Boogie Down Productions,My Philosophy,2018-12-04 05:59:00
The Undertones,My Perfect Cousin,2018-12-04 05:55:00
The Fall,My New House,2018-12-04 05:49:00
ESG,My Love For You,2018-12-04 05:46:00
The Dukes Of Stratosphear,My Love Explodes,2018-12-04 05:42:00
The Jesus And Mary Chain,My Little Underground,2018-12-04 05:40:00
Randy Newman,My Life Is Good,2018-12-04 05:35:00
Grace Jones,My Jamaican Guy,2018-12-04 05:29:00
Bruce Springsteen,My Hometown,2018-12-04 05:24:00
Nick Lowe,My Heart Hurts,2018-12-04 05:22:00
Chilliwack,"My Girl (Gone, Gone, Gone)",2018-12-04 05:18:00
The Dirty Dozen Brass Band,My Feet Can't Fail Me Now,2018-12-04 05:11:00
The Wedding Present,My Favourite Dress,2018-12-04 05:07:00
Robyn Hitchcock,My Favourite Buildings,2018-12-04 05:04:00
Lime Spiders,My Favorite Room,2018-12-04 05:00:00
Bruce Springsteen,My Father's House,2018-12-04 04:55:00
The Style Council,My Ever Changing Moods,2018-12-04 04:49:00
The Gun Club,My Dreams,2018-12-04 04:45:00
"Dolly Parton, Linda Ronstadt, and Emmylou Harris",My Dear Companion,2018-12-04 04:41:00
The Pretenders,My City Was Gone,2018-12-04 04:36:00
Paul McCartney,My Brave Face,2018-12-04 04:33:00
The Mighty Lemon Drops,My Biggest Thrill,2018-12-04 04:30:00
The Pretenders,My Baby,2018-12-04 04:25:00
Run-DMC,My Adiddas,2018-12-04 04:22:00
The Birthday Party,Mutiny In Heaven,2018-12-04 04:18:00
Billy Bragg,Must I Paint You A Picture,2018-12-04 04:12:00
Spandau Ballet,Musclebound,2018-12-04 04:07:00
Nitzer Ebb,Murderous,2018-12-04 04:01:00
Lords Of The New Church,Murder Style,2018-12-04 03:56:00
The Police,Murder By Numbers,2018-12-04 03:51:00
Pieces Of A Dream,Mt. Airy Groove,2018-12-04 03:48:00
New Edition,Mr. Telephone Man,2018-12-04 03:42:00
Styx,Mr. Roboto,2018-12-04 03:38:00
The Fall,Mr. Pharmacist,2018-12-04 03:35:00
Nirvana,Mr. Moustache,2018-12-04 03:32:00
Talking Heads,Mr. Jones,2018-12-04 03:28:00
The Jam,Move On Up,2018-12-04 03:23:00
Jane's Addiction,Mountain Song,2018-12-04 03:19:00
Metallica,Motorbreath,2018-12-04 03:16:00
Sugarcubes,Motor Crash,2018-12-04 03:14:00
Neil Young & Crazy Horse,Motor City,2018-12-04 03:11:00
U2,Mothers of The Disappeared,2018-12-04 03:06:00
The Sisters Of Mercy,Mother Russia,2018-12-04 02:59:00
The Gun Club,Mother Of Earth,2018-12-04 02:55:00
Dixie Hummingbirds,Mother Is Crying Again,2018-12-04 02:52:00
Danzig,Mother,2018-12-04 02:47:00
Sheena Easton,Morning Train (Nine to Five),2018-12-04 02:44:00
This Mortal Coil,Morning Glory,2018-12-04 02:41:00
Carmel,"More, More, More",2018-12-04 02:36:00
Roxy Music,More Than This,2018-12-04 02:32:00
Leo Sayer,More Than I Can Say,2018-12-04 02:29:00
The Undertones,More Songs About Chocolate And Girls,2018-12-04 02:26:00
Zapp & Roger,More Bounce To The Ounce,2018-12-04 02:15:00
R. E. M.,Moral Kiosk,2018-12-04 02:11:00
ESG,Moody,2018-12-04 02:08:00
Billy Idol,Mony Mony,2018-12-04 02:02:00
The Pixies,Monkey Gone To Heaven,2018-12-04 01:59:00
Grateful Dead,Monkey and the Engineer,2018-12-04 01:56:00
George Michael,Monkey,2018-12-04 01:51:00
Simply Red,Money's Too Tight,2018-12-04 01:48:00
Dire Straits,Money For Nothing,2018-12-04 01:40:00
Cyndi Lauper,Money Changes Everything,2018-12-04 01:33:00
Lyle Lovett,M-o-n-e-y,2018-12-04 01:30:00
The Residents,Moisture,2018-12-04 01:29:00
Book Of Love,Modigliani (Lost In Your Eyes),2018-12-04 01:25:00
David Bowie,Modern Love,2018-12-04 01:19:00
U2,MLK,2018-12-04 01:17:00
The Rolling Stones,Mixed Emotions,2018-12-04 01:13:00
Genesis,Misunderstanding,2018-12-04 01:10:00
The Comsat Angels,Mister Memory,2018-12-04 01:04:00
Eurythmics,Missionary Man,2018-12-04 01:00:00
John Waite,Missing You,2018-12-04 00:55:00
The Erector Set,Missing Peace,2018-12-04 00:51:00
Everything But The Girl,Missing,2018-12-04 00:46:00
Janet Jackson,Miss You Much,2018-12-04 00:41:00
Culture Club,Miss Me Blind,2018-12-04 00:37:00
Cowboy Junkies,Misguided Angel,2018-12-04 00:31:00
Love And Rockets,Mirror People,2018-12-04 00:27:00
The English Beat,Mirror In The Bathroom,2018-12-04 00:24:00
Half Japanese,Miracles Happen Every Day,2018-12-04 00:22:00
Earth Wind & Fire,Mighty Mighty,2018-12-04 00:19:00
Willie Dixon,Mighty Earthquake and Hurricane,2018-12-04 00:14:00
The Stranglers,"Midnight Summer Dream 12""",2018-12-04 00:04:00
The Babys,Midnight Rendezvous,2018-12-04 00:00:00
