Artist,Title,Air Time
Wanda Jackson,Riot In Cell Block Number Nine,2016-12-11 10:36:00
Wall Of Voodoo,Ring of Fire,2016-12-11 10:31:00
Johnny Cash,Ring of Fire,2016-12-11 10:28:00
Anita Ward,Ring My Bell,2016-12-11 10:25:00
Steely Dan,Rikki Don't Lose That Number,2016-12-11 10:21:00
Lucinda Williams,Righteously,2016-12-11 10:16:00
Joss Stone,Right To Be Wrong,2016-12-11 10:12:00
Dr. John,Right Place Wrong Time,2016-12-11 10:07:00
Brenda & The Tabulations,Right On The Tip Of My Tongue,2016-12-11 10:04:00
Josh Ritter,Right Moves,2016-12-11 10:00:00
Jesus Jones,"Right Here, Right Now",2016-12-11 09:57:00
Cassandra Wilson,"Right Here, Right Now",2016-12-11 09:51:00
Joan Osborne,Right Hand Man,2016-12-11 09:45:00
Gerry Rafferty,Right Down The Line,2016-12-11 09:41:00
Adele,Right As Rain,2016-12-11 09:36:00
B. B. King & Eric Clapton,Riding With The King,2016-12-11 09:32:00
Francis Dunnery,Riding On The Back,2016-12-11 09:27:00
NRBQ,Ridin' In My Car,2016-12-11 09:23:00
Jesse Colin Young,Ridgetop,2016-12-11 09:16:00
The Doors,Riders On The Storm,2016-12-11 09:07:00
Jefferson Starship,Ride The Tiger,2016-12-11 09:01:00
Bo Diddley,Ride On Josephine,2016-12-11 08:58:00
The Moody Blues,Ride My See-saw,2016-12-11 08:54:00
T Rex,Ride A White Swan,2016-12-11 08:51:00
Shawn Colvin,Ricochet In Time,2016-12-11 08:48:00
Hall & Oates,Rich Girl,2016-12-11 08:45:00
The Head And The Heart,Rhythm & Blues,2016-12-11 08:41:00
Jesse Winchester,Rhumba Man,2016-12-11 08:37:00
Fleetwood Mac,Rhiannon,2016-12-11 08:33:00
Gomez,Revolutionary Kind,2016-12-11 08:28:00
Neil Young,Revolution Blues,2016-12-11 08:22:00
The Beatles,Revolution 9,2016-12-11 08:14:00
The Beatles,Revolution,2016-12-11 08:08:00
Los Lobos,Revolution,2016-12-11 08:05:00
Eric Clapton,Revolution,2016-12-11 08:00:00
Dr. John,Revolution,2016-12-11 07:56:00
The Allman Brothers,Revival,2016-12-11 07:52:00
Los Lobos,Reva's House,2016-12-11 07:48:00
Jerry Harrison,Rev It Up,2016-12-11 07:44:00
EL VY,Return To The Moon,2016-12-11 07:40:00
Gram Parsons,Return Of The Grievous Angel,2016-12-11 07:33:00
New Order,Restless,2016-12-11 07:29:00
Indigenous,Rest Of My Days,2016-12-11 07:24:00
XTC,Respectable Street,2016-12-11 07:21:00
The Rolling Stones,Respectable,2016-12-11 07:17:00
The Staple Singers,Respect Yourself,2016-12-11 07:12:00
Otis Redding,Respect,2016-12-11 07:08:00
Aretha Franklin,Respect,2016-12-11 07:06:00
Fontella Bass,Rescue Me,2016-12-11 07:03:00
Serge Gainsbourg,Requiem Pour Un Con,2016-12-11 07:00:00
Ray Lamontagne & The Pariah Dogs,Repo Man,2016-12-11 06:54:00
Spoon,Rent I Pay,2016-12-11 06:50:00
The Shangri-La's,Remember (Walkin' In The Sand),2016-12-11 06:47:00
The Black Crowes,Remedy,2016-12-11 06:42:00
Afro Celt Sound System,Release,2016-12-11 06:38:00
Frankie Goes To Hollywood,Relax,2016-12-11 06:31:00
Amy Winehouse,Rehab,2016-12-11 06:28:00
Johnny Nash,Reggae On Broadway,2016-12-11 06:24:00
Jimmy Cliff,Reggae Music,2016-12-11 06:19:00
Tom Petty & The Heartbreakers,Refugee,2016-12-11 06:15:00
Joni Mitchell,Refuge Of The Roads,2016-12-11 06:07:00
Arcade Fire,Reflektor,2016-12-11 06:00:00
Marmalade,Reflections Of My Life,2016-12-11 05:55:00
Diana Ross & The Supremes,Reflections,2016-12-11 05:52:00
Jackie Wilson,Reet Petite (Finest Girl You Ever Wanna Meet),2016-12-11 05:49:00
Steely Dan,Reelin' In The Years,2016-12-11 05:44:00
Chuck Berry,Reelin' & Rockin',2016-12-11 05:41:00
Patti Smith,Redondo Beach,2016-12-11 05:37:00
Bob Marley & The Wailers,Redemption Song,2016-12-11 05:34:00
Childish Gambino,Redbone,2016-12-11 05:30:00
Aimee Mann,Red Vines,2016-12-11 05:26:00
Little Feat,Red Streamliner,2016-12-11 05:21:00
The Cyrkle,Red Rubber Ball,2016-12-11 05:19:00
The Blasters,Red Rose,2016-12-11 05:16:00
UB40,Red Red Wine,2016-12-11 05:13:00
Peter Gabriel,Red Rain,2016-12-11 05:07:00
Arctic Monkeys,Red Light Indicates Doors Are Secure,2016-12-11 05:05:00
The War On Drugs,Red Eyes,2016-12-11 05:00:00
King Crimson,Red,2016-12-11 04:53:00
Freddie King,Reconsider Baby,2016-12-11 04:49:00
Digable Planets,Rebirth Of Slick (cool Like Dat),2016-12-11 04:45:00
Langhorne Slim,Rebel Side Of Heaven,2016-12-11 04:43:00
Duane Eddy,Rebel Rouser,2016-12-11 04:40:00
David Bowie,Rebel Rebel,2016-12-11 04:35:00
Bob Marley & The Wailers,Rebel Music,2016-12-11 04:28:00
Tim Hardin,Reason To Believe,2016-12-11 04:26:00
PM Dawn,Reality Used To Be A Friend Of Mine,2016-12-11 04:21:00
Van Morrison,Real Real Gone,2016-12-11 04:17:00
Todd Rundgren,Real Man,2016-12-11 04:13:00
Lucinda Williams,Real Love,2016-12-11 04:09:00
Lucinda Williams,Real Live Bleeding Fingers And Broken Guitar Strings,2016-12-11 04:04:00
John Hiatt,Real Fine Love,2016-12-11 04:00:00
Los Lonely Boys,Real Emotions,2016-12-11 03:56:00
Arcade Fire,Ready To Start,2016-12-11 03:49:00
The Delfonics,Ready Or Not Here I Come (Can't Hide From Love),2016-12-11 03:47:00
Mayer Hawthorne,Reach Out Richard,2016-12-11 03:43:00
Four Tops,Reach Out I'll Be There,2016-12-11 03:40:00
Steel Pulse,Ravers,2016-12-11 03:37:00
Buddy Holly,Rave On,2016-12-11 03:34:00
Hindu Love Gods,Raspberry Beret,2016-12-11 03:31:00
Prince,Raspberry Beret,2016-12-11 03:27:00
Sugarhill Gang,Rapper's Delight,2016-12-11 03:20:00
Blondie,Rapture,2016-12-11 03:14:00
The English Beat,Ranking Full Stop,2016-12-11 03:11:00
Pavement,Range Life,2016-12-11 03:05:00
The Monkees,Randy Scouse Git,2016-12-11 03:03:00
Wilco,Random Name Generator,2016-12-11 02:58:00
Bruce Springsteen,Ramrod,2016-12-11 02:54:00
The Allman Brothers,Ramblin' Man,2016-12-11 02:48:00
Bob Seger & The Silver Bullet Band,Ramblin' Gamblin' Man,2016-12-11 02:45:00
Led Zeppelin,Ramble On,2016-12-11 02:41:00
Joni Mitchell,Raised On Robbery,2016-12-11 02:37:00
Bob Dylan,Rainy Day Women #12 & 35,2016-12-11 02:33:00
Willie Nelson,Rainy Day Blues,2016-12-11 02:27:00
B.J. Thomas,Raindrops Keep Fallin' On My Head,2016-12-11 02:25:00
Robert Plant,Rainbow,2016-12-11 02:20:00
Israel Nash,Rain Plans,2016-12-11 02:16:00
John Mellencamp,Rain On The Scarecrow,2016-12-11 02:12:00
Counting Crows,Rain King,2016-12-11 02:08:00
Sea Level,Rain In Spain,2016-12-11 02:02:00
Tom Waits,Rain Dogs,2016-12-11 01:58:00
Eastmountainsouth,Rain Come Down,2016-12-11 01:54:00
The Beatles,Rain,2016-12-11 01:51:00
Patty Griffin,Rain,2016-12-11 01:47:00
The Band,Rag Mama Rag,2016-12-11 01:44:00
Kings Of Leon,Radioactive,2016-12-11 01:41:00
Elvis Costello,"Radio, Radio",2016-12-11 01:38:00
R. E. M.,Radio Song,2016-12-11 01:33:00
Bruce Springsteen,Radio Nowhere,2016-12-11 01:29:00
John Hiatt,Radio Girl,2016-12-11 01:26:00
Queen,Radio Ga Ga,2016-12-11 01:21:00
R. E. M.,Radio Free Europe,2016-12-11 01:17:00
Sylvan Esso,Radio,2016-12-11 01:14:00
Golden Earring,Radar Love,2016-12-11 01:07:00
Bruce Springsteen,Racing In The Streets,2016-12-11 01:00:00
The Flaming Lips,Race For The Prize,2016-12-11 00:56:00
Garland Jeffreys,R.o.c.k.,2016-12-11 00:52:00
Chicago Transit Authority,Questions 67 & 68,2016-12-11 00:47:00
The Moody Blues,Question,2016-12-11 00:41:00
Gregg Allman,Queen Of Hearts,2016-12-11 00:34:00
John Mayer,Queen of California,2016-12-11 00:30:00
Bob Dylan,Queen Jane Approximately,2016-12-11 00:25:00
Calexico,Quattro (World Drifts In),2016-12-11 00:22:00
Corinne Bailey Rae,Put Your Records On,2016-12-11 00:18:00
World Party,Put The Message In The Box,2016-12-11 00:14:00
Aimee Mann,Put Me On Top,2016-12-11 00:10:00
The Seeds,Pushin' Too Hard,2016-12-11 00:07:00
Trey Anastasio,Push On Til The Day,2016-12-11 00:00:00
