Artist,Title,Air Time
Genesis,"Robbery, Assault & Battery",2017-12-08 10:00:00
Al Stewart,Roads To Moscow,2017-12-08 09:52:00
The Modern Lovers,Roadrunner,2017-12-08 09:47:00
The Doors,Roadhouse Blues,2017-12-08 09:43:00
The Melodians,Rivers of Babylon,2017-12-08 09:39:00
Rush,Rivendell,2017-12-08 09:32:00
Genesis,Ripples,2017-12-08 09:24:00
Grateful Dead,Ripple,2017-12-08 09:19:00
The Rolling Stones,Rip This Joint,2017-12-08 09:16:00
T Rex,Rip Off,2017-12-08 09:13:00
Anita Ward,Ring My Bell,2017-12-08 09:08:00
Steely Dan,Rikki Don't Lose That Number,2017-12-08 09:04:00
Donovan,Riki Tivi Tavi,2017-12-08 09:01:00
Cameo,Rigor Mortis,2017-12-08 08:55:00
Chelsea,Right To Work,2017-12-08 08:49:00
Dr. John,Right Place Wrong Time,2017-12-08 08:46:00
Clarence Wheeler & The Enforcers,Right On!,2017-12-08 08:37:00
Syl Johnson,Right On,2017-12-08 08:30:00
Marvin Gaye,Right On,2017-12-08 08:23:00
Gerry Rafferty,Right Down The Line,2017-12-08 08:16:00
Maxine Nightingale,Right Back Where We Started From,2017-12-08 08:12:00
David Bowie,Right,2017-12-08 08:06:00
REO Speedwagon,Ridin' The Storm Out,2017-12-08 08:02:00
Jesse Colin Young,Ridgetop,2017-12-08 07:54:00
The Doors,Riders On The Storm,2017-12-08 07:45:00
Jefferson Starship,Ride The Tiger,2017-12-08 07:40:00
George Thorogood & The Destroyers,Ride On Josephine,2017-12-08 07:34:00
Parliament,Ride On,2017-12-08 07:30:00
Luther Grovesnor,Ride On,2017-12-08 07:24:00
Blues Image,Ride Captain Ride,2017-12-08 07:21:00
T Rex,Ride A White Swan,2017-12-08 07:16:00
Hall & Oates,Rich Girl,2017-12-08 07:14:00
Jesse Winchester,Rhumba Man,2017-12-08 07:10:00
Glen Campbell,Rhinestone Cowboy,2017-12-08 07:05:00
Fleetwood Mac,Rhiannon,2017-12-08 07:01:00
The Clash,Revolution Rock,2017-12-08 06:55:00
Neil Young,Revolution Blues,2017-12-08 06:47:00
The Allman Brothers,Revival,2017-12-08 06:43:00
Roberta Flack,Reverand Lee,2017-12-08 06:39:00
Foreigner,Rev On The Red Line,2017-12-08 06:32:00
Wire,Reuters,2017-12-08 06:29:00
Peaches & Herb,Reunited,2017-12-08 06:26:00
Gang Of Four,Return The Gift,2017-12-08 06:22:00
Gram Parsons,Return Of The Grievous Angel,2017-12-08 06:14:00
Tom Petty & The Heartbreakers,Restless,2017-12-08 06:11:00
The Rolling Stones,Respectable,2017-12-08 06:06:00
The Staple Singers,Respect Yourself,2017-12-08 06:01:00
The Fall,Repetition,2017-12-08 05:54:00
Styx,Renegade,2017-12-08 05:48:00
Little River Band,Reminiscing,2017-12-08 05:44:00
NEKTAR,Remember The Future (Part 1),2017-12-08 05:27:00
Yes,"Release, Release",2017-12-08 05:20:00
Graham Central Station,Release Yourself,2017-12-08 05:15:00
Johnny Nash,Reggae On Broadway,2017-12-08 05:11:00
Tom Petty & The Heartbreakers,Refugee,2017-12-08 05:06:00
Joni Mitchell,Refuge Of The Roads,2017-12-08 05:00:00
Alice Cooper,Refrigerator Heaven,2017-12-08 04:58:00
Marmalade,Reflections Of My Life,2017-12-08 04:54:00
Steely Dan,Reelin' In The Years,2017-12-08 04:49:00
Chuck Berry,Reelin' & Rockin',2017-12-08 04:42:00
Patti Smith,Redondo Beach,2017-12-08 04:39:00
Randy Newman,Rednecks,2017-12-08 04:36:00
Little Feat,Red Streamliner,2017-12-08 04:31:00
Robert Gordon with Link Wray,Red Hot,2017-12-08 04:28:00
Freddie Hubbard,Red Clay,2017-12-08 04:14:00
King Crimson,Red,2017-12-08 04:08:00
Freddie King,Reconsider Baby,2017-12-08 04:03:00
Wreckless Eric,Reconnez Cherie,2017-12-08 04:00:00
Bob Welch,Rebel Rouser,2017-12-08 03:55:00
David Bowie,Rebel Rebel,2017-12-08 03:51:00
Bob Marley & The Wailers,Rebel Music,2017-12-08 03:44:00
Earth Wind & Fire,Reasons,2017-12-08 03:38:00
Uriah Heep,Real Turned On,2017-12-08 03:35:00
Todd Rundgren,Real Man,2017-12-08 03:30:00
Lou Reed,Real Good Time Together,2017-12-08 03:27:00
Generation X,"Ready, Steady, Go!",2017-12-08 03:23:00
Jackson Browne,Ready Or Not,2017-12-08 03:20:00
Bad Company,Ready For Love,2017-12-08 03:15:00
Cat Stevens,Ready,2017-12-08 03:12:00
Echo & The Bunnymen,Read It In Books,2017-12-08 03:08:00
George Duke,Reach For It,2017-12-08 03:05:00
Roxy Music,Re-Make/Re-Model,2017-12-08 03:00:00
Iggy & The Stooges,Raw Power,2017-12-08 02:55:00
Aerosmith,Rats In The Cellar,2017-12-08 02:50:00
The Boomtown Rats,Rat Trap,2017-12-08 02:45:00
Sugarhill Gang,Rapper's Delight,2017-12-08 02:38:00
The Ramones,Ramones Medley,2017-12-08 02:26:00
Lucinda Williams,Ramblin' On My Mind,2017-12-08 02:23:00
The Allman Brothers,Ramblin' Man,2017-12-08 02:18:00
Creedence Clearwater Revival,Ramble Tamble,2017-12-08 02:11:00
Joni Mitchell,Raised On Robbery,2017-12-08 02:05:00
Brook Benton,Rainy Night In Georgia,2017-12-08 02:02:00
Joni Mitchell,Rainy Night House,2017-12-08 01:58:00
Sea Level,Rain In Spain,2017-12-08 01:52:00
Elvis Costello,"Radio, Radio",2017-12-08 01:48:00
XTC,Radio In Motion,2017-12-08 01:45:00
XTC,Radio In Motion,2017-12-08 01:44:00
Willie Alexander And The Boom Boom Band,Radio Heart,2017-12-08 01:41:00
Golden Earring,Radar Love,2017-12-08 01:35:00
Bruce Springsteen,Racing In The Streets,2017-12-08 01:26:00
Bang,Questions,2017-12-08 01:22:00
The Moody Blues,Question,2017-12-08 01:17:00
The Runaways,Queens Of Noise,2017-12-08 01:12:00
Gregg Allman,Queen Of Hearts,2017-12-08 01:06:00
Dave Edmunds,Queen Of Hearts,2017-12-08 01:03:00
David Bowie,Queen Bitch,2017-12-08 01:00:00
Hawkwind,Quark Strangeness And Charm,2017-12-08 00:56:00
Billy Cobham,Quadrant 4,2017-12-08 00:52:00
The Crusaders,Put It Where You Want It,2017-12-08 00:46:00
The Fall,Put Away,2017-12-08 00:41:00
Curtis Mayfield,Pusherman,2017-12-08 00:37:00
Herbie Mann,Push Push,2017-12-08 00:28:00
Pete Townshend,Pure And Easy,2017-12-08 00:21:00
Curved Air,Puppets,2017-12-08 00:16:00
Bob Marley & The Wailers,Punky Reggae Party,2017-12-08 00:09:00
Weather Report,Punk Jazz,2017-12-08 00:04:00
Patti Smith,Pumping (My Heart),2017-12-08 00:00:00
