Artist,Title,Air Time
Alexis P. Suter Ministers Of Sound,Wade In The Water,2016-12-17 20:31:00
Guy King,If The Washing Don't Get You (The Rinsing Will),2016-12-17 20:25:00
Avery Sharpe,Shout Sister Shout,2016-12-17 20:20:00
Luther Dickinson,Shake (Yo Mama),2016-12-17 20:16:00
Doyle Bramhall II,Hear My Train A Comin',2016-12-17 20:11:00
Catherine Russell,I Want A Man,2016-12-17 20:05:00
Bruce Katz Band,All Torn Up,2016-12-17 20:00:00
Johnny Rawls,Tiger In A Cage,2016-12-17 19:55:00
George Stephen Kelly,Too Much Month At The End Of The Money,2016-12-17 19:50:00
Mary Jo Curry,Husband #2,2016-12-17 19:46:00
Trudy Lynn,Honky Tonk Song,2016-12-17 19:41:00
Teresa James & The Rhythm Tramps,What Happens In Vegas,2016-12-17 19:37:00
Toronzo Cannon,Strength To Survive,2016-12-17 19:31:00
Vaneese Thomas,Sat'day Night On The River,2016-12-17 19:27:00
Dennis Jones,Mr. Right,2016-12-17 19:21:00
Biscuit Miller,Mr. DJ,2016-12-17 19:14:00
Sharon Lewis & Texas Fire,Freedom,2016-12-17 19:09:00
Nancy Wright,Been Waiting That Long,2016-12-17 19:02:00
Kenny Vance & The Planotones,Looking For An Echo,2016-12-17 18:36:00
Steve Lawrence,A Portrait Of My Love,2016-12-17 18:34:00
The Tokens,A Portrait Of My Love,2016-12-17 18:32:00
The Tokens,The Lion Sleeps Tonight,2016-12-17 18:30:00
The Tokens,Tonight I Fell In Love,2016-12-17 18:28:00
The Capris,Morse Code Of Love,2016-12-17 18:26:00
The Capris,There's A Moon Out Again,2016-12-17 18:24:00
The Capris,There's A Moon Out Tonight,2016-12-17 18:22:00
The Dixie Hummingbirds,Morning Train,2016-12-17 18:20:00
The Dixie Hummingbirds,Shadrack,2016-12-17 18:18:00
Eddie Holman,Since I Don't Have You,2016-12-17 18:16:00
Ruby And The Romantics,Hey There Lonely Boy,2016-12-17 18:14:00
Eddie Holman,Hey There Lonely Girl,2016-12-17 18:12:00
Eddie Holman,I Love You,2016-12-17 18:10:00
The Chi-Lites,Oh Girl,2016-12-17 18:08:00
The Chi-Lites,Have You Seen Her,2016-12-17 18:06:00
The Stylistics,You Make Me Feel Brand New,2016-12-17 18:04:00
The Stylistics,Betcha By Golly Wow,2016-12-17 18:02:00
The Stylistics,Rock And Roll Baby,2016-12-17 18:00:00
Gabor Szabo,Sophisticated Wheels,2016-12-17 17:55:00
The Beach Boys,I Can Hear Music,2016-12-17 17:53:00
Norma Tanega,Walkin' My Cat Named Dog,2016-12-17 17:51:00
Nat  King' Cole,"Just You, Just Me",2016-12-17 17:46:00
Waylon Jennings,It's Not Supposed To Be This Way,2016-12-17 17:43:00
Harlow Wilcox,Groovy Grubworm,2016-12-17 17:41:00
The Kids,This Is Rock 'n Roll,2016-12-17 17:37:00
Brinsley Schwarz,Surrender To The Rhythm,2016-12-17 17:34:00
Les Jaguars,Guitarre Jet,2016-12-17 17:31:00
Israel Kamakawiwo'ole,Somewhere Over the Rainbow,2016-12-17 17:27:00
King Solomon,New Figure,2016-12-17 17:24:00
Michael Hurley,Blue Driver,2016-12-17 17:20:00
Love Potion,This Love,2016-12-17 17:16:00
Joe Cocker,High Time We Went,2016-12-17 17:11:00
Michael Hurley,Old Black Crow,2016-12-17 17:10:00
Hi Rhythm,On The Loose,2016-12-17 17:05:00
William DeVaughn,Be Thankful For What You've Got,2016-12-17 16:55:00
The War On Drugs,Red Eyes,2016-12-17 16:50:00
Nothing,Vertigo Flowers,2016-12-17 16:46:00
Bruce Springsteen,I'm Goin' Down,2016-12-17 16:43:00
The Decemberists,The Wrong Year,2016-12-17 16:39:00
Looking Glass,Brandy (You're A Fine Girl),2016-12-17 16:34:00
The Velvet Underground,Pale Blue Eyes,2016-12-17 16:28:00
The Monkees,She,2016-12-17 16:25:00
Charles Bradley,Changes,2016-12-17 16:19:00
The Police,Born In The 50's,2016-12-17 16:16:00
Talking Heads,Slippery People,2016-12-17 16:08:00
Maggie Rogers,Alaska,2016-12-17 16:05:00
Squeeze,Cool For Cats,2016-12-17 16:01:00
Led Zeppelin,Black Dog,2016-12-17 15:56:00
Zero 7,Futures,2016-12-17 15:51:00
Elvis Costello,"(What's So Funny 'bout) Peace, Love & Understanding",2016-12-17 15:48:00
The Kinks,Father Christmas,2016-12-17 15:44:00
Prince,1999,2016-12-17 15:38:00
The Smiths,Ask,2016-12-17 15:35:00
Son Volt,Drown,2016-12-17 15:32:00
The Raspberries,Overnight Sensation (Hit Record),2016-12-17 15:24:00
Leslie Gore,You Don't Own Me,2016-12-17 15:22:00
Simon & Garfunkel,Bridge Over Troubled Water,2016-12-17 15:17:00
Rush,Fly By Night,2016-12-17 15:10:00
The Hold Steady,Stuck Between Stations,2016-12-17 15:05:00
The Cure,Fascination Street,2016-12-17 15:00:00
Jagwar Ma,Uncertainty,2016-12-17 14:56:00
David Johansen,Funky But Chic,2016-12-17 14:50:00
Billy Idol,White Wedding (Part 1),2016-12-17 14:46:00
k. d. lang,Constant Craving,2016-12-17 14:41:00
Ride,Vapour Trail,2016-12-17 14:36:00
Catherine Wheel,Black Mettalic,2016-12-17 14:28:00
Francis Dunnery,Wounding And Healing,2016-12-17 14:22:00
Eddie Grant,Electric Avenue,2016-12-17 14:18:00
Chicago,25 Or 6 To 4,2016-12-17 14:13:00
Carolina Chocolate Drops,Hit 'Em Up Style,2016-12-17 14:06:00
Rogue Wave,Lake Michigan,2016-12-17 14:03:00
James Brown,Papa's Got A Brand New Bag,2016-12-17 14:01:00
Tame Impala,Elephant,2016-12-17 13:56:00
Nicole Atkins,Maybe Tonight,2016-12-17 13:51:00
Sweet,Fox On The Run,2016-12-17 13:48:00
Duran Duran,Rio,2016-12-17 13:44:00
John Hiatt,Back To Normal,2016-12-17 13:37:00
Roy Orbison,It's Over,2016-12-17 13:36:00
Elvis Presley,A Big Hunk O' Love,2016-12-17 13:33:00
Jackson 5,Abc,2016-12-17 13:30:00
Camper Van Beethoven,ZZ Top Goes To Egypt,2016-12-17 13:25:00
Cherry Poppin' Daddies,Zoot Suit Riot,2016-12-17 13:19:00
U2,Zoo Station,2016-12-17 13:12:00
U2,Zooropa,2016-12-17 13:06:00
Frank Zappa,Zomby Woof,2016-12-17 13:00:00
Fela Kuti,Zombie,2016-12-17 12:46:00
The Cranberries,Zombie,2016-12-17 12:37:00
David Bowie,Ziggy Stardust--Suffragette City,2016-12-17 12:31:00
Captain Beefheart,Zig Zag Wanderer,2016-12-17 12:23:00
John Butler Trio,Zebra,2016-12-17 12:19:00
The Ohio Express,"Yummy, Yummy, Yummy",2016-12-17 12:17:00
Smokey Robinson & The Miracles,You've Really Got A Hold On Me,2016-12-17 12:14:00
The Righteous Brothers,You've Lost That Lovin' Feelin',2016-12-17 12:07:00
The Beatles,You've Got To Hide Your Love Away,2016-12-17 12:04:00
Stevie Wonder,You've Got It Bad Girl,2016-12-17 11:59:00
James Taylor,You've Got A Friend,2016-12-17 11:55:00
Carole King,You've Got A Friend,2016-12-17 11:49:00
Bonnie Raitt,You've Been In Love Too Long,2016-12-17 11:45:00
Yes,Yours Is No Disgrace,2016-12-17 11:35:00
Tracy Chapman,You're The One,2016-12-17 11:32:00
Paul Simon,You're The One,2016-12-17 11:27:00
Barry White,"You're The First, The Last, My Everything",2016-12-17 11:23:00
Carly Simon,You're So Vain,2016-12-17 11:18:00
Linda Ronstadt,You're No Good,2016-12-17 11:14:00
Colvin & Earle,You're Right (I'm Wrong),2016-12-17 11:08:00
Third World,You're Playing Us Too Close,2016-12-17 11:01:00
J.D. Souther,You're Only Lonely,2016-12-17 10:57:00
Marshall Crenshaw,You're My Favorite Waste Of Time,2016-12-17 10:55:00
Queen,You're My Best Friend,2016-12-17 10:51:00
Hall & Oates,You're Much Too Soon,2016-12-17 10:47:00
13th Floor Elevators,You're Gonna Miss Me,2016-12-17 10:45:00
Robert Palmer,You're Gonna Get What's Coming,2016-12-17 10:40:00
Shawn Colvin,You're Gonna Make Me Lonesome When You Go,2016-12-17 10:35:00
Bob Dylan,You're Gonna Make Me Lonesome When You Go,2016-12-17 10:32:00
The Beatles,You're Going To Lose That Girl,2016-12-17 10:30:00
Jonathan Richman,You're Crazy For Taking The Bus,2016-12-17 10:27:00
The Cars,You're All I've Got Tonight,2016-12-17 10:23:00
Marvin Gaye & Tammi Terrell,You're All I Need To Get By,2016-12-17 10:20:00
Sea Wolf,You're A Wolf,2016-12-17 10:16:00
Joan Baez,You're Aging Well,2016-12-17 10:12:00
Bob Dylan,You're A Big Girl Now,2016-12-17 10:06:00
White Town,Your Woman,2016-12-17 10:02:00
The Moody Blues,Your Wildest Dreams,2016-12-17 09:57:00
The Black Keys,Your Touch,2016-12-17 09:53:00
Led Zeppelin,Your Time Is Gonna Come,2016-12-17 09:48:00
Elton John,Your Song,2016-12-17 09:44:00
The Notting Hillbillies,Your Own Sweet Way,2016-12-17 09:38:00
Genesis,Your Own Special Way,2016-12-17 09:32:00
The Beatles,Your Mother Should Know,2016-12-17 09:30:00
Mose Allison,Your Mind Is On Vacation,2016-12-17 09:27:00
Sharon Van Etten,Your Love Is Killing Me,2016-12-17 09:20:00
Middle Kids,Your Love,2016-12-17 09:17:00
Olu Dara,Your Lips,2016-12-17 09:12:00
Shelby Lynne,Your Lies,2016-12-17 09:08:00
Steely Dan,Your Gold Teeth,2016-12-17 09:01:00
Kristin Hersh,Your Ghost,2016-12-17 08:58:00
Keane,Your Eyes Open,2016-12-17 08:53:00
Hank Williams,Your Cheatin' Heart,2016-12-17 08:51:00
Jackson Browne,Your Bright Baby Blues,2016-12-17 08:45:00
John Mayer,Your Body Is A Wonderland,2016-12-17 08:39:00
Aretha Franklin,Young Gifted and Black,2016-12-17 08:35:00
Peter Bjorn And John,Young Folks,2016-12-17 08:31:00
David Bowie,Young Americans,2016-12-17 08:25:00
The Beatles,You Won't See Me,2016-12-17 08:21:00
Billy Bragg,You Woke Up My Neighborhood,2016-12-17 08:18:00
Diego Garcia,You Were Never There,2016-12-17 08:14:00
Rod Stewart,You Wear It Well,2016-12-17 08:08:00
Leonard Cohen,You Want It Darker,2016-12-17 08:03:00
Joni Mitchell,"You Turn Me On, I'm A Radio",2016-12-17 08:01:00
Dead Or Alive,You Spin Me Round,2016-12-17 07:56:00
The Turtles,You Showed Me,2016-12-17 07:51:00
The Lightning Seeds,You Showed Me,2016-12-17 07:47:00
Bee Gees,You Should Be Dancing,2016-12-17 07:43:00
AC/DC,You Shook Me All Night Long,2016-12-17 07:39:00
Jeff Beck,You Shook Me,2016-12-17 07:34:00
Hot Chocolate,You Sexy Thing,2016-12-17 07:31:00
Love,You Set The Scene,2016-12-17 07:24:00
Sam Cooke,You Send Me,2016-12-17 07:22:00
The Kinks,You Really Got Me,2016-12-17 07:19:00
The Strokes,You Only Live Once,2016-12-17 07:15:00
The Lone Bellow,You Never Need Nobody,2016-12-17 07:10:00
The Beatles,You Never Give Me Your Money,2016-12-17 07:05:00
Wilco,You Never Know,2016-12-17 07:00:00
Chuck Berry,You Never Can Tell,2016-12-17 06:57:00
Susan Tedeschi,You Need To Be With Me,2016-12-17 06:54:00
Muddy Waters,You Need Love,2016-12-17 06:50:00
Hall & Oates,You Must Be Good For Something,2016-12-17 06:47:00
Billy Joel,You May Be Right,2016-12-17 06:43:00
Fleetwood Mac,You Make Loving Fun,2016-12-17 06:39:00
Boz Scaggs,You Make It So Hard,2016-12-17 06:34:00
Sinead O'Connor,You Made Me The Thief Of Your Heart,2016-12-17 06:28:00
Jackson Browne,You Love The Thunder,2016-12-17 06:24:00
The Beatles,You Know My Name (Look Up The Number),2016-12-17 06:18:00
Amy Winehouse,You Know I'm No Good,2016-12-17 06:15:00
Vanilla Fudge,You Keep Me Hanging On,2016-12-17 06:06:00
Diana Ross & The Supremes,You Keep Me Hanging On,2016-12-17 06:03:00
Stevie Wonder,You Haven't Done Nothin',2016-12-17 06:00:00
Spoon,You Got Yr. Cherry Bomb,2016-12-17 05:57:00
Joe Tex,You Got What It Takes,2016-12-17 05:54:00
Boz Scaggs,You Got My Letter,2016-12-17 05:49:00
The Rolling Stones,You Got The Silver,2016-12-17 05:46:00
The Rolling Stones,You Gotta Move,2016-12-17 05:44:00
Tom Petty & The Heartbreakers,You Got Lucky,2016-12-17 05:40:00
Roy Orbison,You Got It,2016-12-17 05:37:00
Bonnie Raitt,You Got It,2016-12-17 05:34:00
Lake Street Dive,You Go Down Smooth,2016-12-17 05:29:00
New Radicals,You Get What You Give,2016-12-17 05:24:00
Big Star,You Get What You Deserve,2016-12-17 05:21:00
Wings,You Gave Me The Answer,2016-12-17 05:19:00
Sonia Dada,You Don't Treat Me No Good,2016-12-17 05:15:00
Keith Richards,You Don't Move Me,2016-12-17 05:10:00
Sam & Dave,You Don't Know Like I Know,2016-12-17 05:07:00
Crosby Stills & Nash,You Don't Have To Cry,2016-12-17 05:04:00
Eastmountainsouth,You Dance,2016-12-17 05:00:00
Todd Rundgren,You Cried Wolf,2016-12-17 04:57:00
Bo Diddley,You Can't Judge A Book By Its Cover,2016-12-17 04:54:00
The Supremes,You Can't Hurry Love,2016-12-17 04:52:00
Maktub,You Can't Hide,2016-12-17 04:47:00
Joe Jackson,You Can't Get What You Want,2016-12-17 04:42:00
The Beatles,You Can't Do That,2016-12-17 04:40:00
Chuck Berry,You Can't Catch Me,2016-12-17 04:37:00
Robert Plant,You Can't Buy My Love,2016-12-17 04:33:00
Valerie June,You Can't Be Told,2016-12-17 04:30:00
The Rolling Stones,You Can't Always Get What You Want,2016-12-17 04:23:00
Steve Forbert,You Cannot Win If You Do Not Play,2016-12-17 04:18:00
Sly & The Family Stone,You Can Make It If You Try,2016-12-17 04:15:00
Bruce Springsteen,You Can Look (But You Better Not Touch),2016-12-17 04:12:00
Randy Newman,You Can Leave Your Hat On,2016-12-17 04:08:00
Jimmy Cliff,You Can Get It If You Really Want,2016-12-17 04:06:00
Paul Simon,You Can Call Me Al,2016-12-17 04:01:00
Ray Lamontagne,You Can Bring Me Flowers,2016-12-17 03:57:00
Traffic,You Can All Join In,2016-12-17 03:53:00
Roger McGuinn,You Bowed Down,2016-12-17 03:49:00
The Who,You Better You Bet,2016-12-17 03:43:00
The Doobie Brothers,You Belong To Me,2016-12-17 03:40:00
Elvis Costello,You Belong To Me,2016-12-17 03:38:00
Run-DMC,You Be Illin',2016-12-17 03:35:00
Stevie Wonder,You Are The Sunshine Of My Life,2016-12-17 03:32:00
Ray Lamontagne,You Are The Best Thing,2016-12-17 03:27:00
Robert Palmer,You Are In My System,2016-12-17 03:22:00
Death Cab For Cutie,You Are A Tourist,2016-12-17 03:18:00
Chris Bell,You And Your Sister,2016-12-17 03:15:00
Wilco,You And I,2016-12-17 03:12:00
Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,2016-12-17 03:09:00
The Byrds,You Ain't Going Nowhere,2016-12-17 03:05:00
Margaret Glaspy,You & I,2016-12-17 03:03:00
Marvin Gaye,You,2016-12-17 03:01:00
Ben Arnold,You,2016-12-17 02:56:00
Stevie Wonder,"Yester-Me, Yester-You, Yesterday",2016-12-17 02:53:00
Whiskeytown,Yesterday's News,2016-12-17 02:49:00
The Beatles,Yesterday,2016-12-17 02:47:00
The Pointer Sisters,Yes We Can Can,2016-12-17 02:44:00
Allen Toussaint,Yes We Can Can,2016-12-17 02:40:00
Barbara Mason,"Yes, I'm Ready",2016-12-17 02:36:00
The Beatles,Yer Blues,2016-12-17 02:32:00
The Beatles,Yellow Submarine,2016-12-17 02:30:00
Neville Brothers,Yellow Moon,2016-12-17 02:26:00
Pearl Jam,Yellow Ledbetter,2016-12-17 02:21:00
RayLand Baxter,Yellow Eyes,2016-12-17 02:17:00
Coldplay,Yellow,2016-12-17 02:11:00
Al Stewart,Year Of The Cat,2016-12-17 02:05:00
The Flaming Lips,Yeah Yeah Yeah Song,2016-12-17 02:01:00
Lee Dorsey,Ya Ya,2016-12-17 01:58:00
Phosphorescent,Ya Hey,2016-12-17 01:51:00
Vampire Weekend,Ya Hey,2016-12-17 01:46:00
Electric Light Orchestra w/ Olivia Newton John,Xanadu,2016-12-17 01:43:00
Blondie,X Offender,2016-12-17 01:40:00
Happy Mondays,Wrote For Luck,2016-12-17 01:34:00
Mavis Staples,Wrote A Song For Everyone,2016-12-17 01:29:00
The Clash,Wrong 'em Boyo,2016-12-17 01:26:00
Spoon,Written In Reverse,2016-12-17 01:22:00
Paul Simon,Wristband,2016-12-17 01:19:00
Neil Young,Wrecking Ball,2016-12-17 01:14:00
Emmylou Harris,Wrecking Ball,2016-12-17 01:09:00
Bruce Springsteen,Wreck On The Highway,2016-12-17 01:05:00
The Fabulous Thunderbirds,Wrap It Up,2016-12-17 01:02:00
Sam & Dave,Wrap It Up,2016-12-17 01:00:00
The Beach Boys,Wouldn't It Be Nice,2016-12-17 00:57:00
Eurythmics,Would I Lie To You?,2016-12-17 00:53:00
Dr. Dog,Worst Trip,2016-12-17 00:48:00
Melody Gardot,Worrisome Heart,2016-12-17 00:44:00
Rachael Yamagata,Worn Me Down,2016-12-17 00:40:00
Fleetwood Mac,World Turning,2016-12-17 00:35:00
Julian Cope,World Shut Your Mouth,2016-12-17 00:31:00
Pops Staples,World In Motion,2016-12-17 00:27:00
Dave Mason,World In Changes,2016-12-17 00:22:00
Robert Palmer,Work To Make It Work,2016-12-17 00:19:00
The Isley Brothers,Work To Do,2016-12-17 00:16:00
Average White Band,Work To Do,2016-12-17 00:11:00
Bruce Springsteen,Working On A Dream,2016-12-17 00:07:00
Lee Dorsey,Working In The Coal Mine,2016-12-17 00:04:00
Lynyrd Skynyrd,Working For MCA,2016-12-17 00:00:00
