Artist,Title,Air Time
Elvin Bishop,Travelin' Shoes,2017-12-11 10:39:00
Creedence Clearwater Revival,Travelin' Band,2017-12-11 10:37:00
New York Dolls,Trash,2017-12-11 10:34:00
Joy Division,Transmission,2017-12-11 10:30:00
Kraftwerk,Trans-Europe Express,2017-12-11 10:22:00
Led Zeppelin,Trampled Under Foot,2017-12-11 10:16:00
The Eagles,Train Leaves Here This Morning,2017-12-11 10:12:00
Aerosmith,Train Kept A Rollin',2017-12-11 10:06:00
The Clash,Train In Vain,2017-12-11 10:03:00
The Velvet Underground,Train 'Round The Bend,2017-12-11 10:00:00
Bee Gees,Tragedy,2017-12-11 09:54:00
James Taylor,Traffic Jam,2017-12-11 09:52:00
David Crosby,Traction In The Rain,2017-12-11 09:47:00
Bob Dylan,Tough Mama,2017-12-11 09:43:00
Diana Ross,Touch Me In The Morning,2017-12-11 09:40:00
Swamp Dogg,Total Destruction To Your Mind,2017-12-11 09:35:00
Bunny Sigler,Tossin' And Turnin',2017-12-11 09:33:00
Mary MacGregor,Torn Between Two Lovers,2017-12-11 09:29:00
The Rolling Stones,Torn And Frayed,2017-12-11 09:25:00
Jerry Garcia,Tore Up Over You,2017-12-11 09:20:00
The Carpenters,Top Of The World,2017-12-11 09:17:00
John Mayall,Took The Car,2017-12-11 09:13:00
Robin Trower,Too Rolling Stoned,2017-12-11 09:04:00
Bob Dylan And The Band,Too Much Of Nothing,2017-12-11 09:03:00
Bee Gees,Too Much Heaven,2017-12-11 08:57:00
Tom Petty & The Heartbreakers,Too Much Ain't Enough,2017-12-11 08:54:00
Paul McCartney,Too Many People,2017-12-11 08:48:00
Bonnie Raitt,Too Long At The Fair,2017-12-11 08:45:00
Cornelious Brothers & Sister Rose,Too Late To Turn Back Now,2017-12-11 08:42:00
Shoes,Too Late,2017-12-11 08:37:00
The Bar-Kays,Too Hot To Stop,2017-12-11 08:30:00
Heatwave,Too Hot To Handle,2017-12-11 08:27:00
The Commodores,Too Hot Ta Trot,2017-12-11 08:19:00
The Specials,Too Hot,2017-12-11 08:15:00
Stevie Wonder,Too High,2017-12-11 08:08:00
Faces,Too Bad,2017-12-11 08:05:00
Rod Stewart,Tonight's The Night,2017-12-11 08:01:00
Neil Young,Tonight's The Night,2017-12-11 07:56:00
The Raspberries,Tonight,2017-12-11 07:52:00
Shoes,Tomorrow Night,2017-12-11 07:47:00
Wings,Tomorrow,2017-12-11 07:43:00
The Clash,Tommy Gun,2017-12-11 07:40:00
Tom Waits,Tom Traubert's Blues,2017-12-11 07:31:00
Eric Clapton,Told You For The Last Time,2017-12-11 07:29:00
The Ramones,"Today Your Love, Tomorrow The World",2017-12-11 07:27:00
The Ramones,"Today Your Love, Tomorrow The World",2017-12-11 07:25:00
Journey,To Play Some Music,2017-12-11 07:20:00
Syreeta,To Know You Is To Love You,2017-12-11 07:14:00
"Faith, Hope & Charity",To Each His Own,2017-12-11 07:08:00
Jethro Tull,To Cry You A Song,2017-12-11 07:02:00
Al Green,Tired Of Being Alone,2017-12-11 06:58:00
Neil Young,Tired Eyes,2017-12-11 06:50:00
Elton John,Tiny Dancer,2017-12-11 06:44:00
America,Tin Man,2017-12-11 06:39:00
The Buoys,Timothy,2017-12-11 06:36:00
Bloodrock,Timepiece,2017-12-11 06:30:00
The Rocky Horror Picture Show,Time Warp,2017-12-11 06:27:00
The Rolling Stones,Time Waits For No One,2017-12-11 06:16:00
Ambrosia,Time Waits For No One,2017-12-11 06:12:00
Toots & The Maytals,Time Tough,2017-12-11 06:05:00
The Band,Time To Kill,2017-12-11 06:02:00
Gentle Giant,Time To Kill,2017-12-11 05:57:00
Wings,Time To Hide,2017-12-11 05:52:00
Genesis,Time Table,2017-12-11 05:47:00
Little Feat,Time Loves A Hero,2017-12-11 05:43:00
Steve Winwood,Time Is Running Out,2017-12-11 05:37:00
Jim Croce,Time In A Bottle,2017-12-11 05:34:00
Nick Drake,Time Has Told Me,2017-12-11 05:30:00
Pink Floyd,Time,2017-12-11 05:22:00
The Rolling Stones,Till The Next Goodbye,2017-12-11 05:18:00
Grateful Dead,Till The Morning Comes,2017-12-11 05:15:00
Bob Seger & The Silver Bullet Band,Till It Shines,2017-12-11 05:11:00
Leon Russell,Tight Rope,2017-12-11 05:07:00
John Lennon,Tight A$,2017-12-11 05:04:00
Queen,Tie Your Mother Down,2017-12-11 05:00:00
Dawn,Tie A Yellow Ribbon Round The Ole Oak Tree,2017-12-11 04:57:00
Sea Level,Tidal Wave,2017-12-11 04:51:00
Brothers Johnson,Thunder Thumbs & Lightning Licks,2017-12-11 04:46:00
Bruce Springsteen,Thunder Road,2017-12-11 04:41:00
Jay Ferguson,Thunder Island,2017-12-11 04:37:00
Graham Parker,Thunder And Rain,2017-12-11 04:34:00
Chi Coltrane,Thunder And Lightning,2017-12-11 04:31:00
The Commodores,Three Times A Lady,2017-12-11 04:24:00
Bob Marley & The Wailers,Three Little Birds,2017-12-11 04:21:00
Faces,Three Button Hand Me Down,2017-12-11 04:16:00
Elvis Costello,This Year's Girl,2017-12-11 04:12:00
Natalie Cole,This Will Be (An Everlasting Love),2017-12-11 04:10:00
Sparks,This Town Ain't Big Enough For The Both Of Us,2017-12-11 04:06:00
Sparks,This Town Ain't Big Enough For The Both Of Us,2017-12-11 04:05:00
The Kinks,This Time Tomorrow,2017-12-11 04:02:00
Waylon Jennings,This Time,2017-12-11 04:00:00
Elton John,This Song Has No Title,2017-12-11 03:57:00
Marshall Tucker Band,This Ol' Cowboy,2017-12-11 03:51:00
Leon Russell,This Masquerade,2017-12-11 03:46:00
George Benson,This Masquerade,2017-12-11 03:38:00
XTC,This Is Pop?,2017-12-11 03:36:00
Kenny Loggins,This Is It,2017-12-11 03:32:00
George Harrison,This Guitar (Can't Keep from Crying),2017-12-11 03:28:00
Joni Mitchell,This Flight Tonight,2017-12-11 03:25:00
Blue Oyster Cult,This Ain't The Summer Of Love,2017-12-11 03:23:00
Big Star,Thirteen,2017-12-11 03:20:00
Eater,Thinking Of The U.S.A.,2017-12-11 03:17:00
Fleetwood Mac,Think About Me,2017-12-11 03:13:00
Lyn Collins,Think (About It),2017-12-11 03:10:00
Stone The Crows,Things Are Getting Better,2017-12-11 03:04:00
The Persuaders,Thin Line Between Love & Hate,2017-12-11 03:00:00
Jethro Tull,Thick As A Brick (Part II),2017-12-11 02:39:00
Jethro Tull,Thick As A Brick (Part I),2017-12-11 02:16:00
Stevie Wonder,They Won't Go When I Go,2017-12-11 02:08:00
Jerry Garcia,They Love Each Other,2017-12-11 02:04:00
Van Morrison,These Dreams Of You,2017-12-11 02:00:00
Jackson Browne,These Days,2017-12-11 01:55:00
Gregg Allman,These Days,2017-12-11 01:52:00
Pure Hell,These Boots Are Made For Walkin',2017-12-11 01:49:00
David Gilmour,There's No Way Out Of Here,2017-12-11 01:43:00
Neil Young,There's A World,2017-12-11 01:41:00
Dan Fogelberg,There's A Place In The World For A Gambler,2017-12-11 01:35:00
The Doobie Brothers,There's A Light,2017-12-11 01:31:00
The Spinners,Then Came You,2017-12-11 01:27:00
Isaac Hayes,Theme From Shaft,2017-12-11 01:22:00
Diana Ross,Theme from Mahogany (Do You Know Where You're Going To),2017-12-11 01:19:00
George Benson,Theme from Good King Bad,2017-12-11 01:13:00
Mountain,Theme From An Imaginary Western,2017-12-11 01:06:00
Rhythm Heritage,"Theme from ""S.W.A.T.""",2017-12-11 01:03:00
Buddy Miles,Them Changes,2017-12-11 01:00:00
Bob Marley & The Wailers,Them Belly Full,2017-12-11 00:57:00
Gordon Lightfoot,The Wreck of the Edmund Fitzgerald,2017-12-11 00:50:00
War,The World Is A Ghetto,2017-12-11 00:46:00
Black Sabbath,The Wizard,2017-12-11 00:42:00
Cat Stevens,The Wind,2017-12-11 00:40:00
Tom Petty & The Heartbreakers,"The Wild One, Forever",2017-12-11 00:37:00
David Bowie,The Width Of A Circle,2017-12-11 00:29:00
Jethro Tull,The Whistler,2017-12-11 00:25:00
Jerry Garcia,The Wheel,2017-12-11 00:22:00
Barbra Streisand,The Way We Were,2017-12-11 00:18:00
Howlin' Wolf,The Watergate Blues,2017-12-11 00:14:00
The Doors,The Wasp (Texas Radio And The Big Beat),2017-12-11 00:10:00
10cc,The Wall Street Shuffle,2017-12-11 00:06:00
The Alan Parsons Project,The Voice,2017-12-11 00:01:00
