Artist,Title,Air Time
Lou Reed & John Cale,Small Town,2016-12-12 14:00:00
Carole King,Smackwater Jack,2016-12-12 13:56:00
Ry Cooder,Smack Dab In The Middle,2016-12-12 13:52:00
John Hiatt,Slow Turning,2016-12-12 13:48:00
Bob Dylan,Slow Train Coming,2016-12-12 13:42:00
David Bowie,Slow Burn,2016-12-12 13:38:00
Dave Edmunds,Slipping Away,2016-12-12 13:33:00
War,Slippin' Into Darkness,2016-12-12 13:28:00
Little Richard,Slippin' And Slidin' (Peepin' And Hidin'),2016-12-12 13:25:00
The Staple Singers,Slippery People,2016-12-12 13:21:00
The Who,Slip Kid,2016-12-12 13:15:00
The Wallflowers,Sleepwalker,2016-12-12 13:12:00
Fiona Apple,Sleep To Dream,2016-12-12 13:06:00
Cornershop,Sleep On The Left Side,2016-12-12 13:02:00
Peter Gabriel,Sledgehammer,2016-12-12 12:56:00
Grace Jones,Slave To The Rhythm,2016-12-12 12:50:00
Bryan Ferry,Slave To Love,2016-12-12 12:46:00
Eric Burdon & The Animals,Sky Pilot,2016-12-12 12:37:00
Wilco,Sky Blue Sky,2016-12-12 12:34:00
Bon Iver,Skinny Love,2016-12-12 12:30:00
Ohio Players,Skin Tight,2016-12-12 12:20:00
Little Feat,Skin It Back,2016-12-12 12:16:00
Jethro Tull,Skating Away On The Thin Ice Of The New Day,2016-12-12 12:11:00
Dire Straits,Skateaway,2016-12-12 12:04:00
Elton John,Sixty Years On,2016-12-12 12:00:00
Kathleen Edwards,Six O'clock News,2016-12-12 11:55:00
Yaz,Situation,2016-12-12 11:47:00
Jack Johnson,"Sitting, Waiting, Wishing",2016-12-12 11:44:00
Jimmy Cliff,Sitting In Limbo,2016-12-12 11:38:00
Otis Redding,Sittin' On The Dock Of The Bay,2016-12-12 11:35:00
Buffalo Springfield,Sit Down I Think I Love You,2016-12-12 11:33:00
Eurythmics,Sisters Are Doin' It For Themselves,2016-12-12 11:27:00
Alejandro Escovedo,Sister Lost Soul,2016-12-12 11:23:00
Spoon,Sister Jack,2016-12-12 11:18:00
Urge Overkill,Sister Havana,2016-12-12 11:15:00
Beck,Sissyneck,2016-12-12 11:11:00
Stevie Wonder,Sir Duke,2016-12-12 11:04:00
Neil Finn,Sinner,2016-12-12 11:00:00
Benny Goodman,"Sing, Sing, Sing",2016-12-12 10:51:00
Earth Wind & Fire,Sing A Song,2016-12-12 10:46:00
Sly & The Family Stone,Sing A Simple Song,2016-12-12 10:42:00
Aretha Franklin,Since You've Been Gone,2016-12-12 10:40:00
Bob Dylan,Simple Twist Of Fate,2016-12-12 10:33:00
The Shins,Simple Song,2016-12-12 10:29:00
Paul Westerberg,Silver Naked Ladies,2016-12-12 10:25:00
Bonnie Raitt,Silver Lining,2016-12-12 10:19:00
Madisen Ward and the Mama Bear,Silent Movies,2016-12-12 10:15:00
Tori Amos,Silent All These Years,2016-12-12 10:10:00
Five Man Electrical Band,Signs,2016-12-12 10:06:00
Stevie Wonder,"Signed, Sealed, Delivered I'm Yours",2016-12-12 10:04:00
Prince,Sign O' The Times,2016-12-12 09:59:00
Santana,Sideways,2016-12-12 09:55:00
Citizen Cope,Sideways,2016-12-12 09:49:00
Yes,Siberian Khatru,2016-12-12 09:37:00
Snow Patrol,Shut Your Eyes,2016-12-12 09:34:00
The Ting Tings,Shut Up And Let Me Go,2016-12-12 09:30:00
Electric Light Orchestra,Showdown,2016-12-12 09:26:00
The Pretenders,Show Me,2016-12-12 09:22:00
Al Wilson,Show And Tell,2016-12-12 09:18:00
Amos Lee,Shout Out Loud,2016-12-12 09:14:00
The Isley Brothers,Shout,2016-12-12 09:09:00
Tears For Fears,Shout,2016-12-12 09:02:00
The Clash,Should I Stay Or Should I Go?,2016-12-12 08:58:00
Shawn Colvin,Shotgun Down The Avalanche,2016-12-12 08:53:00
Jr. Walker & The All-Stars,Shotgun,2016-12-12 08:50:00
Cake,Short Skirt/long Jacket,2016-12-12 08:44:00
Traffic,Shootout At The Fantasy Factory,2016-12-12 08:38:00
Richard & Linda Thompson,Shoot Out The Lights,2016-12-12 08:31:00
Alabama Shakes,Shoegaze,2016-12-12 08:28:00
Peter Gabriel,Shock The Monkey,2016-12-12 08:22:00
Coldplay,Shiver,2016-12-12 08:14:00
Florence And The Machine,Ship to Wreck,2016-12-12 08:10:00
Grateful Dead,Ship Of Fools,2016-12-12 08:03:00
R. E. M.,Shiny Happy People,2016-12-12 07:59:00
Earth Wind & Fire,Shining Star,2016-12-12 07:56:00
Grand Funk Railroad,Shinin' On,2016-12-12 07:50:00
Pink Floyd,Shine On You Crazy Diamond (part 1),2016-12-12 07:34:00
Humble Pie,Shine On,2016-12-12 07:29:00
Robert Plant & The Strange Sensation,Shine It All Around,2016-12-12 07:25:00
The Rolling Stones,Shine A Light,2016-12-12 07:21:00
Trey Anastasio,Shine,2016-12-12 07:15:00
Mondo Cozmo,Shine,2016-12-12 07:11:00
Bruce Springsteen,She's The One,2016-12-12 07:03:00
The Rolling Stones,She's So Cold,2016-12-12 06:59:00
The Zombies,She's Not There,2016-12-12 06:56:00
The 8th Day,She's Not Just Another Woman,2016-12-12 06:53:00
Lyle Lovett,She's No Lady,2016-12-12 06:47:00
The Beatles,She's Leaving Home,2016-12-12 06:44:00
Nick Lowe,She's Got Soul,2016-12-12 06:41:00
Tracy Chapman,She's Got Her Ticket,2016-12-12 06:38:00
The Kinks,She's Got Everything,2016-12-12 06:31:00
Billy Bragg,She's Got A New Spell,2016-12-12 06:28:00
Hound Dog Taylor And The Houserockers,She's Gone,2016-12-12 06:24:00
Hall & Oates,She's Gone,2016-12-12 06:19:00
Sir Douglas Quintet,She's About A Mover,2016-12-12 06:12:00
The Beatles,She's A Woman,2016-12-12 06:09:00
Bodeans,She's A Runaway,2016-12-12 06:03:00
The Rolling Stones,She's A Rainbow,2016-12-12 05:59:00
Tom Jones,She's A Lady,2016-12-12 05:55:00
Bruce Springsteen,Sherry Darling,2016-12-12 05:51:00
Temples,Shelter Song,2016-12-12 05:48:00
Bob Dylan,Shelter From The Storm,2016-12-12 05:43:00
The Ramones,Sheena Is A Punk Rocker,2016-12-12 05:40:00
PJ Harvey,Sheela-Na-Gig,2016-12-12 05:36:00
Neil Finn,She Will Have Her Way,2016-12-12 05:32:00
The Jayhawks,She Walks In So Many Ways,2016-12-12 05:29:00
David Lindley,She Took Off My Romeos,2016-12-12 05:25:00
The Black Crowes,She Talks To Angels,2016-12-12 05:20:00
Gary Myrick & The Figures,She Talks In Stereo,2016-12-12 05:16:00
The Cult,She Sells Sanctuary,2016-12-12 05:12:00
Roxy Music,She Sells,2016-12-12 05:08:00
The Beatles,She Said She Said,2016-12-12 05:05:00
Paul Simon,She Moves On,2016-12-12 05:00:00
The Left Banke,She May Call You Up Tonight,2016-12-12 04:58:00
Lyle Lovett,She Makes Me Feel Good,2016-12-12 04:54:00
The Beatles,She Loves You,2016-12-12 04:51:00
Fine Young Cannibals,She Drives Me Crazy,2016-12-12 04:47:00
The Flaming Lips,She Don't Use Jelly,2016-12-12 04:43:00
Jonathan Richman,She Doesn't Laugh At My Jokes,2016-12-12 04:41:00
Beth Orton,She Cries Your Name,2016-12-12 04:37:00
Joe Cocker,She Came In Through The Bathroom Window,2016-12-12 04:33:00
The Beatles,She Came In Through The Bathroom Window,2016-12-12 04:31:00
The Stone Roses,She Bangs The Drums,2016-12-12 04:28:00
Gram Parsons,She,2016-12-12 04:23:00
The Rolling Stones,Shattered,2016-12-12 04:19:00
David Bromberg,Sharon,2016-12-12 04:12:00
The Yardbirds,Shapes Of Things,2016-12-12 04:10:00
The Kinks,Shangri-La,2016-12-12 04:05:00
Traffic,Shanghai Noodle Factory,2016-12-12 04:00:00
Indigo Girls,Shame On You,2016-12-12 03:56:00
Kurt Vile,Shame Chamber,2016-12-12 03:50:00
Los Lobos,Shakin' Shakin' Shakes,2016-12-12 03:46:00
The Who,Shakin' All Over,2016-12-12 03:42:00
Grateful Dead,Shakedown Street,2016-12-12 03:37:00
The Temptations,Shakey Ground,2016-12-12 03:34:00
Beastie Boys,Shake Your Rump,2016-12-12 03:30:00
Paul Butterfield Blues Band,Shake Your Money Maker,2016-12-12 03:27:00
Slim Harpo,Shake Your Hips,2016-12-12 03:25:00
Flamin' Groovies,Shake Some Action,2016-12-12 03:20:00
Bill Haley & His Comets,Shake Rattle And Roll,2016-12-12 03:18:00
Big Joe Turner,Shake Rattle And Roll,2016-12-12 03:15:00
Karl Denson's Tiny Universe,Shake It Out,2016-12-12 03:11:00
Florence And The Machine,Shake It Out,2016-12-12 03:06:00
T-Bone Walker,Shake It Baby,2016-12-12 03:04:00
John Lee Hooker,Shake It Baby,2016-12-12 02:59:00
North Mississippi Allstars,Shake 'Em On Down,2016-12-12 02:55:00
The Head And The Heart,Shake,2016-12-12 02:50:00
Otis Redding,Shake,2016-12-12 02:47:00
Fiona Apple,Shadowboxer,2016-12-12 02:42:00
Dr. Dog,Shadow People,2016-12-12 02:38:00
John Mayer,Shadow Days,2016-12-12 02:34:00
Crosby Stills & Nash,Shadow Captain,2016-12-12 02:28:00
Cesar Rosas,Shack And Shambles,2016-12-12 02:24:00
The Beatles,Sgt. Pepper's Lonely Heart's Club Band,2016-12-12 02:22:00
The Beatles,Sexy Sadie,2016-12-12 02:19:00
Beck,Sexxlaws,2016-12-12 02:15:00
Billy Bragg,Sexuality,2016-12-12 02:12:00
Soul Asylum,Sexual Healing,2016-12-12 02:06:00
Marvin Gaye,Sexual Healing,2016-12-12 02:02:00
Kings Of Leon,Sex On Fire,2016-12-12 01:59:00
Marcy Playground,Sex And Candy,2016-12-12 01:56:00
Ian Dury & The Blockheads,Sex & Drugs & Rock & Roll,2016-12-12 01:53:00
Mose Allison,Seventh Son,2016-12-12 01:49:00
Rosanne Cash,Seven Year Ache,2016-12-12 01:46:00
The White Stripes,Seven Nation Army,2016-12-12 01:42:00
Ron Wood,Seven Days,2016-12-12 01:38:00
R. E. M.,Seven Chinese Brothers,2016-12-12 01:34:00
Los Lobos,Set Me Free (rosa Lee),2016-12-12 01:30:00
Adele,Set Fire to the Rain,2016-12-12 01:25:00
Sharon Van Etten,Serpents,2016-12-12 01:23:00
Earth Wind & Fire,Serpentine Fire,2016-12-12 01:19:00
The Hold Steady,Sequestered In Memphis,2016-12-12 01:15:00
Big Star,September Gurls,2016-12-12 01:12:00
Earth Wind & Fire,September,2016-12-12 01:09:00
Bob Welch,Sentimental Lady,2016-12-12 01:06:00
She & Him,Sentimental Heart,2016-12-12 01:03:00
J. J. Cale,Sensitive Kind,2016-12-12 01:00:00
XTC,Senses Working Overtime,2016-12-12 00:55:00
Third World,Sense Of Purpose,2016-12-12 00:50:00
Sting,Send Your Love,2016-12-12 00:46:00
Rusted Root,Send Me On My Way,2016-12-12 00:41:00
Veruca Salt,Seether,2016-12-12 00:38:00
Grin,See What Love,2016-12-12 00:33:00
Gomez,See The World,2016-12-12 00:28:00
Crosby Stills & Nash,See The Changes,2016-12-12 00:26:00
Aretha Franklin,See Saw,2016-12-12 00:23:00
Television,See No Evil,2016-12-12 00:19:00
X,See How We Are,2016-12-12 00:15:00
Pink Floyd,See Emily Play,2016-12-12 00:12:00
Bob Mould,See A Little Light,2016-12-12 00:08:00
Houndmouth,Sedona,2016-12-12 00:05:00
Semisonic,Secret Smile,2016-12-12 00:00:00
