Artist,Title,Air Time
Psychedelic Furs,Until She Comes,2016-12-15 15:51:00
Neil Young,Unknown Legend,2016-12-15 15:46:00
Neil Young,Union Man,2016-12-15 15:44:00
10cc,Une Nuit A Paris,2016-12-15 15:35:00
Weezer,Undone- The Sweater Song,2016-12-15 15:30:00
The War On Drugs,Under the Pressure,2016-12-15 15:25:00
The Church,Under The Milky Way,2016-12-15 15:21:00
Bonnie Raitt,Under The Falling Sky,2016-12-15 15:15:00
Red Hot Chili Peppers,Under The Bridge,2016-12-15 15:11:00
The Drifters,Under The Boardwalk,2016-12-15 15:08:00
David Bowie & Queen,Under Pressure,2016-12-15 15:04:00
The Rolling Stones,Under My Thumb,2016-12-15 15:00:00
Paul Simon,Under African Skies,2016-12-15 14:56:00
Grateful Dead,Uncle John's Band,2016-12-15 14:51:00
Paul McCartney,Uncle Albert / Admiral Halsey,2016-12-15 14:46:00
The Righteous Brothers,Unchained Melody,2016-12-15 14:43:00
The The,Uncertain Smile,2016-12-15 14:35:00
Grateful Dead,Unbroken Chain,2016-12-15 14:29:00
Vampire Weekend,Unbelievers,2016-12-15 14:23:00
EMF,Unbelieveable,2016-12-15 14:19:00
Talking Heads,Uh-oh Love Comes To Town,2016-12-15 14:17:00
Tom Petty & The Heartbreakers,U Get Me High,2016-12-15 14:11:00
Dave Matthews Band,Typical Situation,2016-12-15 14:04:00
Grizzly Bear,Two Weeks,2016-12-15 14:00:00
Frankie Goes To Hollywood,Two Tribes,2016-12-15 13:56:00
Little Feat,Two Trains,2016-12-15 13:51:00
Eddie Money,Two Tickets To Paradise,2016-12-15 13:47:00
Dave Matthews Band,Two Step,2016-12-15 13:41:00
Spin Doctors,Two Princes,2016-12-15 13:36:00
The Beatles,Two Of Us,2016-12-15 13:33:00
Bonnie Raitt,Two Lights In The Nightime,2016-12-15 13:28:00
U2,Two Hearts Beat As One,2016-12-15 13:24:00
Bruce Springsteen,Two Hearts,2016-12-15 13:20:00
The Jayhawks,Two Angels,2016-12-15 13:16:00
Steely Dan,Two Against Nature,2016-12-15 13:08:00
Ryan Adams,Two,2016-12-15 13:06:00
Dire Straits,Twisting By The Pool,2016-12-15 13:02:00
Sam Cooke,Twistin' The Night Away,2016-12-15 12:59:00
Tanita Tikaram,Twist In My Sobriety,2016-12-15 12:54:00
Ride,Twisterella,2016-12-15 12:49:00
The Beatles,Twist & Shout,2016-12-15 12:46:00
The English Beat,Twist & Crawl,2016-12-15 12:43:00
Alvin Cash And The Crawlers,Twine Time,2016-12-15 12:41:00
Edwin Starr,Twenty-Five Miles,2016-12-15 12:36:00
Eddie Cochran,Twenty Flight Rock,2016-12-15 12:34:00
Traveling Wilburys,Tweeter and The Monkey Man,2016-12-15 12:29:00
David Bowie,TVC15,2016-12-15 12:24:00
The Tubes,TV Is King,2016-12-15 12:19:00
Little Richard,Tutti Frutti,2016-12-15 12:17:00
Fleetwood Mac,Tusk,2016-12-15 12:13:00
The Vapors,Turning Japanese,2016-12-15 12:08:00
John Hartford,Turn Your Radio On,2016-12-15 12:05:00
Bob Marley & The Wailers,Turn Your Lights Down Low,2016-12-15 12:02:00
The Byrds,Turn! Turn! Turn!,2016-12-15 11:57:00
Joe Walsh,Turn To Stone,2016-12-15 11:53:00
Electric Light Orchestra,Turn To Stone,2016-12-15 11:50:00
"Bobby ""Blue"" Bland",Turn On Your Love Light,2016-12-15 11:46:00
The Shins,Turn On Me,2016-12-15 11:42:00
Genesis,Turn It On Again,2016-12-15 11:38:00
Lucius,Turn It Around,2016-12-15 11:34:00
The Cyrkle,Turn Down Day,2016-12-15 11:32:00
Tyrone Davis,Turn Back The Hands Of Time,2016-12-15 11:29:00
Van Morrison,Tupelo Honey,2016-12-15 11:21:00
Dire Straits,Tunnel Of Love,2016-12-15 11:13:00
Bruce Springsteen,Tunnel Of Love,2016-12-15 11:07:00
Linda Ronstadt,Tumbling Dice,2016-12-15 11:04:00
The Rolling Stones,Tumbling Dice,2016-12-15 11:01:00
Ziggy Marley,Tumblin' Down,2016-12-15 10:56:00
Eric Clapton,Tulsa Time,2016-12-15 10:51:00
The Fabulous Thunderbirds,Tuff Enuff,2016-12-15 10:48:00
Lynyrd Skynyrd,Tuesday's Gone,2016-12-15 10:40:00
The Moody Blues,Tuesday Afternoon,2016-12-15 10:31:00
U2,Trying To Throw Your Arms Around The World,2016-12-15 10:26:00
Phoenix,Trying to Be Cool,2016-12-15 10:23:00
Bob Dylan,Tryin' To Get To Heaven,2016-12-15 10:17:00
R. E. M.,Try Not To Breathe,2016-12-15 10:14:00
Third World,Try Jah Love,2016-12-15 10:07:00
The Allman Brothers,Try It One More Time,2016-12-15 10:02:00
The Eagles,Try And Love Again,2016-12-15 09:56:00
Otis Redding,Try A Little Tenderness,2016-12-15 09:52:00
Janis Joplin,Try,2016-12-15 09:48:00
Dixie Chicks,Truth No. 2,2016-12-15 09:44:00
Grant Lee Buffalo,"Truly, Truly",2016-12-15 09:40:00
Ziggy Marley,True To Myself,2016-12-15 09:35:00
Radiohead,True Love Waits,2016-12-15 09:31:00
Elvis Presley,True Love Travels On A Gravel Road,2016-12-15 09:28:00
Nick Lowe,True Love Travels On A Gravel Road,2016-12-15 09:24:00
Toots & The Maytals,True Love Is Hard To Find,2016-12-15 09:17:00
Steve Miller Band,True Fine Love,2016-12-15 09:14:00
Spandau Ballet,True,2016-12-15 09:08:00
Grateful Dead,Truckin',2016-12-15 09:03:00
eels,Trouble With Dreams,2016-12-15 08:58:00
The Allman Brothers,Trouble No More,2016-12-15 08:54:00
Muddy Waters,Trouble No More,2016-12-15 08:51:00
"10,000 Maniacs",Trouble Me,2016-12-15 08:46:00
Marvin Gaye,Trouble Man,2016-12-15 08:42:00
Spoon,Trouble Comes Running,2016-12-15 08:36:00
Joni Mitchell,Trouble Child/Twisted,2016-12-15 08:30:00
Dave Edmunds,Trouble Boys,2016-12-15 08:27:00
Ray Lamontagne,Trouble,2016-12-15 08:23:00
Lindsey Buckingham,Trouble,2016-12-15 08:16:00
Jose James,Trouble,2016-12-15 08:12:00
Coldplay,Trouble,2016-12-15 08:05:00
Beck,Tropicalia,2016-12-15 08:02:00
Dave Matthews Band,Tripping Billies,2016-12-15 07:57:00
U2,Trip Through Your Wires,2016-12-15 07:53:00
The Who,Trick Of The Light,2016-12-15 07:48:00
Earl King,Trick Bag,2016-12-15 07:43:00
Jefferson Airplane,Triad,2016-12-15 07:38:00
Bob Marley & The Wailers,Trenchtown Rock,2016-12-15 07:32:00
Jimmie Dale Gilmore,Treat Me Like A Saturday Night,2016-12-15 07:28:00
Roy Head & The Traits,Treat Her Right,2016-12-15 07:26:00
Cornelious Brothers & Sister Rose,Treat Her Like A Lady,2016-12-15 07:24:00
Elvin Bishop,Travelin' Shoes,2016-12-15 07:14:00
Creedence Clearwater Revival,Travelin' Band,2016-12-15 07:12:00
Delta Spirit,Trashcan,2016-12-15 07:07:00
Kraftwerk,Trans-Europe Express,2016-12-15 07:00:00
Steve Earle,Transcendental Blues,2016-12-15 06:55:00
Joe Henry,Trampoline,2016-12-15 06:48:00
Led Zeppelin,Trampled Under Foot,2016-12-15 06:42:00
Otis Redding,Tramp,2016-12-15 06:39:00
Guillemots,Trains To Brazil,2016-12-15 06:33:00
The Clash,Train In Vain,2016-12-15 06:30:00
Annie Lennox,Train In Vain,2016-12-15 06:25:00
Paul Simon,Train In The Distance,2016-12-15 06:16:00
The Eagles,Train Leaves Here This Morning,2016-12-15 06:12:00
Aerosmith,Train Kept A Rollin',2016-12-15 06:04:00
Neko Case,Train From Kansas City,2016-12-15 06:00:00
Robert Bradley's Blackwater Surprise,Train,2016-12-15 05:57:00
Mudcrutch,Trailer,2016-12-15 05:52:00
Fountains Of Wayne,Traffic And Weather,2016-12-15 05:48:00
Ronnie Montrose,Town Without Pity,2016-12-15 05:45:00
Gene Pitney,Town Without Pity,2016-12-15 05:42:00
XTC,Towers Of London,2016-12-15 05:37:00
Bruce Springsteen,Tougher Than The Rest,2016-12-15 05:32:00
Bob Dylan,Tough Mama,2016-12-15 05:28:00
Grateful Dead,Touch Of Grey,2016-12-15 05:22:00
The Doors,Touch Me,2016-12-15 05:19:00
Jerry Garcia,Tore Up Over You,2016-12-15 05:14:00
Van Morrison,Tore Down A La Rimbaud,2016-12-15 05:10:00
Morphine,"Top Floor, Bottom Buzzer",2016-12-15 05:03:00
Kajagoogoo,Too Shy,2016-12-15 05:00:00
Robin Trower,Too Rolling Stoned,2016-12-15 04:52:00
Delbert McClinton,Too Much Stuff,2016-12-15 04:47:00
Francis Dunnery,Too Much Saturn,2016-12-15 04:43:00
The Selecter,Too Much Pressure,2016-12-15 04:40:00
The Police,Too Much Information,2016-12-15 04:35:00
Dave Matthews Band,Too Much,2016-12-15 04:31:00
Paul McCartney,Too Many People,2016-12-15 04:27:00
Van Morrison,Too Long In Exile,2016-12-15 04:21:00
Cornelious Brothers & Sister Rose,Too Late To Turn Back Now,2016-12-15 04:17:00
Stevie Wonder,Too High,2016-12-15 04:13:00
Neil Young,Tonight's The Night,2016-12-15 04:07:00
Smashing Pumpkins,Tonight Tonight,2016-12-15 04:03:00
Bob Dylan,Tonight I'll Be Staying Here With You,2016-12-15 04:00:00
Blind Melon,Tones Of Home,2016-12-15 03:55:00
Suzanne Vega,Tom's Diner,2016-12-15 03:52:00
Ziggy Marley,Tomorrow People,2016-12-15 03:47:00
The Beatles,Tomorrow Never Knows,2016-12-15 03:44:00
The Who,Tommy Can You Hear Me?,2016-12-15 03:43:00
Bob Dylan,Tombstone Blues,2016-12-15 03:37:00
Tom Waits,Tom Traubert's Blues,2016-12-15 03:30:00
Wilson Pickett,Toe Hold,2016-12-15 03:27:00
Smashing Pumpkins,Today,2016-12-15 03:24:00
"10,000 Maniacs",To Sir With Love,2016-12-15 03:20:00
Bee Gees,To Love Somebody,2016-12-15 03:17:00
Jethro Tull,To Cry You A Song,2016-12-15 03:09:00
Ryan Adams,"To Be Young (is To Be Sad, Is To Be High)",2016-12-15 03:06:00
Death Cab For Cutie,Title And Registration,2016-12-15 03:03:00
The Kinks,Tired Of Waiting,2016-12-15 03:00:00
Susan Tedeschi,Tired Of My Tears,2016-12-15 02:57:00
Ray Charles,Tired Of My Tears,2016-12-15 02:55:00
Al Green,Tired Of Being Alone,2016-12-15 02:52:00
Professor Longhair,Tipitina,2016-12-15 02:49:00
Elton John,Tiny Dancer,2016-12-15 02:43:00
The Blue Nile,Tinseltown In The Rain,2016-12-15 02:37:00
The Rolling Stones,Time Waits For No One,2016-12-15 02:30:00
Toots & The Maytals,Time Tough,2016-12-15 02:25:00
Lord Huron,Time to Run,2016-12-15 02:21:00
MGMT,Time To Pretend,2016-12-15 02:17:00
Tom Petty,Time To Move On,2016-12-15 02:14:00
The Pretenders,Time The Avenger,2016-12-15 02:09:00
Dawes,Time Spent In Los Angeles,2016-12-15 02:05:00
The Zombies,Time Of The Season,2016-12-15 02:01:00
Nanci Griffith,Time Of Inconvenience,2016-12-15 01:57:00
Little Feat,Time Loves A Hero,2016-12-15 01:53:00
Booker T. & The MG's,Time Is Tight,2016-12-15 01:50:00
Steve Winwood,Time Is Running Out,2016-12-15 01:44:00
Irma Thomas,Time Is On My Side,2016-12-15 01:40:00
The Rolling Stones,Time Is On My Side,2016-12-15 01:37:00
Jim Croce,Time In A Bottle,2016-12-15 01:35:00
Todd Rundgren,Time Heals,2016-12-15 01:31:00
Nick Drake,Time Has Told Me,2016-12-15 01:27:00
Chambers Brothers,Time Has Come Today,2016-12-15 01:16:00
Pink Floyd,Time,2016-12-15 01:09:00
The Rolling Stones,Till The Next Goodbye,2016-12-15 01:03:00
Grateful Dead,Till The Morning Comes,2016-12-15 01:00:00
The Kinks,Til The End Of The Day,2016-12-15 00:57:00
Gin Blossoms,Til I Hear It From You,2016-12-15 00:54:00
Janelle Monae,Tightrope,2016-12-15 00:49:00
The Black Keys,Tighten Up,2016-12-15 00:46:00
Archie Bell & The Drells,Tighten Up,2016-12-15 00:43:00
Stevie Ray Vaughan,Tight Rope,2016-12-15 00:38:00
Leon Russell,Tight Rope,2016-12-15 00:35:00
Luna,Tiger Lily,2016-12-15 00:30:00
Queen,Tie Your Mother Down,2016-12-15 00:26:00
The Beatles,Ticket To Ride,2016-12-15 00:23:00
Bruce Springsteen,Thunder Road,2016-12-15 00:18:00
Brandi Carlile,Throw It All Away,2016-12-15 00:15:00
Michael Jackson,Thriller,2016-12-15 00:07:00
King Crimson,Three Of A Perfect Pair,2016-12-15 00:03:00
B. B. King,Three O'Clock Blues,2016-12-15 00:00:00
