Artist,Title,Air Time
John Prine,The Sins Of Memphisto,2016-12-14 16:15:00
R. E. M.,The Sidewinder Sleeps Tonight,2016-12-14 16:07:00
The Band,The Shape I'm In,2016-12-14 16:02:00
Mose Allison,The Seventh Son,2016-12-14 16:00:00
The Roots,The Seed,2016-12-14 15:55:00
Coldplay,The Scientist,2016-12-14 15:50:00
Men Without Hats,The Safety Dance,2016-12-14 15:47:00
Steely Dan,The Royal Scam,2016-12-14 15:41:00
Fatboy Slim,The Rockafeller Skank,2016-12-14 15:34:00
Utopia,The Road To Utopia,2016-12-14 15:29:00
Robert Earl Keen,The Road Goes On Forever,2016-12-14 15:24:00
Jackson Browne,The Road And The Sky,2016-12-14 15:20:00
Jackson Browne,The Road,2016-12-14 15:16:00
Son Little,The River,2016-12-14 15:12:00
Bruce Springsteen,The River,2016-12-14 15:07:00
Bruce Springsteen,The Rising,2016-12-14 15:02:00
Ray Charles,The Right Time,2016-12-14 14:58:00
Drive-By Truckers,The Righteous Path,2016-12-14 14:54:00
Gil Scott-Heron,The Revolution Will Not Be Televised,2016-12-14 14:50:00
Steve Earle,The Revolution Starts Now,2016-12-14 14:46:00
U2,The Refugee,2016-12-14 14:42:00
Passion Pit,The Reeling,2016-12-14 14:38:00
Howlin' Wolf,The Red Rooster,2016-12-14 14:33:00
John Doe,The Real One,2016-12-14 14:29:00
The Who,The Real Me,2016-12-14 14:25:00
John Mellencamp,The Real Life,2016-12-14 14:22:00
Rickie Lee Jones,The Real End,2016-12-14 14:15:00
Led Zeppelin,The Rain Song,2016-12-14 14:06:00
The Who,The Punk Meets The Godfather,2016-12-14 14:01:00
Bruce Springsteen,The Promised Land,2016-12-14 13:56:00
Jackson Browne,The Pretender,2016-12-14 13:49:00
Re-Flex,The Politics Of Dancing,2016-12-14 13:45:00
Tom Waits,The Piano Has Been Drinking (Not Me),2016-12-14 13:42:00
Aztec Two-Step,The Persecution and Restoration of Dean Moriarty (On The Road),2016-12-14 13:35:00
New Order,The Perfect Kiss,2016-12-14 13:30:00
The Decemberists,The Perfect Crime #2,2016-12-14 13:25:00
Iggy Pop,The Passenger,2016-12-14 13:20:00
Charlatans Uk,The Only One I Know,2016-12-14 13:16:00
Simon & Garfunkel,The Only Living Boy In New York,2016-12-14 13:12:00
Elvis Costello,The Only Flame In Town,2016-12-14 13:06:00
INXS,The One Thing,2016-12-14 13:03:00
R. E. M.,The One I Love,2016-12-14 12:59:00
David Gray,The One I Love,2016-12-14 12:56:00
John Fogerty,The Old Man Down The Road,2016-12-14 12:52:00
Neil Young,The Old Laughing Lady,2016-12-14 12:46:00
Dar Williams,The Ocean,2016-12-14 12:40:00
Led Zeppelin,The Ocean,2016-12-14 12:36:00
Paul Simon,The Obvious Child,2016-12-14 12:32:00
Thievery Corporation,The Numbers Game,2016-12-14 12:28:00
The Band,The Night They Drove Old Dixie Down,2016-12-14 12:24:00
Joan Baez,The Night They Drove Old Dixie Down,2016-12-14 12:21:00
Jackson Browne,The Night Inside Me,2016-12-14 12:16:00
The Beatles,The Night Before,2016-12-14 12:12:00
Jackson Browne,The Next Voice You Hear,2016-12-14 12:07:00
Beck,The New Pollution,2016-12-14 12:03:00
Neil Young,The Needle And The Damage Done,2016-12-14 12:01:00
Radiohead,The National Anthem,2016-12-14 11:53:00
Spoon,The Mystery Zone,2016-12-14 11:48:00
Grateful Dead,The Music Never Stopped,2016-12-14 11:44:00
Loreena McKennitt,The Mummer's Dance,2016-12-14 11:36:00
Heartless Bastards,The Mountain,2016-12-14 11:32:00
Dave Carter & Tracy Grammer,The Mountain,2016-12-14 11:28:00
Flight Of The Conchords,The Most Beautiful Girl In The Room,2016-12-14 11:23:00
Morrissey,"The More You Ignore Me, The Closer I Get",2016-12-14 11:19:00
Heidi Berry,The Moon & The Sun,2016-12-14 11:14:00
k. d. lang,The Mind Of Love,2016-12-14 11:09:00
Manfred Mann,The Mighty Quinn (Quinn The Eskimo),2016-12-14 11:06:00
Bob Dylan,The Mighty Quinn (Quinn The Eskimo),2016-12-14 11:03:00
Grandmaster Flash & The Furious 5,The Message,2016-12-14 10:56:00
Amos Lee,The Man Who Wants You,2016-12-14 10:53:00
Nirvana,The Man Who Sold The World,2016-12-14 10:48:00
David Bowie,The Man Who Sold The World,2016-12-14 10:44:00
Daniel Lanois,The Maker,2016-12-14 10:40:00
The Clash,The Magnificent Seven,2016-12-14 10:35:00
Jackson 5,The Love You Save,2016-12-14 10:32:00
Paul McCartney,The Lovely Linda,2016-12-14 10:29:00
Harold Melvin & The Bluenotes,The Love I Lost - Part 1,2016-12-14 10:26:00
The Cure,The Love Cats,2016-12-14 10:22:00
Neil Young,The Losing End,2016-12-14 10:18:00
ABC,The Look Of Love (part One),2016-12-14 10:15:00
Dusty Springfield,The Look Of Love,2016-12-14 10:10:00
Cliff Eberhardt,The Long Road,2016-12-14 10:05:00
Uncle Tupelo,The Long Cut,2016-12-14 10:02:00
The Beatles,The Long And Winding Road,2016-12-14 09:57:00
Neil Young,The Loner,2016-12-14 09:53:00
Supertramp,The Logical Song,2016-12-14 09:49:00
Little Eva,The Loco-Motion,2016-12-14 09:46:00
Jackson Browne,The Load Out / Stay,2016-12-14 09:37:00
The Tokens,The Lion Sleeps Tonight,2016-12-14 09:34:00
The Box Tops,The Letter,2016-12-14 09:32:00
Joe Cocker,The Letter,2016-12-14 09:28:00
Led Zeppelin,The Lemon Song,2016-12-14 09:21:00
John Mayall,The Laws Must Change,2016-12-14 09:15:00
The Rolling Stones,The Last Time,2016-12-14 09:09:00
The Eagles,The Last Resort,2016-12-14 09:02:00
Genesis,The Lamb Lies Down On Broadway,2016-12-14 08:56:00
Echo & The Bunnymen,The Killing Moon,2016-12-14 08:51:00
The Who,The Kids Are Alright,2016-12-14 08:44:00
David Bowie,The Jean Genie,2016-12-14 08:40:00
The Mighty Mighty Bosstones,The Impression That I Get,2016-12-14 08:37:00
Van McCoy,The Hustle,2016-12-14 08:31:00
Donovan,The Hurdy Gurdy Man,2016-12-14 08:28:00
Digital Underground,The Humpty Dance,2016-12-14 08:21:00
Aretha Franklin,The House That Jack Built,2016-12-14 08:16:00
Stevie Ray Vaughan,The House Is Rockin',2016-12-14 08:13:00
Cliff Nobles & Company,The Horse,2016-12-14 08:10:00
Jack Johnson,The Horizon Has Been Defeated,2016-12-14 08:07:00
David Bromberg,The Holdup,2016-12-14 08:04:00
Broken Bells,The High Road,2016-12-14 08:00:00
Thievery Corporation,The Heart's A Lonely Hunter,2016-12-14 07:55:00
Gary Clark Jr.,The Healing,2016-12-14 07:51:00
John Lee Hooker,The Healer,2016-12-14 07:43:00
The Smiths,The Headmaster Ritual,2016-12-14 07:38:00
The White Stripes,The Hardest Button To Button,2016-12-14 07:31:00
Jimmy Cliff,The Harder They Come,2016-12-14 07:28:00
The Supremes,The Happening,2016-12-14 07:25:00
The Clash,The Guns Of Brixton,2016-12-14 07:20:00
Pink Floyd,The Great Gig In The Sky,2016-12-14 07:15:00
Bell X1,The Great Defector,2016-12-14 07:10:00
R. E. M.,The Great Beyond,2016-12-14 07:05:00
Donald Fagen,The Goodbye Look,2016-12-14 07:00:00
John Doe,The Golden State,2016-12-14 06:57:00
Stan Getz & Joao Gilberto,The Girl From Ipanema,2016-12-14 06:51:00
Little Richard,The Girl Can't Help It,2016-12-14 06:45:00
Crash Test Dummies,The Ghosts That Haunt Me,2016-12-14 06:42:00
Spoon,The Ghost Of You Lingers,2016-12-14 06:38:00
Psychedelic Furs,The Ghost In You,2016-12-14 06:31:00
Donny Hathaway,The Ghetto,2016-12-14 06:25:00
Timbuk 3,The Future's So Bright (I Gotta Wear Shades),2016-12-14 06:21:00
Bonnie Raitt,The Fundamental Things,2016-12-14 06:15:00
Robert Cray,The Forecast (Calls For Pain),2016-12-14 06:11:00
The Beatles,The Fool On The Hill,2016-12-14 06:06:00
Steve Winwood,The Finer Things,2016-12-14 06:00:00
Steely Dan,The Fez,2016-12-14 05:56:00
Bruce Springsteen,The Fever,2016-12-14 05:48:00
Warren Zevon,The Envoy,2016-12-14 05:44:00
The Decemberists,The Engine Driver,2016-12-14 05:40:00
Don Henley,The End Of The Innocence,2016-12-14 05:35:00
The Doors,The End,2016-12-14 05:22:00
The Beatles,The End,2016-12-14 05:20:00
Sinead O'Connor,The Emperor's New Clothes,2016-12-14 05:15:00
Bruce Springsteen,The E Street Shuffle,2016-12-14 05:10:00
Cake,The Distance,2016-12-14 05:07:00
The Wallflowers,The Difference,2016-12-14 05:02:00
The White Stripes,The Denial Twist,2016-12-14 05:00:00
Midnight Oil,The Dead Heart,2016-12-14 04:55:00
Stanley Clarke,The Dancer,2016-12-14 04:49:00
Echo & The Bunnymen,The Cutter,2016-12-14 04:45:00
The Doors,The Crystal Ship,2016-12-14 04:42:00
Led Zeppelin,The Crunge,2016-12-14 04:39:00
King Crimson,The Court Of The Crimson King,2016-12-14 04:31:00
Eric Clapton,The Core,2016-12-14 04:22:00
The Beatles,The Continuing Story Of Bungalow Bill,2016-12-14 04:19:00
Phish,The Connection,2016-12-14 04:17:00
Teenage Fanclub,The Concept,2016-12-14 04:11:00
War,The Cisco Kid,2016-12-14 04:06:00
Joni Mitchell,The Circle Game,2016-12-14 04:01:00
Joss Stone,The Chokin' Kind,2016-12-14 03:58:00
Joe Simon,The Chokin' Kind,2016-12-14 03:55:00
Kathleen Edwards,The Cheapest Key,2016-12-14 03:52:00
Paul Weller,The Changingman,2016-12-14 03:46:00
The Doors,The Changeling,2016-12-14 03:42:00
Fleetwood Mac,The Chain,2016-12-14 03:38:00
Mumford & Sons,The Cave,2016-12-14 03:33:00
Jimmy Smith,The Cat,2016-12-14 03:30:00
The Flaming Lips,The Castle,2016-12-14 03:25:00
Genesis,The Carpet Crawlers 1999,2016-12-14 03:20:00
Kasey Chambers,The Captain,2016-12-14 03:15:00
Sammy Davis Jr.,The Candy Man,2016-12-14 03:12:00
The Clash,The Call Up,2016-12-14 03:06:00
Greg Kihn,The Breakup Song,2016-12-14 03:03:00
Kurtis Blow,The Breaks,2016-12-14 02:59:00
Don Henley,The Boys Of Summer,2016-12-14 02:54:00
Thin Lizzy,The Boys Are Back In Town,2016-12-14 02:48:00
Paul Simon,The Boy In The Bubble,2016-12-14 02:44:00
Simon & Garfunkel,The Boxer,2016-12-14 02:39:00
Big Audio Dynamite,The Bottom Line.,2016-12-14 02:33:00
Merle Haggard,The Bottle Let Me Down,2016-12-14 02:31:00
Gil Scott-Heron,The Bottle,2016-12-14 02:25:00
The Magnetic Fields,The Book of Love,2016-12-14 02:23:00
James Gang,The Bomber,2016-12-14 02:17:00
Muddy Waters,The Blues Had A Baby And Called It Rock And Roll,2016-12-14 02:14:00
The Jam,The Bitterest Pill,2016-12-14 02:08:00
Amy Correia,The Bike,2016-12-14 02:03:00
Dave Matthews Band,The Best Of What's Around,2016-12-14 01:59:00
Sheila Hylton,The Bed's Too Big Without You,2016-12-14 01:56:00
The The,The Beat(en) Generation,2016-12-14 01:53:00
Sonny & Cher,The Beat Goes On,2016-12-14 01:49:00
Elvis Costello,The Beat,2016-12-14 01:45:00
Martin Sexton,The Beast In Me,2016-12-14 01:41:00
Led Zeppelin,The Battle Of Evermore,2016-12-14 01:34:00
Sweet,The Ballroom Blitz,2016-12-14 01:30:00
XTC,The Ballad Of Peter Pumpkinhead,2016-12-14 01:26:00
The Beatles,The Ballad Of John And Yoko,2016-12-14 01:23:00
Prince,The Ballad of Dorothy Parker,2016-12-14 01:19:00
Billy Joel,The Ballad Of Billy The Kid,2016-12-14 01:13:00
Dar Williams,The Babysitter's Here,2016-12-14 01:09:00
The Story,The Angel In The House,2016-12-14 01:04:00
Bruce Springsteen,The Angel,2016-12-14 01:00:00
The Hollies,The Air That I Breathe,2016-12-14 00:56:00
Paul Simon,The Afterlife,2016-12-14 00:52:00
Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,2016-12-14 00:48:00
Simon & Garfunkel,The 59th Street Bridge Song (Feelin' Groovy),2016-12-14 00:46:00
Ramsey Lewis Trio,"The ""In"" Crowd",2016-12-14 00:40:00
Paul McCartney,That Would Be Something,2016-12-14 00:35:00
KC and the Sunshine Band,That's The Way (I Like It),2016-12-14 00:32:00
Led Zeppelin,That's The Way,2016-12-14 00:27:00
Lyle Lovett,That's Right (you're Not From Texas),2016-12-14 00:22:00
The Ting Tings,That's Not My Name,2016-12-14 00:17:00
Aimee Mann,That's Just What You Are,2016-12-14 00:12:00
Otis Redding,That's How Strong My Love Is,2016-12-14 00:10:00
Ceili Rain,That's All the Lumber You Sent,2016-12-14 00:04:00
Elvis Presley,That's All Right,2016-12-14 00:02:00
The Crickets,That'll Be The Day,2016-12-14 00:00:00
