Artist,Title,Air Time
X,The World's A Mess It's In My Kiss,2018-12-07 18:26:00
Tears For Fears,The Working Hour,2018-12-07 18:18:00
Abba,The Winner Takes It All,2018-12-07 18:14:00
Salem 66,The Well,2018-12-07 18:09:00
Joan Armatrading,The Weakness In Me,2018-12-07 18:05:00
Michael Jackson,The Way You Make Me Feel,2018-12-07 17:57:00
UB40,The Way You Do The Things You Do,2018-12-07 17:52:00
Bruce Hornsby & The Range,The Way It Is,2018-12-07 17:48:00
Culture Club,The War Song,2018-12-07 17:44:00
Todd Rundgren,The Want Of A Nail,2018-12-07 17:37:00
The Call,The Walls Came Down,2018-12-07 17:34:00
The Cure,The Walk,2018-12-07 17:30:00
Tom Petty & The Heartbreakers,The Waiting,2018-12-07 17:24:00
The Pretenders,The Wait,2018-12-07 17:21:00
The Moody Blues,The Voice,2018-12-07 17:16:00
New Order,The Village,2018-12-07 17:09:00
Joe Jackson,The Verdict,2018-12-07 17:03:00
John Hiatt,The Usual,2018-12-07 17:00:00
X,The Unheard Music,2018-12-07 16:55:00
The Church,The Unguarded Moment,2018-12-07 16:50:00
Iron Maiden,The Trooper,2018-12-07 16:45:00
Bruce Springsteen,The Ties That Bind,2018-12-07 16:42:00
Blondie,The Tide Is High,2018-12-07 16:35:00
Stevie Ray Vaughan,The Things (That) I Used To Do,2018-12-07 16:31:00
Dead Milkmen,The Thing That Only Eats Hippies,2018-12-07 16:26:00
Sade,The Sweetest Taboo,2018-12-07 16:22:00
Madness,The Sun And The Rain,2018-12-07 16:18:00
A Flock Of Seagulls,The Story Of A Young Heart,2018-12-07 16:05:00
The Alarm,The Stand,2018-12-07 16:00:00
Rush,The Spirit Of Radio,2018-12-07 15:54:00
Roxy Music,The Space Between,2018-12-07 15:49:00
The Human League,The Sound Of The Crowd,2018-12-07 15:46:00
The The,The Sinking Feeling,2018-12-07 15:42:00
Doug E. Fresh & The Get Fresh Crew,The Show,2018-12-07 15:34:00
Kate Bush,The Sensual World,2018-12-07 15:30:00
Martin Briley,The Salt In My Tears,2018-12-07 15:27:00
Men Without Hats,The Safety Dance,2018-12-07 15:24:00
Chris Rea,The Road to Hell,2018-12-07 15:19:00
Robert Earl Keen,The Road Goes On Forever,2018-12-07 15:14:00
Bruce Springsteen,The River,2018-12-07 15:08:00
Bryan Ferry,The Right Stuff,2018-12-07 15:03:00
U2,The Refugee,2018-12-07 15:00:00
Duran Duran,The Reflex,2018-12-07 14:55:00
John Mellencamp,The Real Life,2018-12-07 14:50:00
Rickie Lee Jones,The Real End,2018-12-07 14:45:00
Yello,The Race,2018-12-07 14:42:00
Band Of Susans,The Pursuit of Happiness,2018-12-07 14:35:00
Echo & The Bunnymen,The Puppet,2018-12-07 14:32:00
When In Rome,The Promise,2018-12-07 14:29:00
The Method Actors,The Problem,2018-12-07 14:22:00
Bruce Springsteen,The Price You Pay,2018-12-07 14:17:00
Huey Lewis and the News,The Power Of Love,2018-12-07 14:13:00
Re-Flex,The Politics Of Dancing,2018-12-07 14:07:00
Janet Jackson,The Pleasure Principle,2018-12-07 14:02:00
The Pretenders,The Phone Call,2018-12-07 14:00:00
New Order,The Perfect Kiss,2018-12-07 13:55:00
Talking Heads,The Overload,2018-12-07 13:44:00
The Moody Blues,The Other Side Of Life,2018-12-07 13:36:00
'Til Tuesday,The Other End Of The Telescope,2018-12-07 13:32:00
INXS,The One Thing,2018-12-07 13:29:00
Air Supply,The One That You Love,2018-12-07 13:25:00
R. E. M.,The One I Love,2018-12-07 13:20:00
John Fogerty,The Old Man Down The Road,2018-12-07 13:17:00
Luther Vandross,The Night I Fell In Love,2018-12-07 13:11:00
X,The New World,2018-12-07 13:07:00
Bryan Ferry,The Name Of The Game,2018-12-07 13:02:00
A Flock Of Seagulls,"The More You Live, The More You Love",2018-12-07 12:58:00
Fun Boy Three,The More I See (The Less I Believe),2018-12-07 12:54:00
Big Black,The Model,2018-12-07 12:51:00
Berlin,The Metro,2018-12-07 12:45:00
Grandmaster Flash & The Furious 5,The Message,2018-12-07 12:38:00
Nick Cave & The Bad Seeds,The Mercy Seat,2018-12-07 11:55:00
The Dream Syndicate,The Medicine Show,2018-12-07 11:48:00
Bauhaus,The Man With X-Ray Eyes,2018-12-07 11:45:00
The Fall,The Man Whose Head Expanded,2018-12-07 11:40:00
XTC,The Man Who Sailed Around His Soul,2018-12-07 11:37:00
Daniel Lanois,The Maker,2018-12-07 11:32:00
Grant Hart,The Main,2018-12-07 11:28:00
The Clash,The Magnificent Seven,2018-12-07 11:22:00
The Clash,The Magnificent Dance,2018-12-07 11:16:00
The Cramps,The Mad Daddy,2018-12-07 11:13:00
The Cure,The Love Cats,2018-12-07 11:07:00
The Higsons,The Lost And The Lonely,2018-12-07 11:04:00
ABC,The Look Of Love (part One),2018-12-07 11:00:00
Billy Joel,The Longest Time,2018-12-07 10:56:00
Mike + The Mechanics,The Living Years,2018-12-07 10:49:00
The Charlie Daniels Band,The Legend Of Wooley Swamp,2018-12-07 10:44:00
The Replacements,The Ledge,2018-12-07 10:40:00
The Clash,The Leader,2018-12-07 10:37:00
Paul Simon,The Late Great Johnny Ace,2018-12-07 10:33:00
Morrissey,The Last Of The Famous International Playboys,2018-12-07 10:29:00
Siouxsie & The Banshees,The Last Beat Of My Heart,2018-12-07 10:22:00
Talking Heads,The Lady Don't Mind,2018-12-07 10:18:00
The Ramones,The KKK Took My Baby Away,2018-12-07 10:13:00
Echo & The Bunnymen,The Killing Moon,2018-12-07 10:08:00
Richard Hell & The Voidoids,The Kid With The Replaceable Head,2018-12-07 10:05:00
Gary Numan,The Joy Circuit,2018-12-07 10:00:00
Brian Eno & David Byrne,The Jezebel Spirit,2018-12-07 09:55:00
The Monochrome Set,The Jet Set Junta,2018-12-07 09:52:00
Etta James,The Jealous Kind,2018-12-07 09:48:00
The Pogues (featuring The Dubliners),The Irish Rover,2018-12-07 09:43:00
X,The Hungry Wolf,2018-12-07 09:39:00
The Go-Betweens,The House That Jack Kerouac Built,2018-12-07 09:34:00
Stevie Ray Vaughan,The House Is Rockin',2018-12-07 09:32:00
Don Henley,The Heart of The Matter,2018-12-07 09:26:00
John Lee Hooker,The Healer,2018-12-07 09:19:00
The Smiths,The Headmaster Ritual,2018-12-07 09:14:00
The Cure,The Hanging Garden,2018-12-07 09:08:00
Ghost Dance,The Grip Of Love,2018-12-07 09:05:00
Talking Heads,The Great Curve,2018-12-07 08:59:00
Donald Fagen,The Goodbye Look,2018-12-07 08:54:00
Sheila E,The Glamorous Life,2018-12-07 08:40:00
Michael Jackson with Paul McCartney,The Girl Is Mine,2018-12-07 08:36:00
The Fleshtones,The Girl From Baltimore,2018-12-07 08:31:00
The Rubinoos,The Girl,2018-12-07 08:29:00
Psychedelic Furs,The Ghost In You,2018-12-07 08:25:00
Thompson Twins,The Gap,2018-12-07 08:17:00
Timbuk 3,The Future's So Bright (I Gotta Wear Shades),2018-12-07 08:13:00
Thomas Dolby,The Flat Earth,2018-12-07 08:05:00
The S.O.S. Band,The Finest,2018-12-07 07:59:00
Steve Winwood,The Finer Things,2018-12-07 07:53:00
Europe,The Final Countdown,2018-12-07 07:45:00
Dead Can Dance,The Fatal Impact,2018-12-07 07:41:00
Warren Zevon,The Envoy,2018-12-07 07:36:00
The Pretenders,The English Roses,2018-12-07 07:32:00
Kirsty MacColl,The End Of A Perfect Day,2018-12-07 07:28:00
U2,The Electric Co.,2018-12-07 07:24:00
The Blue Nile,The Downtown Lights,2018-12-07 07:14:00
Steve Earle,The Devil's Right Hand,2018-12-07 07:11:00
Pulsallama,The Devil Lives In My Husband's Body,2018-12-07 07:06:00
Midnight Oil,The Dead Heart,2018-12-07 07:01:00
The Dream Syndicate,The Days Of Wine And Roses,2018-12-07 06:53:00
Camper Van Beethoven,The Day That Lassie Went To The Moon,2018-12-07 06:46:00
The Tapes,The Day of Silence,2018-12-07 06:42:00
Lou Reed,The Day John Kennedy Died,2018-12-07 06:36:00
The D.O.C.,The D.O.C. & The Doctor,2018-12-07 06:32:00
Echo & The Bunnymen,The Cutter,2018-12-07 06:28:00
Gene Loves Jezebel,The Cow,2018-12-07 06:25:00
Joe Walsh,The Confessor,2018-12-07 06:14:00
Rank & File,The Conductor Wore Black,2018-12-07 06:11:00
Roy Orbison,The Comedians,2018-12-07 06:05:00
The Belle Stars,The Clapping Song,2018-12-07 06:02:00
Biff Bang Pow!,The Chocolate Elephant Man,2018-12-07 05:59:00
Duran Duran,The Chauffeur,2018-12-07 05:54:00
The Cure,The Caterpillar,2018-12-07 05:49:00
Masters Of Reality,The Candy Song,2018-12-07 05:46:00
The Clash,The Call Up,2018-12-07 05:41:00
MC Shan,The Bridge,2018-12-07 05:36:00
Greg Kihn,The Breakup Song,2018-12-07 05:33:00
Kurtis Blow,The Breaks,2018-12-07 05:29:00
Don Henley,The Boys Of Summer,2018-12-07 05:24:00
Aztec Camera,The Boy Wonders,2018-12-07 05:21:00
The Smiths,The Boy With The Thorn In His Side,2018-12-07 05:17:00
Paul Simon,The Boy In The Bubble,2018-12-07 05:12:00
Big Audio Dynamite,The Bottom Line.,2018-12-07 05:09:00
Public Image Ltd.,The Body,2018-12-07 05:02:00
Lyle Lovett,The Blues Walk,2018-12-07 04:59:00
Masters Of Reality,The Blue Garden,2018-12-07 04:55:00
The Jam,The Bitterest Pill (I Ever Had to Swallow),2018-12-07 04:51:00
The Time,The Bird,2018-12-07 04:42:00
Kate Bush,The Big Sky,2018-12-07 04:38:00
The Waterboys,The Big Music,2018-12-07 04:33:00
Stan Ridgway,The Big Heat,2018-12-07 04:28:00
Sheila Hylton,The Bed's Too Big Without You,2018-12-07 04:24:00
Prince & The Revolution,The Beautiful Ones,2018-12-07 04:19:00
The The,The Beat(en) Generation,2018-12-07 04:16:00
World Party,The Ballad Of The Little Man,2018-12-07 04:10:00
Prince,The Ballad of Dorothy Parker,2018-12-07 04:06:00
Miracle Legion,The Backyard,2018-12-07 04:02:00
Echo & The Bunnymen,The Back Of Love,2018-12-07 03:59:00
Visage,"The Anvil 12""",2018-12-07 03:52:00
Grandmaster Flash,The Adventures Of Grandmaster Flash On The Wheels Of Steel,2018-12-07 03:45:00
The Pretenders,The Adultress,2018-12-07 03:41:00
Kitchens Of Distinction,The 3rd Time We Opened The Capsule,2018-12-07 03:37:00
Mission Of Burma,That's When I Reach For My Revolver,2018-12-07 03:33:00
The Dream Syndicate,That's What You Always Say,2018-12-07 03:29:00
Dionne Warwick,That's What Friends Are For,2018-12-07 03:25:00
Funky 4 & 1,That's The Joint,2018-12-07 03:17:00
XTC,"That's Really Super, Supergirl",2018-12-07 03:14:00
The Jam,That's Entertainment,2018-12-07 03:09:00
Genesis,That's All,2018-12-07 03:05:00
Peter Gabriel,That Voice Again,2018-12-07 03:00:00
Marillion,That Time of the Night,2018-12-07 02:54:00
George Thorogood & The Destroyers,That Philly Thing,2018-12-07 02:52:00
The Smiths,That Joke Isn't Funny Anymore,2018-12-07 02:45:00
Jackson Browne,That Girl Could Sing,2018-12-07 02:40:00
Stevie Wonder,That Girl,2018-12-07 02:35:00
Midge Ure,That Certain Smile,2018-12-07 02:30:00
Van Morrison,Thanks For The Information,2018-12-07 02:23:00
John Hiatt,Thank You Girl,2018-12-07 02:19:00
Jane's Addiction,Thank You Boys,2018-12-07 02:18:00
Stevie Ray Vaughan,Texas Flood,2018-12-07 02:12:00
Kirsty MacColl,Terry,2018-12-07 02:06:00
Nine Inch Nails,Terrible Lie,2018-12-07 02:02:00
John Hiatt,Tennessee Plates,2018-12-07 01:59:00
General Public,Tenderness,2018-12-07 01:55:00
Yes,Tempus Fugit,2018-12-07 01:50:00
Squeeze,Tempted,2018-12-07 01:44:00
New Order,Temptation,2018-12-07 01:37:00
Heaven 17,Temptation,2018-12-07 01:32:00
Paul McCartney,Temporary Secretary,2018-12-07 01:29:00
Graham Parker,Temporary Beauty,2018-12-07 01:24:00
Galaxie 500,Temperature's Rising,2018-12-07 01:19:00
The Dream Syndicate,Tell Me When It's Over,2018-12-07 01:16:00
Was (Not Was),Tell Me That I'm Dreaming,2018-12-07 01:11:00
Pat Metheny,Tell It All,2018-12-07 01:01:00
Billy Joel,Tell Her About It,2018-12-07 00:58:00
Pete Shelley,Telephone Operator,2018-12-07 00:54:00
Dire Straits,Telegraph Road,2018-12-07 00:40:00
Bauhaus,Telegram Sam,2018-12-07 00:37:00
Sonic Youth,Teenage Riot,2018-12-07 00:30:00
Alex Chilton,Tee Ni Nee Ni Noo/Tip On In,2018-12-07 00:23:00
Guy,Teddy's Jam,2018-12-07 00:20:00
The English Beat,Tears Of A Clown,2018-12-07 00:17:00
Elvis Costello,Tears Before Bedtime,2018-12-07 00:14:00
George Harrison,Teardrops,2018-12-07 00:09:00
Richard Thompson,Tear Stained Letter,2018-12-07 00:05:00
The Cramps,Tear It Up,2018-12-07 00:02:00
Rockpile,"Teacher, Teacher",2018-12-07 00:00:00
