Artist,Title,Air Time
Jorge Ben,Ponta De Lanca Africano (umbabarauma),2017-12-07 20:43:00
Wayne Shorter,Ponta De Areia,2017-12-07 20:36:00
Randy Newman,Political Science,2017-12-07 20:34:00
Larry Wallis,Police Car,2017-12-07 20:31:00
The Clash,Police & Thieves,2017-12-07 20:23:00
Junior Murvin,Police And Thieves,2017-12-07 20:19:00
Kansas,Point Of Know Return,2017-12-07 20:16:00
Phoebe Snow,Poetry Man,2017-12-07 20:12:00
Sly & The Family Stone,Poet,2017-12-07 20:09:00
The Shirts,Poe,2017-12-07 20:03:00
Neil Young,Pocohantas,2017-12-07 20:00:00
Frank Zappa,Po-jama People,2017-12-07 19:52:00
John Hall,Plutonium Is Forever,2017-12-07 19:48:00
Argent,Pleasure,2017-12-07 19:43:00
The Carpenters,Please Mr. Postman,2017-12-07 19:40:00
KC & The Sunshine Band,Please Don't Go,2017-12-07 19:37:00
John Prine,Please Don't Bury Me,2017-12-07 19:34:00
Dave Loggins,Please Come To Boston,2017-12-07 19:30:00
Eric Clapton,Please Be With Me,2017-12-07 19:26:00
Grateful Dead,Playing In The Band,2017-12-07 19:22:00
Clint Holmes,Playground In My Mind,2017-12-07 19:18:00
Jeff Beck,Play With Me,2017-12-07 19:14:00
Wild Cherry,Play That Funky Music,2017-12-07 19:10:00
B-52's,Planet Claire,2017-12-07 19:05:00
Black Sabbath,Planet Caravan,2017-12-07 19:00:00
Nick Drake,Pink Moon,2017-12-07 18:57:00
The Ramones,Pinhead,2017-12-07 18:54:00
Elton John,Pinball Wizard,2017-12-07 18:48:00
New York Dolls,Pills,2017-12-07 18:45:00
Pink Floyd,"Pigs On The Wing, Part 2",2017-12-07 18:44:00
Pink Floyd,"Pigs On The Wing, Part 1",2017-12-07 18:42:00
Pink Floyd,Pigs (Three Different Ones),2017-12-07 18:30:00
Echo & The Bunnymen,Pictures On My Wall,2017-12-07 18:26:00
Blondie,Picture This,2017-12-07 18:24:00
Average White Band,Pick Up The Pieces,2017-12-07 18:20:00
Peter Tosh,Pick Myself Up,2017-12-07 18:16:00
John Entwistle,Pick Me Up (Big Chicken),2017-12-07 18:12:00
Paul McCartney & Wings,Picasso's Last Words (Drink To Me),2017-12-07 18:04:00
Ringo Starr,Photograph,2017-12-07 18:00:00
Philadelphia Phillies 1976,Phillies Fever '76,2017-12-07 17:57:00
Elton John,Philadelphia Freedom,2017-12-07 17:51:00
Pat Metheny Group,Phase Dance,2017-12-07 17:40:00
New York Dolls,Personality Crisis,2017-12-07 17:36:00
Average White Band,Person To Person,2017-12-07 17:33:00
Wishbone Ash,Persephone,2017-12-07 17:26:00
Yes,Perpetual Change,2017-12-07 17:16:00
Lou Reed,Perfect Day,2017-12-07 17:11:00
Joni Mitchell,People's Parties,2017-12-07 17:09:00
The Meters,People Say,2017-12-07 17:02:00
Kansas,People Of The South Wind,2017-12-07 16:58:00
Gino Vannelli,People Gotta Move,2017-12-07 16:54:00
Steely Dan,Peg,2017-12-07 16:49:00
Steely Dan,Pearl Of The Quarter,2017-12-07 16:45:00
The Stranglers,Peaches,2017-12-07 16:40:00
The Eagles,"Peaceful, Easy Feeling",2017-12-07 16:35:00
Cat Stevens,Peace Train,2017-12-07 16:31:00
Neil Young,Peace of Mind,2017-12-07 16:25:00
The Doors,Peace Frog,2017-12-07 16:22:00
Jesse Winchester,Payday,2017-12-07 16:20:00
Chairmen Of The Board,Pay To The Piper,2017-12-07 16:16:00
Elvis Costello,Pay It Back,2017-12-07 16:14:00
Elvis Presley,Patch It Up,2017-12-07 16:11:00
Stevie Wonder,Pastime Paradise,2017-12-07 16:05:00
Graham Parker,Passion Is No Ordinary Word,2017-12-07 16:00:00
The Charlie Daniels Band,Passing Lane,2017-12-07 15:56:00
The Heptones,Party Time,2017-12-07 15:51:00
Little Beaver,Party Down Pt 1,2017-12-07 15:48:00
Dan Fogelberg,Part Of The Plan,2017-12-07 15:45:00
John Cale,Paris 1919,2017-12-07 15:41:00
The Dickies,Paranoid,2017-12-07 15:39:00
Black Sabbath,Paranoid,2017-12-07 15:36:00
Meatloaf,Paradise By The Dashboard Light,2017-12-07 15:25:00
John Prine,Paradise,2017-12-07 15:22:00
The Temptations,Papa Was A Rolling Stone,2017-12-07 15:15:00
James Brown,Papa Don't Make No Mess,2017-12-07 15:01:00
Gentle Giant,Pantagruel's Nativity,2017-12-07 14:53:00
David Bowie,Panic In Detroit,2017-12-07 14:48:00
Townes Van Zandt,Pancho and Lefty,2017-12-07 14:44:00
Emmylou Harris,Pancho & Lefty,2017-12-07 14:39:00
New Riders Of The Purple Sage,Panama Red,2017-12-07 14:37:00
Herbie Hancock,Palm Grease,2017-12-07 14:25:00
Dennis Wilson,Pacific Ocean Blues,2017-12-07 14:20:00
Jimmy Webb,P.F. Sloan,2017-12-07 14:16:00
Funkadelic,P. Funk Wants To Get Funked Up,2017-12-07 14:12:00
Santana,Oye Como Va,2017-12-07 14:06:00
The Raspberries,Overnight Sensation (Hit Record),2017-12-07 14:00:00
Motorhead,Overkill,2017-12-07 13:54:00
Led Zeppelin,Over The Hills And Far Away,2017-12-07 13:50:00
Fleetwood Mac,Over My Head,2017-12-07 13:45:00
Joe Walsh,Over And Over,2017-12-07 13:40:00
Fleetwood Mac,Over And Over,2017-12-07 13:35:00
Billy Preston,Outta Space,2017-12-07 13:31:00
Wire,Outdoor Miner,2017-12-07 13:29:00
Dickey Betts & Great Southern,Out To Get Me,2017-12-07 13:24:00
John Lennon,Out The Blue,2017-12-07 13:20:00
Neil Young,Out On The Weekend,2017-12-07 13:15:00
Led Zeppelin,Out On The Tiles,2017-12-07 13:11:00
Roxy Music,Out Of The Blue,2017-12-07 13:05:00
Elton John,Out Of The Blue,2017-12-07 12:59:00
Leon Russell,Out In The Woods,2017-12-07 12:55:00
Natalie Cole,Our Love,2017-12-07 12:49:00
"Crosby, Stills, Nash, & Young",Our House,2017-12-07 12:46:00
Ernie Hines,Our Generation,2017-12-07 12:43:00
Paul Ray & The Cobras (feat. Stevie Ray Vaughan),Other Days,2017-12-07 12:37:00
The Band,Ophelia,2017-12-07 12:34:00
Jim Croce,Operator,2017-12-07 12:30:00
Grateful Dead,Operator,2017-12-07 12:27:00
Edgar Winter's White Trash,Open Up,2017-12-07 12:21:00
Santana,Open Invitation,2017-12-07 12:17:00
Lou Reed,Ooohhh Baby,2017-12-07 12:11:00
Gram Parsons,Ooh Las Vegas,2017-12-07 12:07:00
Faces,Ooh La La,2017-12-07 12:03:00
Terry Reid,Ooh Baby (Make Me Feel So Young),2017-12-07 11:59:00
Paul McCartney,Oo You,2017-12-07 11:56:00
Todd Rundgren,Onomatopeia,2017-12-07 11:54:00
Delaney & Bonnie & Friends,Only You Know And I Know,2017-12-07 11:50:00
Dave Mason,Only You Know And I Know,2017-12-07 11:45:00
Billy Joel,Only The Good Die Young,2017-12-07 11:42:00
Neil Young,Only Love Can Break Your Heart,2017-12-07 11:38:00
Mick Ronson,Only After Dark,2017-12-07 11:32:00
Steely Dan,Only a Fool Would Say That,2017-12-07 11:30:00
Phil Ochs,One Way Ticket Home,2017-12-07 11:27:00
The Allman Brothers,One Way Out,2017-12-07 11:22:00
Blondie,One Way Or Another,2017-12-07 11:18:00
The Damned,One Way Love,2017-12-07 11:14:00
Brewer & Shipley,One Toke Over The Line,2017-12-07 11:11:00
Coven,One Tin Soldier,2017-12-07 11:06:00
Electric Light Orchestra,One Summer Dream,2017-12-07 11:01:00
Madness,One Step Beyond,2017-12-07 10:58:00
Nick Drake,One Of These Things First,2017-12-07 10:52:00
The Eagles,One Of These Nights,2017-12-07 10:47:00
Pink Floyd,One Of These Days,2017-12-07 10:42:00
Mott The Hoople,One Of The Boys,2017-12-07 10:34:00
The Spinners,One Of A Kind (love Affair),2017-12-07 10:30:00
Funkadelic,One Nation Under A Groove,2017-12-07 10:23:00
Lynyrd Skynyrd,One More Time,2017-12-07 10:17:00
Joe Jackson,One More Time,2017-12-07 10:14:00
Bob Weir,One More Saturday Night,2017-12-07 10:09:00
Can,One More Night,2017-12-07 10:04:00
Bob Dylan,One More Cup Of Coffee,2017-12-07 10:00:00
British Lions,One More Chance To Run,2017-12-07 09:56:00
Steeleye Span,One Misty Moisty Morning,2017-12-07 09:53:00
Paul Simon,One Man's Ceiling Is Another Man's Floor,2017-12-07 09:47:00
Three Dog Night,One Man Band,2017-12-07 09:44:00
Little Feat,One Love Stand,2017-12-07 09:40:00
Bob Marley & The Wailers,One Love / People Get Ready,2017-12-07 09:37:00
The Atlantics,One Last Night,2017-12-07 09:33:00
Lighthouse,One Fine Morning,2017-12-07 09:28:00
John Lennon,One Day (At A Time),2017-12-07 09:25:00
The Adverts,One Chord Wonders,2017-12-07 09:22:00
George Thorogood & The Destroyers,"One Bourbon, One Scotch, One Beer",2017-12-07 09:13:00
The Osmonds,One Bad Apple,2017-12-07 09:08:00
The Beatles,One After 909,2017-12-07 09:05:00
Rufus,Once You Get Started,2017-12-07 09:01:00
Dire Straits,Once Upon A Time In The West,2017-12-07 08:55:00
Chicago,Once Or Twice,2017-12-07 08:49:00
Ian Hunter,Once Bitten Twice Shy,2017-12-07 08:44:00
Little Feat,On Your Way Down,2017-12-07 08:37:00
Joe Jackson,On Your Radio,2017-12-07 08:33:00
Cheap Trick,On Top Of The World,2017-12-07 08:29:00
Pere Ubu,On The Surface,2017-12-07 08:26:00
Cat Stevens,On The Road To Findout,2017-12-07 08:18:00
Cheap Trick,On The Radio,2017-12-07 08:13:00
Lynyrd Skynyrd,On The Hunt,2017-12-07 08:06:00
The Eagles,On The Border,2017-12-07 08:01:00
Neil Young,On The Beach,2017-12-07 07:54:00
Peter Gabriel,On The Air,2017-12-07 07:45:00
Rickie Lee Jones,On Saturday Afternoons In 1963,2017-12-07 07:43:00
The Selecter,On My Radio,2017-12-07 07:40:00
George Benson,On Broadway,2017-12-07 07:33:00
Pezband,On and On,2017-12-07 07:30:00
Bob Dylan,On A Night Like This,2017-12-07 07:27:00
Elvis Costello & The Attractions,Oliver's Army,2017-12-07 07:25:00
The Modern Lovers,Old World,2017-12-07 07:18:00
Bob Seger & The Silver Bullet Band,Old Time Rock & Roll,2017-12-07 07:15:00
Al Green,Old Time Lovin,2017-12-07 07:11:00
Neil Young,Old Man,2017-12-07 07:05:00
Les Dudek,Old Judge Jones,2017-12-07 07:00:00
Little Feat,Old Folks Boogie,2017-12-07 06:56:00
John Lennon,Old Dirt Road,2017-12-07 06:52:00
Chicago,Old Days,2017-12-07 06:46:00
Al Stewart,Old Admirals,2017-12-07 06:40:00
The Eagles,Ol' 55,2017-12-07 06:34:00
Tom Waits,Ol '55,2017-12-07 06:30:00
The Isley Brothers,Ohio / Machine Gun,2017-12-07 06:20:00
Crosby Stills Nash & Young,Ohio,2017-12-07 06:14:00
David Bowie,Oh! You Pretty Things,2017-12-07 06:11:00
Rod Stewart,Oh! No Not My Baby,2017-12-07 06:05:00
Bob Dylan,"Oh, Sister",2017-12-07 06:01:00
Neil Young,"Oh, Lonesome Me",2017-12-07 05:56:00
Hurricane Smith,"Oh, Babe, What Would You Say?",2017-12-07 05:53:00
John Lennon,Oh Yoko!,2017-12-07 05:48:00
Can,Oh Yeah,2017-12-07 05:40:00
The Velvet Underground,Oh Sweet Nuthin',2017-12-07 05:32:00
The Mothers Of Invention,Oh No,2017-12-07 05:29:00
Ringo Starr,Oh My My,2017-12-07 05:25:00
John Lennon,Oh My Love,2017-12-07 05:22:00
Aretha Franklin,Oh Me Oh My (I'm A Fool For You Baby),2017-12-07 05:19:00
The Chi-Lites,Oh Girl,2017-12-07 05:16:00
Fleetwood Mac,Oh Daddy,2017-12-07 05:10:00
X-Ray Spex,Oh Bondage Up Yours!,2017-12-07 05:07:00
Little Feat,Oh Atlanta,2017-12-07 05:04:00
Michael Jackson,Off The Wall,2017-12-07 05:00:00
Joni Mitchell,Off Night Backstreet,2017-12-07 04:56:00
Syd Barrett,Octopus,2017-12-07 04:53:00
The Five Stairsteps,O-O-H Child,2017-12-07 04:49:00
Ohio Players,O-h-i-o,2017-12-07 04:43:00
Big Star,O My Soul,2017-12-07 04:38:00
Big Star,O Dana,2017-12-07 04:35:00
Ike & Tina Turner,Nutbush City Limits,2017-12-07 04:33:00
Third World,Now That We've Found Love,2017-12-07 04:28:00
The O'Jays,Now That We Found Love,2017-12-07 04:24:00
Billy Preston,Nothing From Nothing,2017-12-07 04:21:00
Jackson Browne,Nothing But Time,2017-12-07 04:15:00
The Doobie Brothers,Nothin' But A Heartache,2017-12-07 04:12:00
Fleetwood Mac,Not That Funny,2017-12-07 04:09:00
Gang Of Four,Not Great Men,2017-12-07 04:05:00
Grateful Dead,Not Fade Away (live),2017-12-07 04:00:00
Al Stewart,Nostradamus,2017-12-07 03:50:00
Nick Drake,Northern Sky,2017-12-07 03:46:00
Pere Ubu,Non-Alignment Pact,2017-12-07 03:43:00
Subway Sect,Nobody's Scared,2017-12-07 03:41:00
Led Zeppelin,Nobody's Fault But Mine,2017-12-07 03:35:00
Lou Reed,Nobody's Business,2017-12-07 03:31:00
John Lennon,Nobody Loves You (When You're Down And Out),2017-12-07 03:27:00
Graham Parker,Nobody Hurts You,2017-12-07 03:23:00
Carly Simon,Nobody Does It Better,2017-12-07 03:19:00
Loggins & Messina,Nobody But You,2017-12-07 03:16:00
Ringo Starr,No-No Song,2017-12-07 03:14:00
Paul McCartney & Wings,No Words,2017-12-07 03:12:00
Bob Marley & The Wailers,No Woman No Cry,2017-12-07 03:08:00
The Guess Who,No Time,2017-12-07 03:05:00
Curtis Mayfield,No Thing On Me (Cocaine Song),2017-12-07 03:00:00
Peter Tosh,No Sympathy,2017-12-07 02:55:00
The Guess Who,No Sugar Tonight,2017-12-07 02:49:00
Elton John,No Shoe Strings On Louise,2017-12-07 02:45:00
Tom Petty & The Heartbreakers,No Second Thoughts,2017-12-07 02:43:00
Led Zeppelin,No Quarter,2017-12-07 02:36:00
Santana,No One To Depend On,2017-12-07 02:30:00
Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough),2017-12-07 02:25:00
Alice Cooper,No More Mr. Nice Guy,2017-12-07 02:21:00
The Stranglers,No More Heroes,2017-12-07 02:18:00
Badfinger,No Matter What,2017-12-07 02:15:00
Elvis Costello & The Attractions,No Action,2017-12-07 02:09:00
The Specials,Nite Club,2017-12-07 02:06:00
Paul McCartney & Wings,Nineteen Hundred And Eighty Five,2017-12-07 02:01:00
Caravan,Nine Feet Underground,2017-12-07 01:37:00
Warren Zevon,Nighttime In The Switching Yard,2017-12-07 01:33:00
Bee Gees,Nights On Broadway,2017-12-07 01:28:00
The Dickies,Nights In White Satin,2017-12-07 01:24:00
Electric Light Orchestra,Nightrider,2017-12-07 01:20:00
Iggy Pop,Nightclubbing,2017-12-07 01:16:00
Robert Palmer,Night People,2017-12-07 01:12:00
Allen Toussaint,Night People,2017-12-07 01:08:00
Bob Seger & The Silver Bullet Band,Night Moves,2017-12-07 01:02:00
Paul Simon,Night Game,2017-12-07 00:59:00
Led Zeppelin,Night Flight,2017-12-07 00:55:00
Bee Gees,Night Fever,2017-12-07 00:51:00
Ringo Starr,Night And Day,2017-12-07 00:47:00
Bruce Springsteen,Night,2017-12-07 00:44:00
Ambrosia,"Nice, Nice, Very Nice",2017-12-07 00:39:00
Stevie Wonder,Ngiculela - Es Una Historia - I Am Singing,2017-12-07 00:33:00
The Police,Next To You,2017-12-07 00:30:00
Eric Clapton,Next Time You See Her,2017-12-07 00:26:00
Back Street Crawler,"New York, New York",2017-12-07 00:21:00
Billy Joel,New York State Of Mind,2017-12-07 00:15:00
Bruce Springsteen,New York City Serenade,2017-12-07 00:05:00
John Lennon,New York City,2017-12-07 00:00:00
