Artist,Title,Air Time
Sigue Sigue Sputnik,Love Missle F1-11,2016-12-08 16:34:00
Bob Dylan,Love Minus Zero / No Limit,2016-12-08 16:32:00
The Doors,Love Me Two Times,2016-12-08 16:26:00
Boz Scaggs,Love Me Tomorrow,2016-12-08 16:23:00
Bonnie Raitt,Love Me Like A Man,2016-12-08 16:20:00
The Beatles,Love Me Do,2016-12-08 16:18:00
Bonnie Raitt,Love Letter,2016-12-08 16:14:00
Brighter Side Of Darkness,Love Jones,2016-12-08 16:08:00
Sting,Love Is The Seventh Wave,2016-12-08 16:04:00
Roxy Music,Love Is The Drug,2016-12-08 16:00:00
Utopia,Love Is The Answer,2016-12-08 15:55:00
Mickey & Sylvia,Love Is Strange,2016-12-08 15:52:00
Sweet,Love Is Like Oxygen,2016-12-08 15:42:00
The Supremes,Love Is Like An Itching In My Heart,2016-12-08 15:39:00
Jane Siberry,Love Is Everything,2016-12-08 15:33:00
The Troggs,Love Is All Around,2016-12-08 15:30:00
Gary Wright,Love Is Alive,2016-12-08 15:26:00
Amy Winehouse,Love Is A Losing Game,2016-12-08 15:24:00
Sheryl Crow,Love Is A Good Thing,2016-12-08 15:18:00
Paul Mauriat,Love Is Blue,2016-12-08 15:16:00
Kate & Anna McGarrigle,Love Is,2016-12-08 15:11:00
Aerosmith,Love In An Elevator,2016-12-08 15:05:00
The Rolling Stones,Love In Vain,2016-12-08 15:00:00
Utopia,Love In Action,2016-12-08 14:56:00
The Raveonettes,Love In A Trashcan,2016-12-08 14:53:00
Gram Parsons,Love Hurts,2016-12-08 14:48:00
Nazareth,Love Hurts,2016-12-08 14:44:00
The Doors,Love Her Madly,2016-12-08 14:41:00
Bonnie Raitt,Love Has No Pride,2016-12-08 14:37:00
Diana Ross,Love Hangover,2016-12-08 14:33:00
Edison Lighthouse,Love Grows (Where My Rosemary Goes),2016-12-08 14:29:00
Nanci Griffith,Love At The Five & Dime,2016-12-08 14:24:00
Toots Hibbert,Love And Happiness,2016-12-08 14:17:00
Al Green,Love And Happiness,2016-12-08 14:12:00
Joan Armatrading,Love And Affection,2016-12-08 14:07:00
The Who,Love Ain't For Keeping,2016-12-08 14:03:00
Mercy,Love (can Make You Happy),2016-12-08 14:00:00
Michael Kiwanuka,Love & Hate,2016-12-08 13:53:00
G Love,Love,2016-12-08 13:49:00
Randy Newman,Louisiana 1927,2016-12-08 13:45:00
The Kingsmen,Louie Louie,2016-12-08 13:42:00
Jamie xx,Loud Places,2016-12-08 13:38:00
R. E. M.,Lotus,2016-12-08 13:32:00
Neil Young,Lotta Love,2016-12-08 13:29:00
Coldplay,Lost!,2016-12-08 13:26:00
Pete Yorn,Lost Weekend,2016-12-08 13:22:00
Blue Rodeo,Lost Together,2016-12-08 13:15:00
The Clash,Lost In The Supermarket,2016-12-08 13:12:00
Bruce Springsteen,Lost In The Flood,2016-12-08 13:06:00
The Head And The Heart,Lost In My Mind,2016-12-08 13:01:00
Dawg Yawp,Lost At Sea,2016-12-08 12:57:00
R. E. M.,Losing My Religion,2016-12-08 12:52:00
Beck,Loser,2016-12-08 12:47:00
Linda Ronstadt,Lose Again,2016-12-08 12:43:00
Bob Weir,Looks Like Rain,2016-12-08 12:37:00
Neil Young,Lookout Joe,2016-12-08 12:33:00
Chris Rea,Looking For The Summer,2016-12-08 12:28:00
Robert Palmer,Looking For Clues,2016-12-08 12:21:00
The J. Geils Band,Looking For A Love,2016-12-08 12:18:00
Matthew Sweet,Looking At The Sun,2016-12-08 12:14:00
Bobby Womack,Lookin' For A Love,2016-12-08 12:11:00
Al Green,Look What You've Done For Me,2016-12-08 12:07:00
Justin Townes Earle,Look The Other Way,2016-12-08 12:04:00
Joe Jackson,Look Sharp,2016-12-08 12:00:00
Neil Young,Look Out For My Love,2016-12-08 11:56:00
Nathaniel Rateliff & The Night Sweats,Look It Here,2016-12-08 11:52:00
David Bowie,Look Back In Anger,2016-12-08 11:49:00
Bonnie Raitt,Longing In Their Hearts,2016-12-08 11:44:00
Lydia Loveless,Longer,2016-12-08 11:39:00
Tom Waits,Long Way Home,2016-12-08 11:36:00
Crosby Stills & Nash,Long Time Gone,2016-12-08 11:30:00
Billie Joe + Norah,Long Time Gone,2016-12-08 11:27:00
Little Richard,Long Tall Sally,2016-12-08 11:25:00
Junior Reid,Long Road,2016-12-08 11:19:00
The Stills-Young Band,Long May You Run,2016-12-08 11:14:00
The Who,Long Live Rock,2016-12-08 11:10:00
The Style Council,Long Hot Summer,2016-12-08 11:05:00
Yes,Long Distance Runaround,2016-12-08 11:01:00
Little Feat,Long Distance Love,2016-12-08 10:58:00
Phoenix,Long Distance Call,2016-12-08 10:55:00
Creedence Clearwater Revival,Long As I Can See The Light,2016-12-08 10:50:00
James Taylor,Long Ago And Far Away,2016-12-08 10:47:00
Bruce Springsteen,Lonesome Day,2016-12-08 10:43:00
Dr. Dog,Lonesome,2016-12-08 10:39:00
Jackie Wilson,Lonely Teardrops,2016-12-08 10:37:00
John Mellencamp,Lonely Ol' Night,2016-12-08 10:33:00
Old 97's,Lonely Holiday,2016-12-08 10:28:00
Bee Gees,"Lonely Days, Lonely Nights",2016-12-08 10:24:00
The Black Keys,Lonely Boy,2016-12-08 10:21:00
The Clash,London Calling,2016-12-08 10:18:00
The Kinks,Lola,2016-12-08 10:14:00
Creedence Clearwater Revival,Lodi,2016-12-08 10:09:00
Dr. John,Locked Down,2016-12-08 10:05:00
Graham Parker,Local Girls,2016-12-08 10:01:00
Boz Scaggs,Loan Me A Dime,2016-12-08 09:48:00
Steve Miller Band,Living In The U. S. A.,2016-12-08 09:43:00
Jethro Tull,Living In The Past,2016-12-08 09:39:00
George Harrison,Living In The Material World,2016-12-08 09:32:00
Stevie Wonder,Living For The City,2016-12-08 09:25:00
Electric Light Orchestra,Livin' Thing,2016-12-08 09:22:00
The Doobie Brothers,Livin' On The Fault Line,2016-12-08 09:16:00
Delbert McClinton,Livin' It Down,2016-12-08 09:14:00
Black Joe Lewis & The Honeybears,Livin' In The Jungle,2016-12-08 09:10:00
Jackson Browne,Lives In The Balance,2016-12-08 09:05:00
Bob Marley & The Wailers,Lively Up Yourself,2016-12-08 08:59:00
Bob Marley & The Wailers,Lively Up Yourself,2016-12-08 08:53:00
The Rolling Stones,Live With Me,2016-12-08 08:50:00
Oasis,Live Forever,2016-12-08 08:43:00
Beth Orton,Live As You Dream,2016-12-08 08:40:00
Paul McCartney & Wings,Live And Let Die,2016-12-08 08:37:00
The Avett Brothers,Live and Die,2016-12-08 08:32:00
Jimi Hendrix,Little Wing,2016-12-08 08:29:00
Derek & The Dominos,Little Wing,2016-12-08 08:24:00
Of Monsters And Men,Little Talks,2016-12-08 08:20:00
Elvis Presley,Little Sister,2016-12-08 08:14:00
Passion Pit,Little Secrets,2016-12-08 08:09:00
Loamlands,Little River,2016-12-08 08:05:00
Prince,Little Red Corvette,2016-12-08 08:00:00
Heart,Little Queen,2016-12-08 07:55:00
Indigo Girls,Little Perennials,2016-12-08 07:52:00
Aaron Lee Tasjan,Little Movies,2016-12-08 07:46:00
Spin Doctors,Little Miss Can't Be Wrong,2016-12-08 07:42:00
Lissie,Little Lovin',2016-12-08 07:38:00
Mumford & Sons,Little Lion Man,2016-12-08 07:32:00
Joni Mitchell,Little Green,2016-12-08 07:29:00
The Syndicate Of Sound,Little Girl,2016-12-08 07:27:00
The Beach Boys,Little Deuce Coupe,2016-12-08 07:25:00
Randy Newman,Little Criminals,2016-12-08 07:22:00
Junior Wells,Little By Little,2016-12-08 07:20:00
Death Cab For Cutie,Little Bribes,2016-12-08 07:15:00
The Black Keys,Little Black Submarines,2016-12-08 07:11:00
Robin Trower,Little Bit Of Sympathy,2016-12-08 07:04:00
Dawes,Little Bit of Everything,2016-12-08 06:59:00
Nirvana,Lithium,2016-12-08 06:54:00
Phoenix,Lisztomania,2016-12-08 06:50:00
Paul McCartney & Wings,Listen To What The Man Said,2016-12-08 06:43:00
Tom Petty & The Heartbreakers,Listen To Her Heart,2016-12-08 06:40:00
INXS,Listen Like Thieves,2016-12-08 06:37:00
Bruce Cockburn,Listen For The Laugh,2016-12-08 06:31:00
Amos Lee,Listen,2016-12-08 06:28:00
Elvis Costello,Lip Service,2016-12-08 06:25:00
The Cranberries,Linger,2016-12-08 06:21:00
James Blake,Limit To Your Love,2016-12-08 06:14:00
Grant Lee Phillips,Lily-a-passion,2016-12-08 06:09:00
Bob Dylan,"Lily, Rosemary And The Jack Of Hearts",2016-12-08 05:58:00
"10,000 Maniacs",Like The Weather,2016-12-08 05:53:00
David Byrne,Like Humans Do,2016-12-08 05:50:00
Madonna,Like A Virgin,2016-12-08 05:46:00
Jimi Hendrix,Like A Rolling Stone,2016-12-08 05:39:00
Bob Dylan,Like A Rolling Stone,2016-12-08 05:33:00
Neil Young,Like A Hurricane,2016-12-08 05:25:00
Peter Wolf,Lights Out,2016-12-08 05:19:00
The Clash,Lightning Strikes,2016-12-08 05:15:00
Lou Christie,Lightning Strikes,2016-12-08 05:12:00
Traffic,Light Up Or Leave Me Alone,2016-12-08 05:07:00
The Doors,Light My Fire,2016-12-08 05:00:00
The Polyphonic Spree,Light And Day/reach For The Sun,2016-12-08 04:56:00
k. d. lang,Lifted By Love,2016-12-08 04:53:00
Talking Heads,Lifetime Piling Up,2016-12-08 04:48:00
Joe Walsh,Life's Been Good,2016-12-08 04:40:00
Warren Zevon,Life'll Kill Ya,2016-12-08 04:38:00
David Bowie,Life On Mars?,2016-12-08 04:34:00
Pete Yorn,Life On A Chain,2016-12-08 04:30:00
Timbuk 3,Life is Hard,2016-12-08 04:26:00
10cc,Life Is A Minestrone,2016-12-08 04:21:00
The Band,Life Is A Carnival,2016-12-08 04:17:00
The Dream Academy,Life In A Northern Town,2016-12-08 04:13:00
Talking Heads,Life During Wartime,2016-12-08 04:09:00
Stevie Ray Vaughan,Life By The Drop,2016-12-08 04:06:00
Jim Lauderdale,Life By Numbers,2016-12-08 04:03:00
XTC,Life Begins At The Hop,2016-12-08 03:59:00
The Thompson Twins,Lies,2016-12-08 03:56:00
The Knickerbockers,Lies,2016-12-08 03:53:00
Boz Scaggs,Lido Shuffle,2016-12-08 03:49:00
The Castaways,"Liar, Liar",2016-12-08 03:47:00
Three Dog Night,Liar,2016-12-08 03:43:00
Elton John,Levon,2016-12-08 03:38:00
Billy Bragg,Levi Stubb's Tears,2016-12-08 03:33:00
Chubby Checker,Let's Twist Again,2016-12-08 03:31:00
Al Green,Let's Stay Together,2016-12-08 03:28:00
The Rolling Stones,Let's Spend The Night Together,2016-12-08 03:24:00
Pete Townshend,Let's See Action,2016-12-08 03:18:00
The Grass Roots,Let's Live For Today,2016-12-08 03:15:00
The Cure,Let's Go To Bed,2016-12-08 03:10:00
Prince & The Revolution,Let's Go Crazy,2016-12-08 03:05:00
The Cars,Let's Go,2016-12-08 03:02:00
The Kit Kats,Let's Get Lost On A Country Road,2016-12-08 02:59:00
Chet Baker,Let's Get Lost,2016-12-08 02:55:00
Marvin Gaye,Let's Get It On,2016-12-08 02:51:00
The Ramones,Let's Dance,2016-12-08 02:49:00
David Bowie,Let's Dance,2016-12-08 02:42:00
The Head And The Heart,Let's Be Still,2016-12-08 02:37:00
Iris Dement,Let The Mystery Be,2016-12-08 02:34:00
JD McPherson,Let The Good Times Roll,2016-12-08 02:31:00
B. B. King,Let The Good Times Roll,2016-12-08 02:25:00
Pete Townshend,Let My Love Open The Door,2016-12-08 02:23:00
Paul McCartney & Wings,Let Me Roll It,2016-12-08 02:18:00
Heaven 17,Let Me Go,2016-12-08 02:14:00
Hope Sandoval & The Warm Inventions,Let Me Get There (feat. Kurt Vile),2016-12-08 02:09:00
Lenny Kravitz,Let Love Rule,2016-12-08 02:03:00
Ryan Adams,Let It Ride,2016-12-08 02:00:00
Bachman-Turner Overdrive,Let It Ride,2016-12-08 01:55:00
Eric Clapton,Let It Rain,2016-12-08 01:49:00
The Hombres,Let It Out (let It All Hang Out),2016-12-08 01:47:00
Eric Clapton,Let It Grow,2016-12-08 01:42:00
Dave Mason,"Let It Go, Let It Flow",2016-12-08 01:39:00
The Rolling Stones,Let It Bleed,2016-12-08 01:32:00
The Beatles,Let It Be,2016-12-08 01:28:00
Patty Griffin,Let Him Fly,2016-12-08 01:25:00
Wings,Let Em In,2016-12-08 01:20:00
Radiohead,Let Down,2016-12-08 01:15:00
Bob Dylan,Leopard-Skin Pill-Box Hat,2016-12-08 01:10:00
The Moody Blues,Legend Of A Mind,2016-12-08 01:04:00
B-52's,Legal Tender,2016-12-08 01:00:00
Peter Tosh,Legalize It,2016-12-08 00:55:00
The Replacements,Left Of The Dial,2016-12-08 00:51:00
Suzanne Vega,Left Of Center,2016-12-08 00:47:00
Alt-J,Left Hand Free,2016-12-08 00:44:00
Jeff Beck,Led Boots,2016-12-08 00:40:00
Thievery Corporation,Lebanese Blonde,2016-12-08 00:36:00
Sheryl Crow,Leaving Las Vegas,2016-12-08 00:30:00
Peter Paul & Mary,Leaving On A Jet Plane,2016-12-08 00:26:00
Yes,Leave It,2016-12-08 00:21:00
Indigo Girls,Least Complicated,2016-12-08 00:17:00
Pink Floyd,Learning To Fly,2016-12-08 00:13:00
Foo Fighters,Learn To Fly,2016-12-08 00:07:00
Bill Withers,Lean On Me,2016-12-08 00:03:00
Kingfish,Lazy Lightnin',2016-12-08 00:00:00
