Artist,Title,Air Time
Herbie Hancock,Rockit,2018-12-05 15:10:00
Marvin Gaye,Rocking After Midnight,2018-12-05 15:04:00
Neil Young,Rockin' In The Free World,2018-12-05 14:59:00
The Cramps,Rockin' Bones,2018-12-05 14:56:00
Marshall Crenshaw,Rockin' Around In NYC,2018-12-05 14:53:00
Opal,Rocket Machine,2018-12-05 14:47:00
Scorpions,Rock You Like A Hurricane,2018-12-05 14:43:00
Bobby Brown,Rock Witcha,2018-12-05 14:39:00
Stray Cats,Rock This Town,2018-12-05 14:33:00
The Clash,Rock The Casbah,2018-12-05 14:29:00
LL Cool J,Rock The Bells,2018-12-05 14:25:00
The Whispers,Rock Steady,2018-12-05 14:19:00
The Lazy Cowgirls,Rock Of Gibraltar,2018-12-05 14:15:00
Def Leppard,Rock Of Ages,2018-12-05 14:11:00
Big Audio Dynamite,Rock Non Stop (All Night Long),2018-12-05 14:07:00
Young Fresh Fellows,Rock 'N' Roll Pest Control,2018-12-05 14:04:00
Falco,Rock Me Amadeus,2018-12-05 14:00:00
Queen,Rock It (Prime Jive),2018-12-05 13:55:00
Def Leppard,Rock Brigade,2018-12-05 13:51:00
Run-DMC,Rock Box,2018-12-05 13:46:00
Iggy Pop,Rock And Roll Party,2018-12-05 13:40:00
AC/DC,Rock And Roll Ain't Noise Pollution,2018-12-05 13:36:00
The Rolling Stones,Rock and a Hard Place,2018-12-05 13:30:00
Spinal Tap,Rock & Roll Creation,2018-12-05 13:26:00
B-52's,Roam,2018-12-05 13:19:00
Kool G Rap & DJ Polo,Road To The Riches,2018-12-05 13:15:00
Talking Heads,Road to Nowhere,2018-12-05 13:09:00
Stevie Ray Vaughan,Riviera Paradise,2018-12-05 13:01:00
The Beat Farmers,Riverside,2018-12-05 12:57:00
T-Bone Burnett,River Of Love,2018-12-05 12:52:00
Pixies,River Euphrates,2018-12-05 12:50:00
Black Flag,Rise Above,2018-12-05 12:47:00
Public Image Ltd.,Rise,2018-12-05 12:39:00
Orange Juice,Rip It Up,2018-12-05 12:34:00
Elvis Costello,Riot Act,2018-12-05 12:30:00
Duran Duran,Rio,2018-12-05 12:25:00
Dwight Yoakam,Ring of Fire,2018-12-05 12:22:00
Wall Of Voodoo,Ring of Fire,2018-12-05 12:18:00
D Day,Right To Know,2018-12-05 12:14:00
John Hiatt,Riding With The King,2018-12-05 12:09:00
Dire Straits,Ride Across The River,2018-12-05 12:03:00
Shawn Colvin,Ricochet In Time,2018-12-05 11:59:00
Stevie Wonder,Ribbon In The Sky,2018-12-05 11:51:00
Yes,Rhythm Of Love,2018-12-05 11:46:00
Janet Jackson,Rhythm Nation,2018-12-05 11:39:00
Beastie Boys,Rhymin And Stealin,2018-12-05 11:35:00
Jerry Harrison,Rev It Up,2018-12-05 11:31:00
XTC,Respectable Street,2018-12-05 11:28:00
Emotion Pictures,Rescue Remedy,2018-12-05 11:24:00
Echo & The Bunnymen,Rescue,2018-12-05 11:20:00
Dinosaur Jr,Repulsion,2018-12-05 11:17:00
The Church,Reptile,2018-12-05 11:09:00
Au Pairs,Repetition,2018-12-05 11:06:00
Breakwater,Release The Beast,2018-12-05 11:01:00
Frankie Goes To Hollywood,Relax,2018-12-05 10:57:00
Peter Tosh,Reggaemylitis,2018-12-05 10:49:00
Let's Active,Reflecting Pool,2018-12-05 10:47:00
The Smiths,Reel Around The Fountain,2018-12-05 10:39:00
Bob Marley & The Wailers,Redemption Song,2018-12-05 10:35:00
The Balancing Act,Red Umbrella,2018-12-05 10:32:00
Royal Crescent Mob,Red Telephone,2018-12-05 10:25:00
McCarthy,Red Sleeping Beauty,2018-12-05 10:21:00
The Fixx,Red Skies,2018-12-05 10:18:00
The Blasters,Red Rose,2018-12-05 10:15:00
UB40,Red Red Wine,2018-12-05 10:10:00
Peter Gabriel,Red Rain,2018-12-05 10:05:00
U2,Red Hill Mining Town,2018-12-05 10:00:00
Rush,Red Barchetta,2018-12-05 09:54:00
Mission Of Burma,Red,2018-12-05 09:50:00
The Rainmakers,Reckoning Day,2018-12-05 09:46:00
Tom Petty & The Heartbreakers,Rebels,2018-12-05 09:40:00
Bruce Springsteen,Reason To Believe,2018-12-05 09:36:00
Ultravox,Reap The Wild Wind,2018-12-05 09:33:00
Bananarama,Really Saying Something,2018-12-05 09:29:00
Bangles,Real World,2018-12-05 09:26:00
Iggy Pop,Real Wild Child (Wild One),2018-12-05 09:23:00
Bob Marley & The Wailers,Real Situation,2018-12-05 09:19:00
Joe Jackson,Real Men,2018-12-05 09:13:00
Garland Jeffreys,Real Man,2018-12-05 09:09:00
The Cretones,Real Love,2018-12-05 09:05:00
Midnight Oil,Read About It,2018-12-05 09:01:00
Robyn Hitchcock & The Egyptians,Raymond Chandler Evening,2018-12-05 08:59:00
Steel Pulse,Ravers,2018-12-05 08:55:00
The Specials,Rat Race,2018-12-05 08:52:00
Prince,Raspberry Beret,2018-12-05 08:45:00
Blondie,Rapture,2018-12-05 08:38:00
The English Beat,Ranking Full Stop,2018-12-05 08:34:00
Bruce Springsteen,Ramrod,2018-12-05 08:30:00
The Ravyns,Raised On The Radio,2018-12-05 08:26:00
Dinosaur Jr,Raisans,2018-12-05 08:19:00
Howard Devoto,Rainy Season,2018-12-05 08:13:00
Heavenly Bodies,Rains On Me,2018-12-05 08:05:00
John Mellencamp,Rain On The Scarecrow,2018-12-05 08:01:00
The Alarm,Rain In The Summertime,2018-12-05 07:56:00
Tom Waits,Rain Dogs,2018-12-05 07:53:00
NRBQ,Rain At The Drive In,2018-12-05 07:46:00
The Cult,Rain,2018-12-05 07:42:00
Nick Lowe,Raging Eyes,2018-12-05 07:40:00
Aerosmith,Rag Doll,2018-12-05 07:33:00
Nicolette Larson,Radioland,2018-12-05 07:29:00
Orchestral Manoeuvres In The Dark,Radio Waves,2018-12-05 07:25:00
Talking Heads,Radio Head,2018-12-05 07:19:00
Queen,Radio Ga Ga,2018-12-05 07:13:00
R. E. M.,Radio Free Europe,2018-12-05 07:08:00
The Rave Ups,Radio,2018-12-05 07:03:00
John Mellencamp,R.O.C.K. in the U.S.A.,2018-12-05 07:00:00
Garland Jeffreys,R.o.c.k.,2018-12-05 06:56:00
Meat Puppets,Quit It,2018-12-05 06:54:00
The Clean,Quickstep,2018-12-05 06:44:00
B-52's,Quiche Lorraine,2018-12-05 06:40:00
Chaz Jankel,Questionaire,2018-12-05 06:33:00
Van Morrison,Queen Of The Slipstream,2018-12-05 06:28:00
Juice Newton,Queen Of Hearts,2018-12-05 06:25:00
Taco,Puttin' On The Ritz,2018-12-05 06:17:00
Paul McCartney,Put it There,2018-12-05 06:15:00
Salt N Pepa,Push It,2018-12-05 06:08:00
Prince,Purple Rain,2018-12-05 05:59:00
Dead Milkmen,Punk Rock Girl,2018-12-05 05:56:00
M/A/R/R/S,Pump Up The Volume,2018-12-05 05:52:00
Technotronic,Pump Up The Jam,2018-12-05 05:46:00
Squeeze,Pulling Mussels From A Shell,2018-12-05 05:42:00
Grace Jones,Pull Up To The Bumper,2018-12-05 05:38:00
The Alan Parsons Project,Psychobabble,2018-12-05 05:33:00
Talking Heads,Psycho Killer,2018-12-05 05:29:00
The Bobs,Psycho Killer,2018-12-05 05:26:00
Violent Femmes,Prove My Love,2018-12-05 05:22:00
Naked Eyes,Promises Promises,2018-12-05 05:19:00
Simple Minds,Promised You A Miracle,2018-12-05 05:15:00
New Order,Procession,2018-12-05 05:10:00
The Vels,Private World,2018-12-05 05:05:00
World Party,Private Revolution,2018-12-05 05:01:00
Ringo Starr,Private Property,2018-12-05 04:55:00
The Pretenders,Private Life,2018-12-05 04:49:00
Grace Jones,Private Life,2018-12-05 04:43:00
Dire Straits,Private Investigations,2018-12-05 04:36:00
B-52's,Private Idaho,2018-12-05 04:32:00
Hall & Oates,Private Eyes,2018-12-05 04:29:00
Neil Young,Prisoners Of Rock & Roll,2018-12-05 04:25:00
Social Distortion,Prison Bound,2018-12-05 04:19:00
Indigo Girls,Prince Of Darkness,2018-12-05 04:14:00
Felt,Primitive Painters,2018-12-05 04:08:00
Stevie Ray Vaughan,Pride And Joy,2018-12-05 04:04:00
U2,Pride (In the Name of Love),2018-12-05 04:00:00
R. E. M.,Pretty Persuasion,2018-12-05 03:56:00
Psychedelic Furs,Pretty In Pink,2018-12-05 03:52:00
The Rolling Stones,Pretty Beat Up,2018-12-05 03:47:00
Eric Clapton,Pretending,2018-12-05 03:42:00
Psychedelic Furs,President Gas,2018-12-05 03:36:00
Slow Children,President Am I,2018-12-05 03:33:00
The Flaming Lips,Prescription: Love,2018-12-05 03:27:00
The Jam,Precious,2018-12-05 03:22:00
Don Dixon,Praying Mantis,2018-12-05 03:18:00
Passion Fodder,"Pray, Anarchist",2018-12-05 03:14:00
Marvin Gaye,Praise,2018-12-05 03:09:00
Flag of Democracy,Powerload,2018-12-05 03:06:00
Midnight Oil,Power And Passion,2018-12-05 03:00:00
Def Leppard,Pour Some Sugar On Me,2018-12-05 02:55:00
De La Soul,Potholes In My Lawn,2018-12-05 02:52:00
The Rave Ups,Positively Lost Me,2018-12-05 02:45:00
The Soft Boys,Positive Vibrations,2018-12-05 02:42:00
R. E. M.,Pop Song 89,2018-12-05 02:38:00
Prince & The Revolution,Pop Life,2018-12-05 02:34:00
The Toasters,Pool Shark,2018-12-05 02:31:00
Lyle Lovett,Pontiac,2018-12-05 02:29:00
Tab Hunter,Polyester,2018-12-05 02:26:00
Minutemen,Political Song For Michael Jackson To Sing,2018-12-05 02:21:00
The Clash,Police On My Back,2018-12-05 02:18:00
ABC,Poison Arrow,2018-12-05 02:12:00
Alice Cooper,Poison,2018-12-05 02:08:00
Bruce Springsteen,Point Blank,2018-12-05 02:02:00
The Smiths,"Please, Please, Please Let Me Get What I Want",2018-12-05 01:59:00
Gary Numan,Please Push No More,2018-12-05 01:54:00
Violent Femmes,Please Do Not Go,2018-12-05 01:49:00
Heaven 17,Play To Win,2018-12-05 01:39:00
Rockpile,Play That Fast Thing One More Time,2018-12-05 01:35:00
Warren Zevon,Play It All Night Long,2018-12-05 01:32:00
Prince,Play In The Sunshine,2018-12-05 01:27:00
Meat Puppets,Plateau,2018-12-05 01:25:00
Afrika Bambaata & Soul Sonic Force,Planet Rock,2018-12-05 01:17:00
Paul Kantner,Planet Earth Rock & Roll Orchestra,2018-12-05 01:13:00
Duran Duran,Planet Earth,2018-12-05 01:10:00
The Cure,Plainsong,2018-12-05 01:04:00
Paul McCartney,Pipes Of Peace,2018-12-05 01:00:00
John Mellencamp,Pink Houses,2018-12-05 00:55:00
The Chills,Pink Frost,2018-12-05 00:52:00
R. E. M.,Pilgrimage,2018-12-05 00:47:00
Willie Dixon,Pie In The Sky,2018-12-05 00:44:00
Echo & The Bunnymen,Pictures On My Wall,2018-12-05 00:40:00
The Cure,Pictures Of You,2018-12-05 00:33:00
Camper Van Beethoven,Pictures Of Matchstick Men,2018-12-05 00:28:00
Madonna,Physical Attraction,2018-12-05 00:21:00
Adam & The Ants,Physical (You're So),2018-12-05 00:17:00
Olivia Newton-John,Physical,2018-12-05 00:13:00
Def Leppard,Photograph,2018-12-05 00:08:00
Camper Van Beethoven,Photograph,2018-12-05 00:04:00
Albert King,Phone Booth,2018-12-05 00:00:00
