Artist,Title,Air Time
Bruce Springsteen,I'm A Rocker,2016-12-06 19:14:00
Wilson Pickett,I'm A Midnight Mover,2016-12-06 19:10:00
The Spencer Davis Group,I'm A Man,2016-12-06 19:08:00
Chicago Transit Authority,I'm A Man,2016-12-06 19:00:00
Jimmy Reed,I'm A Love You,2016-12-06 18:58:00
The Beatles,I'm A Loser,2016-12-06 18:55:00
Tin Huey,I'm A Believer,2016-12-06 18:51:00
The Monkees,I'm A Believer,2016-12-06 18:48:00
John Prine,Illegal Smile,2016-12-06 18:44:00
The Staple Singers,I'll Take You There,2016-12-06 18:40:00
Warren Zevon,I'll Sleep When I'm Dead,2016-12-06 18:37:00
Dionne Warwick,I'll Never Fall In Love Again,2016-12-06 18:34:00
U2,I'll Go Crazy If I Don't Go Crazy Tonight,2016-12-06 18:28:00
The Velvet Underground & Nico,I'll Be Your Mirror,2016-12-06 18:26:00
Bob Dylan,I'll Be Your Baby Tonight,2016-12-06 18:23:00
The Replacements,I'll Be You,2016-12-06 18:19:00
Jackson 5,I'll Be There,2016-12-06 18:16:00
Boz Scaggs,I'll Be Long Gone,2016-12-06 18:12:00
The Spinners,I'll Be Around,2016-12-06 18:06:00
The Intruders,I'll Always Love My Mama,2016-12-06 18:00:00
Dr. John,Iko Iko,2016-12-06 17:55:00
The Staple Singers,If You're Ready (Come Go With Me),2016-12-06 17:49:00
Ozark Mountain Daredevils,If You Want To Get To Heaven,2016-12-06 17:46:00
Cheap Trick,If You Want My Love,2016-12-06 17:40:00
Sly & The Family Stone,If You Want Me To Stay,2016-12-06 17:37:00
The Rolling Stones,If You Really Want To Be My Friend,2016-12-06 17:31:00
Stevie Wonder,If You Really Love Me,2016-12-06 17:25:00
Chicago,If You Leave Me Now,2016-12-06 17:21:00
Sting,If You Love Somebody,2016-12-06 17:17:00
Roky Erickson & The Aliens,IF You Have Ghosts,2016-12-06 17:14:00
Harold Melvin & The Bluenotes,If You Don't Know Me By Now,2016-12-06 17:08:00
Gordon Lightfoot,If You Could Read My Mind,2016-12-06 17:04:00
Lenny Kravitz,If You Can't Say No,2016-12-06 17:00:00
The Rolling Stones,If You Can't Rock Me,2016-12-06 16:56:00
Citizen Cope,If There's Love,2016-12-06 16:50:00
Me'shell Ndegeocello,If That's Your Boyfriend (He Wasn't Last Night),2016-12-06 16:46:00
George Harrison,If Not For You,2016-12-06 16:41:00
Bob Dylan,If Not For You,2016-12-06 16:39:00
Sheryl Crow,If It Makes You Happy,2016-12-06 16:33:00
Tim Hardin,If I Were A Carpenter,2016-12-06 16:28:00
Dawes,If I Wanted Someone,2016-12-06 16:23:00
Bruce Springsteen,If I Should Fall Behind,2016-12-06 16:21:00
The Beatles,If I Needed Someone,2016-12-06 16:18:00
Delta Rae,If I Loved You,2016-12-06 16:15:00
Robert Randolph & The Family Band,If I Had My Way,2016-12-06 16:07:00
Bruce Cockburn,If I Had A Rocket Launcher,2016-12-06 16:01:00
Pete Seeger,If I Had A Hammer (the Hammer Song),2016-12-06 16:00:00
Lyle Lovett,If I Had A Boat,2016-12-06 15:56:00
Barenaked Ladies,"If I Had $1,000,000",2016-12-06 15:50:00
The Beatles,If I Fell,2016-12-06 15:48:00
Sting,If I Ever Lose My Faith In You,2016-12-06 15:44:00
Squeeze,If I Didn't Love You,2016-12-06 15:40:00
Marvin Gaye & Tammi Terrell,If I Could Build My Whole World Around You,2016-12-06 15:37:00
Sugar,If I Can't Change Your Mind,2016-12-06 15:34:00
Bruce Cockburn,If A Tree Falls,2016-12-06 15:27:00
Bob Dylan,Idiot Wind,2016-12-06 15:20:00
The Grass Roots,I'd Wait A Million Years,2016-12-06 15:17:00
The Jayhawks,I'd Run Away,2016-12-06 15:13:00
Etta James,I'd Rather Go Blind,2016-12-06 15:10:00
Ten Years After,I'd Love To Change The World,2016-12-06 15:06:00
George Harrison,I'd Have You Anytime,2016-12-06 15:03:00
Icehouse,Icehouse,2016-12-06 14:59:00
Battles,Ice Cream,2016-12-06 14:54:00
G Love & Special Sauce,I-76,2016-12-06 14:49:00
Donald Fagen,I.G.Y.,2016-12-06 14:43:00
Talking Heads,I Zimbra,2016-12-06 14:40:00
The Alan Parsons Project,I Wouldn't Want To Be Like You,2016-12-06 14:36:00
Prince & The Revolution,I Would Die 4 U,2016-12-06 14:34:00
Tom Petty,I Won't Back Down,2016-12-06 14:29:00
The Temptations,I Wish It Would Rain,2016-12-06 14:27:00
Stevie Wonder,I Wish,2016-12-06 14:22:00
Mumford & Sons,I Will Wait,2016-12-06 14:18:00
Gloria Gaynor,I Will Survive,2016-12-06 14:13:00
Cake,I Will Survive,2016-12-06 14:09:00
Death Cab For Cutie,I Will Possess Your Heart,2016-12-06 14:00:00
U2,I Will Follow,2016-12-06 13:56:00
The Replacements,I Will Dare,2016-12-06 13:52:00
Stevie Wonder,I Was Made To Love Her,2016-12-06 13:49:00
TV On The Radio,I Was A Lover,2016-12-06 13:44:00
Cheap Trick,I Want You To Want Me,2016-12-06 13:41:00
NRBQ,I Want You Bad,2016-12-06 13:36:00
Jackson 5,I Want You Back,2016-12-06 13:33:00
Hoodoo Gurus,I Want You Back,2016-12-06 13:30:00
The Beatles,I Want You (She's So Heavy),2016-12-06 13:21:00
Bob Dylan,I Want You,2016-12-06 13:18:00
The Beatles,I Want To Tell You,2016-12-06 13:15:00
Sly & The Family Stone,I Want To Take You Higher,2016-12-06 13:10:00
Gillian Welch,I Want To Sing That Rock And Roll,2016-12-06 13:06:00
Richard Thompson,I Want To See The Bright Lights Tonight,2016-12-06 13:03:00
The Beatles,I Want To Hold Your Hand,2016-12-06 13:00:00
The Strangeloves,I Want Candy,2016-12-06 12:57:00
Bow Wow Wow,I Want Candy,2016-12-06 12:55:00
Jellyfish,I Wanna Stay Home,2016-12-06 12:50:00
Bruce Springsteen,I Wanna Marry You,2016-12-06 12:46:00
The Soft Boys,I Wanna Destroy You,2016-12-06 12:43:00
Prince,I Wanna Be Your Lover,2016-12-06 12:40:00
The Raspberries,I Wanna Be With You,2016-12-06 12:37:00
The Ramones,I Wanna Be Sedated,2016-12-06 12:34:00
The Stone Roses,I Wanna Be Adored,2016-12-06 12:30:00
B. B. King & Eric Clapton,I Wanna Be,2016-12-06 12:23:00
Johnny Cash,I Walk The Line,2016-12-06 12:20:00
Dr. John,I Walk On Gilded Splinters,2016-12-06 12:13:00
Mark Knopfler,I Used To Could,2016-12-06 12:07:00
Spoon,I Turn My Camera On,2016-12-06 12:03:00
Macy Gray,I Try,2016-12-06 11:59:00
Divinyls,I Touch Myself,2016-12-06 11:55:00
Jackson Browne,I Thought I Was A Child,2016-12-06 11:51:00
Tommy James & The Shondells,I Think We're Alone Now,2016-12-06 11:48:00
Treat Her Right,I Think She Likes Me,2016-12-06 11:44:00
Randy Newman,I Think It's Going To Rain Today,2016-12-06 11:41:00
ZZ Top,I Thank You,2016-12-06 11:37:00
Sam & Dave,I Thank You,2016-12-06 11:34:00
Bonnie Raitt,I Thank You,2016-12-06 11:31:00
King Crimson,I Talk To The Wind,2016-12-06 11:24:00
Johnny Cash,I Still Miss Someone,2016-12-06 11:22:00
U2,I Still Haven't Found What I'm Looking For,2016-12-06 11:17:00
Bee Gees,I Started A Joke,2016-12-06 11:14:00
The Beatles,I Should Have Known Better,2016-12-06 11:12:00
Eric Clapton,I Shot The Sheriff,2016-12-06 11:06:00
Bob Marley & The Wailers,I Shot The Sheriff,2016-12-06 10:59:00
The Band,I Shall Be Released,2016-12-06 10:55:00
Hot Tuna,I See The Light,2016-12-06 10:51:00
Smokey Robinson & The Miracles,I Second That Emotion,2016-12-06 10:47:00
Dan Hicks & The Hot Licks,I Scare Myself,2016-12-06 10:41:00
Dionne Warwick,I Say A Little Prayer,2016-12-06 10:38:00
Todd Rundgren,I Saw the Light,2016-12-06 10:34:00
The Alan Parsons Project,I Robot,2016-12-06 10:28:00
A Flock Of Seagulls,I Ran (So Far Away),2016-12-06 10:24:00
Screamin' Jay Hawkins,I Put A Spell On You,2016-12-06 10:22:00
"Bobby ""Blue"" Bland",I Pity The Fool,2016-12-06 10:19:00
Dusty Springfield,I Only Want To Be With You,2016-12-06 10:17:00
The Flamingos,I Only Have Eyes For You,2016-12-06 10:13:00
Aretha Franklin,I Never Loved a Man (The Way I Love You),2016-12-06 10:10:00
Solomon Burke,I Need Your Love In My Life,2016-12-06 10:05:00
The Beatles,I Need You,2016-12-06 10:03:00
Tom Petty & The Heartbreakers,I Need To Know,2016-12-06 10:00:00
Nathaniel Rateliff & The Night Sweats,I Need Never Get Old,2016-12-06 09:56:00
Sam Phillips,I Need Love,2016-12-06 09:51:00
Luka Bloom,I Need Love,2016-12-06 09:46:00
LL Cool J,I Need Love,2016-12-06 09:41:00
Grateful Dead,I Need A Miracle,2016-12-06 09:37:00
Big Brother & The Holding Company,I Need A Man To Love,2016-12-06 09:32:00
Aloe Blacc,I Need A Dollar (How To Make It In America),2016-12-06 09:27:00
LL Cool J,I Need A Beat,2016-12-06 09:23:00
Wilco,I Must Be High,2016-12-06 09:20:00
Richard Thompson,I Misunderstood,2016-12-06 09:16:00
Radiohead,I Might Be Wrong,2016-12-06 09:09:00
Tanita Tikaram,I Might Be Crying,2016-12-06 09:05:00
Wilco,I Might,2016-12-06 09:02:00
Nouvelle Vague,I Melt With You,2016-12-06 08:57:00
Modern English,I Melt With You,2016-12-06 08:53:00
The Beatles,I Me Mine,2016-12-06 08:48:00
Nina Simone,I Loves You Porgy,2016-12-06 08:44:00
Lou Reed,I Love You Suzanne,2016-12-06 08:40:00
Blood Sweat & Tears,I Love You More Than You'll Ever Know,2016-12-06 08:32:00
Thomas Dolby,I Love You Goodbye,2016-12-06 08:26:00
Joan Jett And The Blackhearts,I Love Rock & Roll,2016-12-06 08:24:00
The O'Jays,I Love Music,2016-12-06 08:14:00
Gang Of Four,I Love A Man In Uniform,2016-12-06 08:09:00
Derek & The Dominos,I Looked Away,2016-12-06 08:04:00
Sonia Dada,I Live Alone,2016-12-06 08:00:00
A Tribe Called Quest,I Left My Wallet In El Segundo,2016-12-06 07:56:00
Tony Bennett,I Left My Heart In San Francisco,2016-12-06 07:53:00
Sharon Jones And The Dap-Kings,I Learned The Hard Way,2016-12-06 07:47:00
Bobby Byrd,I Know You Got Soul,2016-12-06 07:42:00
Genesis,I Know What I Like,2016-12-06 07:35:00
The Waitresses,I Know What Boys Like,2016-12-06 07:32:00
The Beach Boys,I Know There's An Answer,2016-12-06 07:29:00
Hurray For The Riff Raff,I Know It's Wrong (But That's Alright),2016-12-06 07:26:00
Lynyrd Skynyrd,I Know A Little,2016-12-06 07:23:00
Shovels & Rope,I Know,2016-12-06 07:17:00
Bonnie Raitt,I Know,2016-12-06 07:13:00
Nick Lowe,I Knew The Bride When She Used To Rock & Roll,2016-12-06 07:07:00
Dave Edmunds,I Knew The Bride (When She Used To Rock & Roll),2016-12-06 07:04:00
Jill Sobule,I Kissed a Girl,2016-12-06 07:01:00
Michael McDonald,I Keep Forgettin',2016-12-06 06:57:00
Chuck Jackson,I Keep Forgettin',2016-12-06 06:54:00
The Beach Boys,I Just Wasn't Made For These Times,2016-12-06 06:48:00
Lucinda Williams,I Just Wanted To See You So Bad,2016-12-06 06:45:00
The Rolling Stones,I Just Want To See His Face,2016-12-06 06:43:00
Andy Gibb,I Just Want To Be Your Everything,2016-12-06 06:36:00
Gino Vannelli,I Just Wanna Stop,2016-12-06 06:33:00
Tom Waits,I Hope That I Don't Fall In Love With You,2016-12-06 06:29:00
Marvin Gaye,I Heard It Through The Grapevine,2016-12-06 06:26:00
Creedence Clearwater Revival,I Heard It Through The Grapevine,2016-12-06 06:12:00
Dave Edmunds,I Hear You Knockin',2016-12-06 06:07:00
The Supremes,I Hear A Symphony,2016-12-06 06:05:00
Peter Gabriel,I Have The Touch,2016-12-06 06:00:00
The Electric Prunes,I Had Too Much To Dream (Last Night),2016-12-06 05:57:00
Joe Tex,I Gotcha,2016-12-06 05:55:00
Sonny & Cher,I Got You Babe,2016-12-06 05:51:00
Split Enz,I Got You,2016-12-06 05:47:00
Steely Dan,I Got The News,2016-12-06 05:42:00
Slim Harpo,I Got Love If You Want It,2016-12-06 05:40:00
Los Lobos,I Got Loaded,2016-12-06 05:36:00
Ray Charles,I Got A Woman,2016-12-06 05:33:00
Elvis Presley,I Got A Woman,2016-12-06 05:31:00
Spirit,I Got A Line On You,2016-12-06 05:28:00
The Pretenders,I Go To Sleep,2016-12-06 05:24:00
Crosby Stills & Nash,I Give You Give Blind,2016-12-06 05:21:00
Alabama Shakes,I Found You,2016-12-06 05:18:00
The Clash,I Fought The Law,2016-12-06 05:15:00
The Bobby Fuller Four,I Fought The Law,2016-12-06 05:13:00
Carole King,I Feel The Earth Move,2016-12-06 05:10:00
Richard Thompson,I Feel So Good,2016-12-06 05:07:00
Country Joe & The Fish,I Feel Like I'm Fixin' To Die Rag,2016-12-06 05:03:00
James Brown,I Feel Good,2016-12-06 05:00:00
Cream,I Feel Free,2016-12-06 04:57:00
The Beatles,I Feel Fine,2016-12-06 04:55:00
Steve Earle,I Feel Alright,2016-12-06 04:51:00
Patsy Cline,I Fall To Pieces,2016-12-06 04:48:00
Paula Cole,I Don't Want To Wait,2016-12-06 04:43:00
Emmylou Harris,I Don't Want To Talk About It Now,2016-12-06 04:38:00
Fleetwood Mac,I Don't Want To Know,2016-12-06 04:35:00
Southside Johnny & The Asbury Jukes,I Don't Want To Go Home,2016-12-06 04:32:00
Dr. John,I Don't Wanna Know,2016-12-06 04:28:00
R. E. M.,I Don't Sleep I Dream,2016-12-06 04:25:00
Peter Gabriel,I Don't Remember,2016-12-06 04:21:00
Ray Charles,I Don't Need No Doctor,2016-12-06 04:18:00
The Boomtown Rats,I Don't Like Mondays,2016-12-06 04:14:00
Rufus Wainwright,I Don't Know What It Is,2016-12-06 04:09:00
Phil Collins,I Don't Care Anymore,2016-12-06 04:04:00
Ben Harper & Charlie Musselwhite,I Don't Believe A Word You Say,2016-12-06 04:00:00
Tim Curry,I Do The Rock,2016-12-06 03:56:00
Ben Vaughn,I Dig Your Wig,2016-12-06 03:51:00
Peter Paul & Mary,I Dig Rock And Roll Music,2016-12-06 03:49:00
George Harrison,I Dig Love,2016-12-06 03:44:00
Dave Matthews Band,I Did It,2016-12-06 03:40:00
The English Beat,I Confess,2016-12-06 03:34:00
Richard Thompson,I Can't Wake Up to Save My Life,2016-12-06 03:31:00
Tom Waits,I Can't Wait To Get Off Work,2016-12-06 03:28:00
Otis Redding,I Can't Turn You Loose,2016-12-06 03:25:00
The Eagles,I Can't Tell You Why,2016-12-06 03:20:00
Cheap Trick,I Can't Take It,2016-12-06 03:17:00
Sting,I Can't Stop Thinking About You,2016-12-06 03:14:00
Archie Bell & The Drells,I Can't Stop Dancing,2016-12-06 03:11:00
Al Green,I Can't Stop,2016-12-06 03:08:00
Elvis Costello,I Can't Stand Up For Falling Down,2016-12-06 03:05:00
Sam & Dave,I Can't Stand Up,2016-12-06 03:02:00
Ann Peebles,I Can't Stand The Rain,2016-12-06 03:00:00
Eric Clapton,I Can't Stand It,2016-12-06 02:56:00
Led Zeppelin,I Can't Quit You Baby,2016-12-06 02:50:00
Blood Sweat & Tears,I Can't Quit Her,2016-12-06 02:47:00
LL Cool J,I Can't Live Without My Radio,2016-12-06 02:41:00
Four Tops,"I Can't Help Myself (sugar Pie, Honey Bunch)",2016-12-06 02:39:00
Hall & Oates,I Can't Go For That,2016-12-06 02:34:00
David Bowie,I Can't Give Everything Away,2016-12-06 02:26:00
The Temptations,I Can't Get Next To You,2016-12-06 02:23:00
Al Green,I Can't Get Next To You,2016-12-06 02:20:00
The Who,I Can't Explain,2016-12-06 02:18:00
Muddy Waters,I Can't Be Satisfied,2016-12-06 02:14:00
The Who,I Can See For Miles,2016-12-06 02:09:00
Johnny Nash,I Can See Clearly Now,2016-12-06 02:07:00
Billy Swan,I Can Help,2016-12-06 02:04:00
Ron Wood,I Can Feel The Fire,2016-12-06 01:59:00
Nils Lofgren,I Came To Dance,2016-12-06 01:54:00
The Beatles,I Call Your Name,2016-12-06 01:52:00
Punch Brothers,I Blew It Off,2016-12-06 01:49:00
Arctic Monkeys,I Bet You Look Good On The Dancefloor,2016-12-06 01:46:00
Neil Young,I Believe In You,2016-12-06 01:43:00
The Darkness,I Believe In A Thing Called Love,2016-12-06 01:39:00
Dr. John,I Been Hoodood,2016-12-06 01:36:00
The Avett Brothers,I And Love and You,2016-12-06 01:31:00
Wilco,I Am Trying To Break Your Heart,2016-12-06 01:24:00
JC Brooks & The Uptown Sound,I Am Trying To Break Your Heart,2016-12-06 01:21:00
The Beatles,I Am The Walrus,2016-12-06 01:16:00
Chris Bell,I Am The Cosmos,2016-12-06 01:13:00
Paula Cole,I Am So Ordinary,2016-12-06 01:08:00
Simon & Garfunkel,I Am A Rock,2016-12-06 01:05:00
Soggy Bottom Boys,I Am A Man Of Constant Sorrow,2016-12-06 01:02:00
Buffalo Springfield,I Am A Child,2016-12-06 01:00:00
Live,I Alone,2016-12-06 00:56:00
Howlin' Wolf,I Ain't Superstitious,2016-12-06 00:53:00
Willie Dixon,I Ain't Superstitious,2016-12-06 00:49:00
Jeff Beck,I Ain't Superstitious,2016-12-06 00:44:00
The American Dream,I Ain't Searchin,2016-12-06 00:39:00
Phil Ochs,I Ain't Marching Anymore,2016-12-06 00:37:00
Rodney Crowell,I Ain't Living Long Like This,2016-12-06 00:32:00
The Yardbirds,I Ain't Got You,2016-12-06 00:30:00
Stevie Wonder,I Ain't Gonna Stand For It,2016-12-06 00:25:00
Bad Brains,I Against I,2016-12-06 00:22:00
Fleetwood Mac,Hypnotized,2016-12-06 00:18:00
Bjork,Hyper Ballad,2016-12-06 00:13:00
Deep Purple,Hush,2016-12-06 00:08:00
Johnny Cash,Hurt,2016-12-06 00:04:00
Los Lobos,Hurry Tomorrow,2016-12-06 00:00:00
